title;artist;filename;lyrics
@ MEH ; Playboi Carti;@ MEH by Playboi Carti.txt;eat chopper meh brick give young really shoot lesbian okay bitch check stick pop hold real talk riverdale nigga friend wheel ride beef cryin best pussy hell lose niggas ferris testin sweet lettin police mom kill quick translationsturkceespanolportuguespolskifrancais already talkin ready yeahyou ass fuck drill think shit
A Holly Jolly Christmas ; Burl Ives;A Holly Jolly Christmas by Burl Ives.txt;street time case cup ho ding-dong-dingembed best somebody kiss christmas ahhh ding-dong-ding hello year golly everyone wait friends cheer ding-dong-ding-dong holly hung jolly snow meet walk hear mistletoe ahh
Adore You ; Harry Styles;Adore You by Harry Styles.txt;ah-ah-ah thing sky ice mind strawberry lose inside summer skin believe ever wonder lemon eye would doembed nothing brown paradise lately rainbow mine state fire lipstick translationsturkceespanolportuguespolskiadore adore walk honey love
After A Few ; Travis Denning;After A Few by Travis Denning.txt;probably bar fall lean give fewembed alone little far hard innocent stop song third hold saw light bed much way reminisce every friend goodbye start walk conversation find thing time always lose smile sting car hello resist end morning two away drink look fine happen pretend kiss kind caught leave shoulda wind touch
After Hours ; The Weeknd;After Hours by The Weeknd.txt;ne need fall give break simply live alone turn hour put translationsturkceespanolportuguespolskiitalianodeutschfrancaisnederlandsthe use facin share thought guard hide good wake run perkthim wastin hold reality crowded heaven baby distractin sorry almost talk noembed call compensate next felt heart relieve stay memory truth wrong protection wo ride thing time sleep girl fantasy want uh inside weeknd livin still shqip without fallin body insomnia fault money deep lie die could house away fightin close beside room comin life different never leave blessing wakin floor breathe dream regret dark spite belong man spendin risk think home treat
After Party ; Don Toliver;After Party by Don Toliver.txt;need pull anytime fail live shot duck little curb translationsespanolportuguesafter henn okay bottle hard calm light bag stiletto trappin ghetto gettin friend red pumpin earn naughty burn nerve sippin uh inside dizzy learn non-stop meadow digital hop poppin love couple seein never sonny party back weed bacardi high lane watch med partyembed fed switchin try smokin
Aim For The Moon ; Pop Smoke;Aim For The Moon by Pop Smoke.txt;star chopper tie stranger pull ten mobbin young chill alone trap dior-dior shoot nut hardly beautiful shirt dumb store bottom loyalty famous bitch shootin check stick fold ya pop catch pill givin nah flight us work feelin baby totin much men would cullinan group gang hang hundred perc nigga netflix toe new nobody stay blue miami free country start havin retarded time sleep doctor welcome long five crazy-crazy drawer faucet bora rich niggas feel mondrian aim translationsturkceespanolportuguesaim woo goin surgical could begin outside jail shop moon flex look crib uh-huh close percs dior show vibe yeahembed prada crazy grrah room sentence tyin tan dangerous smoke pour talkin shoe drip liv migo leave mr. four party treeshy thousand haha straight afterparty play banger skrrt-skrrt cool fuck man venus mode bust
Aint Always The Cowboy ; Jon Pardi;Aint Always The Cowboy by Jon Pardi.txt;something damn messin eye midnight made-up wrap chasin boot far lonely cowboyyou run settin hard lot sun aint leavin dust hand hang goodbye heart rollin quiet hear tumbleweed around time girl always side settle smile still rid tryin goin away searchin love fly wherever tear mind believe never leave chevrolet restless mine keep wind cowboy
Aint Easy ; YoungBoy Never Broke Again;Aint Easy by YoungBoy Never Broke Again.txt;sell right crowd stone easy backwards need route youngins throw corner sneaky point turn buy shoot put hate send youngboy bro top bean city okay bitch front interest check stick rolex song rack stack calm hold tnt us flight aint bag neck mic gang home hundred nigga war next fit ahhembed late post reason geekin grab whip want text uh door still focus stage pivot bleedin grand comeback sure pendin could score look birkin season ahh insides love pipe ho smoke slatt leave business sing back shade fifty night hat straight keep hoe phone spend fuck tweakin think shit
Alice ; Lady Gaga;Alice by Lady Gaga.txt;ah-ah-ah alive scream fall pull name top wake anything mother stick oh-ma-ma-ma translationsturkceespanolhrvatskiportuguespolskiitalianodeutschalice behind maestro free sick body set tire listen could tired hole look mind ah ma-ma-ma leave lung alice symphony play wonderland keep dj trip think home
All Dat ; Moneybagg Yo;All Dat by Moneybagg Yo.txt;case doin right panty suckin eat shakin turnin ice mansion bet big dat freak type pull card wet possessive nut put thee window tellin world hide good ugh bitch tight mirror degree innocent chain catch hold flight light bag jelly beggin sexy bed baby pant dick lookin cream wishy-washy mean sprinter swallow gettin hundred nigga bread though glo diddy hearin old smack woah fire sight bop whip girl baow huh want best winnie pussy kid chin still lil niggas belly ayy feel please clean deep goin cake bladder titty drive look fightin water love open throat towel couple already stallion spread ah conceited smoke dance batter talkin g.o.a.t never leave denaro hey mouth fiji hot four daddy rim grip public juvenile boat bagg hoe mine runnin touch pretty fuck shawty child trip wild soul mad bust shit
All I Want ; Olivia Rodrigo;All I Want by Olivia Rodrigo.txt;happy something star need push young paper last far good song translationsitalianodeutschfrancaisnederlandsdanskall hold easily much would hand ooh-ooh-ooh-ooh ask expectation fight wrong wo find girl want best door second past still ever save kinda perfect naive end lie away figure love okayyou halfway enough guy miss boy face high dark ooh-ooh meet day fell try think
All I Want For Christmas Is You ; Mariah Carey;All I Want For Christmas Is You by Mariah Carey.txt;happy even list right wish need christmas sound translationsespanolturkcedeutschfrancaisall stand really tree send present shin ring tight lot care nick hold light baby laughter stock much hang fireplace stay underneath ask hear wo thing want door ever pole tonight bell brightly everyone please toy everywhere could outside click north snow fill reindeer ah bring wait awake magic sing upon keep air day mistletoe santa true saint claus sleigh
All In ; Lil Baby;All In by Lil Baby.txt;sell doin even right lam pay boss poor swear truck vibes funny wish whatever brick james give stand prison music ridin buy woman put bargainembed richard bygone hood problem slum puppet city good performance hard thotiana controllin wreck bitch benz contact plug button chain god care rack player mix givin us buyin foldin light someone dick would brother every gettin hundred nigga friend seat diddy tendency red new sellin nobody stay holdin free gun callin bein wockiana lyin lebron find seventeen around press time quay bargain lawyer want rent sippin mama door plenty rich lil word niggas knicks cousin crunch cook year spare kinda respect dub mami since goin mexican everywhere house maybach million figure show lit crazy sentence york drug mille ah talkin nothin drip never layer business back houston full build rat harden floor watch beat phone tryna abuser day layup fed fuck squashin man shawty ta think bust shit
All In ; YoungBoy Never Broke Again;All In by YoungBoy Never Broke Again.txt;right stalk styrofoam round wish need route butterfly ten fail outta live really standin dirt alone ridin hope oneyou put pray use tellin far line loyalty drank bottom front god shottas pill calm killas appeal mart pile real would church mic hand gang cypress woodland three friend left nigga bank war wipe a.m. cum strong gun wo lord son block steady time kidney long girl want side hunna sittin still feel body please tryin bullet end clean everywhere goin listen die goddamn paradise house away unjudgemental crib mom keepin love heaven-sent room comin glock payin bj life account mop leave screamin daddy back straight another safe mine keep hoe wind fluid beat question tryna day recordin home
All These Ngas ; King Von UNCERTAIN;All These Ngas by King Von UNCERTAIN.txt;doin even stuff industry damn represent whole shoutin bar bout minute gas need whether big apart anytime break serve eye t-l-c live tour yes tree woman passionate put killin club use angel ok bright world shine top neva game congratulation run lasting spit pain stop buzzclips fade rain us hold shoulder newborn shorties eva sunshine unstoppable real baby flow grow situation would clique mean hand musta every cant first thinkin weighters felt mtv nobody ill stay plus bridge team representin start sick hear career matter taker overpowerin thing time burn incredible together soulmate always inside door ever still rich hit feel reappear year faithful maker toke pound lettin learn since deep die could entourage n two weddin wile doubt remember mistakers show cuss love crazy liquid soon mob tear twenty disappear seein butter-sh introduce never watching untouchable crossin wait wit heavy back painembed borrow full straight crew mine dream may cuz meet day fell true child change risk shit
Alone Again ; The Weeknd;Alone Again by The Weeknd.txt;star fall throw remind break live alone suppressing oh-oh-oh disguise cold send thought little againyou check light someone baby much call riksmal heart vega altitude wo bokmal time rewire sleep together inside second feel die two woah-oh-oh-oh-oh else sky oh-oh life pulse translationsturkceespanolportuguesitalianodeutschfrancaisnederlandsshqippolskinorsk thousand count night home
Always Do ; The Kid LAROI;Always Do by The Kid LAROI.txt;rather right wish maybe protect chase put hate problem run new-ew-ew-ew-ew bitch pain stick fold wastin blame someone sorry would way translationsenglishfrancaisalways doembed every first actin truth wishin find time surprised want always chang somebody uh solve ever end since lie could drink place else you-u-u-u-u believe too-oo-oo-oo-oo never back prssure face lane many day fuck change shit
Always Forever ; Bryson Tiller;Always Forever by Bryson Tiller.txt;doin right ago wish somethin give name simply really homie babe little thought line anything hard forget stop god hold uh-uh say-say baby much nighttime would three goodbye actin passin imagine stay memory start wo overload moment time girl want always somebody still focus hit feel year please tire less since lie two look uh-huh frozen remember everything tick-tick-tick-tick-tick mind ah forever talkin never leave four startin haunt back anniversary mine feeling tryna day shawty try bye
Another Day ; Kid Cudi;Another Day by Kid Cudi.txt;hmm-mm round minute tone need push give familiar mixin c really yes turn fix missin wave spillin hmm zone problem drop good th low pain stop god fade ragin dead nah grown saw sun envy professional rager sexy headedembed baby lookin much decide nigga hopin lame full-blown old team surf woah along soldier start hear wrong wo overload find form iffy rippin riddance moment girl want uh second livin on-on hit hazy ta feel fucker hello set depart goin thank two away drink trippin uh-huh dude figure btter tombstone else crazy heaven-bound ho translationsturkceanother room comin pour escape nothin ready hey floatin dearly herb party illin back homies twistin seem dome straight another nothing keep dark tryna day spot tweakin change think
Anyone ; Demi Lovato;Anyone by Demi Lovato.txt;stupid sore star secret need vietturkceportuguesitalianodeutschfrancaisanyone anymore shoot send voice use piano listening pray world anything guitar song someone talk story hundred anyway affection nobody confide hear wrong conversation lord translationstieng time always attention uh imagination alcohol feel please listen empty tired million told anyone sing listeningembed many cry crave fuck try think
Argentina ; Gunna;Argentina by Gunna.txt;pay whole swear clout b suck remind give beep young outta slime watchin swervin vip hope month nip uhyou rockin white security plot chasin far california runtz okay lot spit playin diamond check god quit wheezy song trust visit fuckin stack nah swamp fund saw sun boxer talk icy hire fn gettin hundred nigga fun argentina cum nobody hear size around marant chalkin trunk trump engine somebody uh pussy family lil niggas versace isabel toy flowin noise student lightly wifey goin could two loud yves laurent clip slip mom slump street sky thumb numb smoke lip business nike bentley buzz hip thousand boy high hoe keep watch touch pocket tryna spend meet grudge saint smokin shit
August ; Taylor Swift;August by Taylor Swift.txt;case changin cancel need pull august name live hope wanting good bottle anything translationsnederlandsturkceespanolportuguesenglishitalianomagyardeutschfrancaistaylor twist us salt sun much behind call translation thinkin memory wishin rust moment time plan door lose mall romanapolskiaugust ever bedsheets still livin sip car write whisper sure could away slip remember love summer enough never school /greek beneath back mine air meet swift wine
Ay Dios Mio! ; Karol G;Ay Dios Mio! by Karol G.txt;el translationsenglishay anormal mando cosa evitar mio relaciones ten nos dijo pude de quiere yo noto una babe buscando toda escribio eso -te calentando mirarlo decirle le rico mis tra-tra bien bebe bailar fui dije note mi cancione botellas jalo ovy estaba dejar cuando querias que conmigo en tus lento ven fuiste guste salir ojos eh buscar ah-ah coincidimos dios yeh lo perreito mmm invito un drum fue ah entre gustaban mmm-mmm tu conquistandome luego fuimos tambien pero te hizo rise man se
Ba; by Lil Baby;Baby by Lil Baby.txt;right cart damn tissue issue burberry need big fart freezer tip baptist lean riddle type ayyembed hooooo wet starve paul mm missile hahaha -tastic use trench elastic hmm shine game deadass baseball okay anything hard bitch lisp tickle vro diamond malone ya pop pickle map feelin lick cap real dick rap roc-a-fella would speak shock call heat nigga flesh friend zap though eyebrow champagne fit head hungry jay-z fist old sauce atlas hee block post fresh find babywipe seek pistol whip sensor bat boomerang catnip best actually uh pussy step rock stabby -lastic sip ayy feel taser money field piss milly scratch flex water police giggle rhyme mmm holla fast blart t.i. cat tic-tac mind smoke yuh lip burr drip never cashmoneyap raincoat mr. mouth four oregano yup hip back weed thot stray overlap fantastic regret fiddle dark feeling cool fuck smell try ta think
Ba; Im Jealous by Bebe Rexha;Baby Im Jealous by Bebe Rexha.txt;right even trainer insecurity need pull im spiteful eye number chase last woman nap freedom beautiful drag sunny worth translationsespanolportuguesbaby bitch ya prolly tiny nah fiendin lem light jelly bad uh-uh baby taste pant stole men way dreamin buggin timeline fire history wo ugly time bwahs waist girl average want food help side chick trash askin uh plate yuh-huh apology none lie picture look jealous show love dichotomy kind ba-baby told pitiful catfish boy haha face nothing egg keep man try mad shit
Ba; Its Cold Outside by Dean Martin;Baby Its Cold Outside by Dean Martin.txt;least ice wish neighbor maybe move warm break simply eye pace really starlight coat put cold window suspicious beautiful thrill wave sorrow drop maiden record sister mother imply father hold cigarette bad baby lifelong closer half talk hand brother fireplace roar cab lucky stay spell delicious vicious start blizzard hair shore thing aunt welcome tomorrow sir pride door plenty worry hurtin please grand listen die outside gosh away drink look hop answer swell mind storm nice pour lip lend never freeze ought knee bound tropical hat evening outsideyou upon floor sense touch better scurry must try ta hurry think home pneumonia
Ba; Pluto by Lil Uzi Vert;Baby Pluto by Lil Uzi Vert.txt;right partake suckin whole risky swear eat condo atake chopper iron freezer think brick teach pull act wrist chill watchin wet yes tough turn vet beanie buy sticky homie yo emerald cold window ruby mil world city wake store bitch lot front diamond board god trust fuckin dead nah hold prolly pill pluto mickey fettuccine bond real baby four-door neck mile addict dick half behind way lady call mixtape every uzi hickey nigga eternal bread war red head tec new cum heart lucky stay woah squeegee stevie hear baddest racin beef mercedes brand time long girl welcome want static pussy door livin ever plate busy car niggas tisci birthday versace hello baguette please van money sure clothes stealin shoppin countin somewhere molly fish two maybach flex drive state million crib brr brabus kick swag devil kill love skrrt icky ouija chrome steal picky life g-wagen believe slimy hill ready switch guy never bring cabbage honda draco pit sing boy count fifty steak translationsespanolfrancaisportuguesbaby patek keep hoe floor dark med vest phone tryna switchin rockstar man spray makin fuck accord ta tuck bust shit
Ba; Sitter by DaBaby;Baby Sitter by DaBaby.txt;doin hazard pay probably fin chopper read lean pull type im shark name graow tough turn angel bro travel line batch hard famous bitch nah aimin shoo drive-by baby crawlin would drippin call gang sock hangin revenge bluff nigga whoever head sitter old hatin free fire salad earn walk beatz son shippin hoo clark time rapper spank baow impossible want motherfuckin best babysitter grizz nat sequence box mama bitchembed kid marii family snappin slippin car ayy cousin fee hah barbarian sweet narc paint woo die goddamn ref squeeze favorite picture trippin look uh-huh water whenever fiend lambo kent rip keepin show book whistle fast fly skrrt ho action laughin defense ah talkin bastard gucci fleas switch bring match hey sparta audible brrt messy stripe back age haha thot khaled dressin high play pack patek keep mine blow tryna fuck man spot shawty opp ta think shit
Back To The Streets ; Saweetie;Back To The Streets by Saweetie.txt;swerve tag round wish deck dip big la-da-dee-da-dee-da pull act give really turn last put upgrade fetch send use hood ex consider good saweetie bitch spit change password stick ya steppin price leaveembed bad baby pass dick would flashback luck lease nigga bounce though thinkin next new old trophy baddest ride find around thing time nerve trade player-ass level best somebody trash rich hit word feel curve clean could leash bless else street scene pas nothin enough five-star ready goal heisman leave match back boy town homies haha keep dress man fuck ta treat
Bad Bad ; YoungBoy Never Broke Again;Bad Bad by YoungBoy Never Broke Again.txt;right mm-mm walkin zip need coolin push give slime yes akel twice fix yo put gat youngboy strap top ol tight bitch hittin stick catch dead pill hold bad real pant totin ima xans clique mean hand brother clown nigga cali bad-bad three eternal blood red smash head rollin ill hitman ktrey fight green wo block creep want five sir clap attention uh lose slippin hit tryna-be-down takin cash dump grand money mm-mm-mm pint morning two knock dead-dead terminate kill love flexin hunnid mind yuh nothin switch leave official back face dome hat turnt flag glizzy leanin dream dirty air med beat better question blow fuck man shawty think bust treat
Bad Bitch From Tokyo (Intro) ; Pop Smoke;Bad Bitch From Tokyo (Intro) by Pop Smoke.txt;case skrrt wraith court oh-oh catch face-to-face bitch twenty-two piece big trial bad talkin tokyo drip eye body tote melo wait italy killer nigga goin christian thirty-eight translationsturkceenglishportuguesbad state beat rome look runtz walk hop eight dior intro smokin ha twenty-twos
Bad Energy ; Juice WRLD;Bad Energy by Juice WRLD.txt;even fry right crowd yellow alright daytrip ten give pricey eye buy hate demon voice world spotlight chest trouble okay forget drama pain studio diamond ordinary pill wound oxy win bad energy translationsitalianoturkcedeutschfrancaisnederlandsespanolbad uh-uh much swallow call gettin brain trauma friend blood though red head heart pearl memory start wrong thing codeine long drain girl explain side uh pride lose smile ocean ayy feel stab kinda hi-c shiny lie marry die screaming oh-ohembed drownin blend poppin multi-million kill show love job bride pourin oh-oh numb kiss lead drug life crack pour miss hey dollar thot night high keep mine cry watch may dark feeling tryna soul try
Bad Guy ; Billie Eilish;Bad Guy by Billie Eilish.txt;even role bloody glad girlfriend read think maybe type translationshrvatskiturkcesvenskaespanolromanaportuguespolskiitalianohebrewdeutschfrancaisnederlandsdanskchinese duh really tough alone creepin white shirt cynical chest good traditionalbad scar tight song bad sleepin men mean puffed pity rough toe cologne red along bein wo nose around want always mama please wear thank mommy animal bruise sad tippy badembed dad guess seduce enough guy sing knee control play criminal pretty soul mad
Ballin ; Mustard;Ballin by Mustard.txt;swerve coupe whole pay yellow bloody lemonade royce big bird lean corner give serve young live really turn trap hope nip orleans put pray salty london run bottom forget joe jean bitch front birdbath queen broke hittin tat diamond ball rack rain limit bad cut baby flash dick talk call gang brother suwoop gettin hundred brain nigga toe new twin stay underneath team woah hear either time rapper together pussy mama ballin inside mall sit rich yajects sip ap niggas forgis ayy lil body black roll snapchat money designer goin pint morning crip sensei two maybach look hop voodoo water umbrellas remember answer yeahembed street sky jeep ho uncle translationsportuguesfrancaisballin yah mind crack struggle p mustard drip business givenchy wakin back bentayga straight boat dough keep dirty watch beat tryna man fuck
Bandit ; Juice WRLD;Bandit by Juice WRLD.txt;doin cup stove fortune funny read need push rider freak im jump sound point definition homie put wheelies problem pick beretta figer good honest run translationsturkcefrancaisbandit bitch skunk song dada pop pill aint work bad stole pant damage bros banditembed hand brother call fn nigga nail heart tec new semi land jeffrey tommy hear baddest sailor slide jiggas girl codeine want circle uh mama velcro hilfiger dive ex-nigga four-five still hit niggas rid hunter ayy feel without tonight cash bandit fucking money killer molly trey could drive uh-huh percs swag addicted book love skrrt open savage understood twenty steal guess smoke nice pour nothin bruh wood dahmer lay paraphernalia eater thousand high glizzy stuck dirty teller feeling pocket fuck must shawty think k shit
Bang! ; AJR;Bang! by AJR.txt;apartment whatever metronome somethin comfortable budget young rumpus puke tax hope put ruckus ooh-dee-la-dee-doe password song fridge grow way hang old ride around time across best hell everybody due still feel park lie begin thank two show bang-bang-bang-bang oo-dee-la-dee-doe comin pretend quinoa forever bang face man jumpin try think
Bat Man ; YoungBoy Never Broke Again;Bat Man by YoungBoy Never Broke Again.txt;swerve right em alive fool zip david backwood iron big news move push stretch pull james break k shoot yo put cold shot baller-block gat thirty strap bro youngboy line run luckily dyin bitch shootin finna brown batman diamond stick fold distance stack blitz pant stock dubba-aa today talk way spinnin hand luck hundred nigga bury fire ktrey walk block track fan thing bat side dope step four-five cutter hit niggas car roll flip money killer aim cop die outside elvis thirty-eight look hop close rule poolembed seal heater tear glock life crack dance pour escape talkin nothin miss shorten split official draco four back play watch clutch statik touch beat pool tryna man fuck spray opp mm think bust shit
Be A Light ; Thomas Rhett;Be A Light by Thomas Rhett.txt;right need live hate white race world shine hide line hard color light win la much war lightembed wrong around time somebody slow bear black noise peace listen place six ground doubt la-la-la finish life believe full breeze foot dark difference change
Be Kind ; Marshmello;Be Kind by Marshmello.txt;even right stone need break outta eye cold hide bone hard bad sorry fair hand every ego head stay chokin confide fight sick fear time always side past body lie translationsturkceespanolportuguespolskienglishitalianofrancaisdanskbe bruise close ahembed love mess prepare already mind ah kind believe leave night upper build cry tryna try ta wild
Be Like That ; Kane Brown;Be Like That by Kane Brown.txt;rather right even swear read wish need maybe throw warm give afraid put hate world pick good anything suppose us bad baby much way friend thinkin argue wrong sea wo track find slide medicine sleep want help cross upset ayy fallin ayy-ayyembed tantrum goin could movin hug love crazy sometimes hurt kiss lead mind blowin life nice goodnight never guy leave hey wit thinking fixin back twistin night keep cry blow phone meet trip think
Be Something ; Polo G;Be Something by Polo G.txt;happy even something rodeo pay whole bug position gas stylish bet need big pull give break plottin corner really presidential ridin buy speechless x demon carnival use trench mag thirty hood tellin dumb nowhere city wake come-up run formula hard honey bitch benz drama pill stomach foreign bad bond spin sorry people situation behind mean weak brother gang goofy every hundred cope nigga appetite three cali affection cold-hearted obama nobody ask gun muscle sick corny bullshit traumatized reason hair around press time thing long girl want rent body-bagged mama everybody lose ever past busy hit stage belizean lil niggas car forty cash money less stealin none goin listen nightmare tint ear away scarin look million dysfunctional hop police show devil love street comin flexin couple mind life different nothin philippe talkin switch guy never bringin leave four bentley boy fifty play karma patek keep hoe glizzy tryna pretty day skintone fuck man try ta advise shit
Bean (Kobe) ; Lil Uzi Vert;Bean (Kobe) by Lil Uzi Vert.txt;doin truck extra cup carpet alright tone usual big pull ten beep name give young eye translationsportuguesfrancaisbean starbeam tough turn yo triple put hardly club shot mhm send coat mil jeez game lonely city good band run okay ol dawg scar bitch jean trackhawk hittin diamond dissing flight slick foreign envy bond real baby tony sorry starlet one-sixty way starship brother gang call gettin bah nigga three red hater old phony semi damu fight chanel callin sandbox soup atari time whip wonton girl huh want ballin rollie lose margarine remy disrespect worry sneak pole philadelphia ap niggas belt ayy staring feel baguette yoomembed oh-so vvs park deep woo stall marry two titty stallin water show skrrt kobe comin toni life ah believe darker bang never bring hey thick four bentley boy fifty target guap nothing keep watch runnin rockstar man fuck muller shawty ta space shit
Beautiful People ; Ed Sheeran;Beautiful People by Ed Sheeran.txt;star beautifulembed need dear eye alone hour last rolled-up beautiful use world top drop row nowhere lyrics front care camera sundown surround headin light prenups lookin people downtown gettin note champagne fit middle ask conversation translationsfrancaisenglishnederlandsbeautiful fear around help become everybody inside still saturday flashin clothes designer could drove faze look rented figure everything show love mmm fashion summer hummer halfway broken leave l.a. party lamborghinis night stun question tryna arm home
Beautiful Trip ; Kid Cudi;Beautiful Trip by Kid Cudi.txt;beautiful three trip two
