title;artist;filename;lyrics
4 Da Gang ; 42 Dugg;4 Da Gang by 42 Dugg.txt;sell doin even west humble daire probably dawgs deal forgiato interrogation lou minute tie suck wish big cmg throw pull serve harder name act young eye number card really ticket admit turn ridin buy hub put white window digit pause bro groupon east game butter drop city th two-hundred hard low dawg kembed bitch mud lyrics playin check chain quit board catch fuckin peanut us gangster win tub la urus real baby gang call wheat every kitchen gettin nigga fanta though seat twin nobody imagine blue free oxycontin wheel som lyin reason mat soft thing time burn sign want always sippin help timbs four-two dope box blender still lil niggas model frog year kinda swipe respect dub raw die could two tint direct thug trippin kick fiend turntest opanas kill remember love ho bentleys plain hunnid sex crack chicken nothin pullin bang remain never bring wait four da c-side back night lane dough flag public keep amiris mister floor runnin collect propane tryna fed identify fuck try k shit
4th Ba; Mama by Summer Walker;4th Baby Mama by Summer Walker.txt;doin even damn whole probably raisin clout funny b big give stand live really point lavish alone no-no-no trap buy cause tellin date nowhere hard ring bitch queen care fuckin claim pregnancy light work bag drake bad baby addict people would way mean call foul nigga three actin sellin ask start bein wrong havin wo laziness racin find around track time guilt long nerve huh plan pure always add uh mama kid family liar hit word car niggas flashin takin cash money fucking could whoop thug crib hop excuss crazy cute deceiver payin life guess embracin nice pullin instagram cheater never heartbreaker back translationsportuguesth keep r dream hoe beat tryna spend fuck trip ta think shit
50 Shots ; YoungBoy Never Broke Again;50 Shots by YoungBoy Never Broke Again.txt;something irrelevant pay whole pan round chopper tie follow mad taytay skully ten give act sens turn sticky put window shot mask duck got stoppin top zone tot slang city henn run scar bitch benz blaze broke stick catch pop vodka dead prolly boyfriend us g partner bag bad wig spin pass euthanizing today terminator xans talk way clique beatembed scope fn blick goose heat hundred nigga bread red head stay gun start green block wo beef hating around nonchalant fan burn baow plan murder want static pussy suicidal youngin herm rich hit niggas rid car dump taaka grand money sports-inator aim bent die north two loud knock depressed prey separate everything kill sherhonda fly soon sluggin hunnid intelligence different grant smoke forever bang never bring business redbone back skeleton face control fifty full jug flag another dirty runnin beat tryna cable muddy fuck mm think shit
5500 Degrees ; EST Gee;5500 Degrees by EST Gee.txt;right carpet shook soda chill really tough woman cold killin security wave mask top hide owner trapper bottle broke buff zelle pop near cap real much rap luck growl hundred raise twin size fan everybody l without takin none goin except pro overkill snow gram mind bringin hot four town night charge phone pay cup round stressin ice textin stretch brick give switchy young stand ridin last member shot city bartender wake band stop chain catch mix g opps pant lookin new wheel block beef around pistol practice bullets lawyer motion dope inside short hit year lift tire sure dub since coolant booster sayin could dog dismiss thug look wayne show crazy pipe system plain different grind rizzy miss pit straight play glass man fuck drill shit throw starve buy run sixty-day sixty-five brown blicky cut baby bustdowns louisville way roof janes call every gettin nigga head tool team post broad still lil lazy niggas slow ayy model topside promoter cash skill end enrgy monkey hotboy dot crush ground vibe love whipped ho twenty couple kind instagram leave screamin lay glizzy hoe mad walkin bet big youngins sixty ten type insta month generation white send hood stoppin pick drank degree bitch tight playin color rack fuckin us gangster spin hand three fugazi ape actin feature start hear eight find slide dunk time coronavirus text cloth step family car narc deion refund million petty six fine nephew swell building smoke pour twenty-five enough back boy fifty haha rat touch day shiner
7 Summers ; Morgan Wallen;7 Summers by Morgan Wallen.txt;even right probably coke ago bet maybe big sixer young dodge turn road buy last white use proud little acre dumb far east good ol diamond saw baby talk way driveway hand friday anyway friend old translationsespanol seven southern find thing long girl sippin ever still wonder year tennessee bullet south somewhere house drink sad drinkin love couple summer guess comfort forever never daddy river back boy ooh-ooh highway think
7am On Bridle Path ; Drake;7am On Bridle Path by Drake.txt;doin findin right stone david maybe really gildan ferrari banker cold credit puto dancin world top far respectfully driver mud hall antetokounmpo ya trust bad flow neck kudos rap behind mean climax hundred earl toe though old stay rollies walk press level want folk copenhagen ocean sneaker without fallin closed casper mucho aim north address seed state amazement frozen close denial secretly happen association mind life blowin impress chulo believe correct ratio turkce yeahyou hot cloud golden age revelation night relation runnin tryna rise table ta digress slidin boom-ba-ye kumbaya trainin fame wish textin give ruby peacemakin wineglasses buck ironic line ceviri era song stoned givin third buyin hold aimin peopl leavin collection drake la grippin great new passin blue wheel country around hero door marble second year please assume since culo deep lie could papi wage design look hype tombstone show street calacatta comin reign steal toss party seem straight play label cool man fuck true try accept shit least hesitation condo eyelash need total grey owl pull cage put fourth ghost use little bro run desperation famous peacefully god in-between destination people half rizzuto translationsdrake call boys gettin nigga defeat heart head miami team racin post meditation supreme payment squad bezel somebody base still niggas ayy body everyone respect lettin two-tone jealousy vibe open fashion ho behalf nipsey exactly path talkin reachin never natural sing lay thousand speculation full thre lovin t-pain mad vito swear bridle move loophole sixty name loose nuvo boot game low bitch lot playin grace us mark fishbowl beefin speak hang tee three first emotion medium thing time shame somehow kid nation prayin throwin decency nine r.i.p marine place crib pourin understood believer told secrecy switch border caruso explanation sleeve losing back boy feedin face high keep portuguesam shortage watch day wild
865 ; Morgan Wallen;865 by Morgan Wallen.txt;changin give really twice last little pick bottle shoulder whiskey bedroom feelin taste would church colder hand call heat closure first drown holdin seven -- matter brand time girl want door second sip feel tonight jack tennessee sayin could empty liquor loud drink living love room mind different lip face night another glass label phone tryna table try think
95south ; J Cole;95south by J Cole.txt;swerve pyroos damn em whole focal jesusyou stone tie need move village im name young protools really strike rope put cold stunner shot send pray punch world chernobyl top game butter drop th shell low spirit lot slave bible stop father ya god pop hopefuls stack nah ks lem snatch doc vocal cut flow payroll much rap talk locs nigga noon papa hov head tool middle lyricsblack old freestyle fresh track scapegoat halos haiku holy script crips kratos broad rock bow volcano family still basquiat pac stroll slow killah fee feel body lift chokehold sweet south killer cop jan could j neo two pro look echo tho show drapeto slump morgue reign despot smoke nice slowbro mo goat never leave goku float lay tribal back sinner dome target high play full slap floor cole watch dark day meet fuck ta k
A Holly Jolly Christmas ; Burl Ives;A Holly Jolly Christmas by Burl Ives.txt;street time case cup ho ding-dong-dingembed best somebody kiss christmas ahhh ding-dong-ding hello year golly everyone wait friends cheer ding-dong-ding-dong holly hung jolly snow meet walk hear mistletoe ahh
A-O-K ; Tai Verdes;A-O-K by Tai Verdes.txt;eat lemonade minute big terrible throw sound horrible yes yo put hate little world gourmet good trouble okay maid guitar appreciate interstate nah g feelin bad real baby taste na-na-na-na-na-na-na sugar na-na-na-na-na-na way lady friend head middle old blue woah lyin a-o always uh no-good busy sweet saying woo lie water living mmm ew crazy a-o-k shimmy-shake pretend mind finger yuh hey haha day two-four-six-eight fuck makin man change space shit
abcdefu ; GAYLE;abcdefu by GAYLE.txt;even swear craigslist tongue need textin give sound anythin put hate voice date lt sister f couch bitch bad way mean call friend affection first ovr art ask spell start girl always best become attention everybody car everyone na-na-na-na end goin bite could dog two broke-ass place mom translationsturkceespanoldeutschfrancaisabcdefu job nice nothin never nothing a-b-c-d-e connection offembed question tryna day fuck try space shit
Adderall (Corvette Corvette) ; Popp Hunna;Adderall (Corvette Corvette) by Popp Hunna.txt;even alright wish exact move lean name dirt admit turn missile send drop th bottom bitch mud stack opps duckin norris bag real talk nigga head rollin fact walk wo relax rest false slide jet time diss five motherfuckin trash uh corvette pussy exing hit sip niggas rid tay piss die could listen two cece trippin look hop popp sometimes action threat adderall tear different thatembed addy cappin never ungrateful four back face keep girard fuck try think shit
After Last Night ; Silk Sonic (Bruno Mars;After Last Night by Silk Sonic (Bruno Mars.txt;ah-ya-ya even damn bye-bye star minute throw somethin stutter hope last sticky put window ooh-woo-woo-woo game good wake anything shootin change diamond sonic gold player d-d-d-d-do baby suki call every sock goodbye felt head wishin time girl want uh still car feel ah-ah sweet mornin clothes woo toodle-oo place prayer silk love fly oh-oh mind translationsportuguesafter ah never wait thick sing night gushy runnin phone pretty day baba true try mm normally think
Afterglow ; Ed Sheeran;Afterglow by Ed Sheeran.txt;hazel afterglow clock iron miracle eye love-drunk alone white bright radio world clear tight stop fade catch hold sun light weather way hand winter inch bury red new amazing coffee wo track find hair time burn level lose reflect translationsturkceespanolportuguesitalianodeutschafterglow saturday except outside morning two million snow softly colour six darkness love disappear dance wait gaze silent golden play nothing afterglowembed dimension tryna leaf wine change
Aint Always The Cowboy ; Jon Pardi;Aint Always The Cowboy by Jon Pardi.txt;something damn messin eye midnight made-up wrap chasin boot far lonely cowboyyou run settin hard lot sun aint leavin dust hand hang goodbye heart rollin quiet hear tumbleweed around time girl always side settle smile still rid tryin goin away searchin love fly wherever tear mind believe never leave chevrolet restless mine keep wind cowboy
Aint Shit ; Doja Cat;Aint Shit by Doja Cat.txt;doin even pay secret read think need fall bit freak somethin give break lack chill really madison yo planet mhm pick square shake bitch stick ten-page fuckin fridge masochist bag dick lookin much way call coulda translationsturkceespanolromanaportuguesdeutschaint nigga three friend umm actin thinkin head new cheatin woah baddest hobby fob relax find time -ball text rent facepalm still car cousin dumb-ass write waitin listen could two wow mommy look crib mom ahh book job happen logical dad laxative asshole return leave shoulda back key face keep man must lobby ta mad shit
All I Got ; Rod Wave;All I Got by Rod Wave.txt;right damn dzimi bet neighborhood whatever corner give young jump solo finally c live turn ridin road yo killin demon security pray chasin world travel game quarter drop city f low bitch handle playin stop care pop dead grown real bm spinnin nigga century thinkin lately nobody guyyou hatin drophead memory ns wrong seventeen around reason fan tak time want folk broad uh youngin pac lil niggas ayy promise feel try penitentiary since none extension lie morning thug look fightin ceiling six everything love grrah life never hey business goner lay jam back key boy twenty-one play many keep dream touch day fuck mook jumpin spray man lock home shit
All I Know So Far ; P!nk;All I Know So Far by P!nk.txt;right even pay naked stumble wish sword throw teach give rage live loose yes alone afraid razor put use proud little world far drag hide line run scar spit pain candy-coating price rain skin light hmembed someone cut baby people would way anyway felt head nobody stay truth blade girl always unfiltered hell dive still bear feel lie loud away darkness rule show book fly pretend translationsdeutschall life crack handing storm renegade enough leave mistake back key full wind wall blow dress choose fuck change
All I Want For Christmas Is You ; Mariah Carey;All I Want For Christmas Is You by Mariah Carey.txt;happy even list right wish need christmas sound translationsespanolturkcedeutschfrancaisall stand really tree send present shin ring tight lot care nick hold light baby laughter stock much hang fireplace stay underneath ask hear wo thing want door ever pole tonight bell brightly everyone please toy everywhere could outside click north snow fill reindeer ah bring wait awake magic sing upon keep air day mistletoe santa true saint claus sleigh
All Night Parking (Interlude) ; Adele;All Night Parking (Interlude) by Adele.txt;maybe stretch nightyou remind alone hour cold beautiful good erroll hard ft. happenin god flight easily way every glimps next possess usually fight sight thing time long translationsturkceespanolportuguesdeutschadele want text best inside lose feel park thn panic impress interlude leave garner party digest night francaisall dream excite power spend dramatic home
All Too Well (Taylors Version) ; Taylor Swift;All Too Well (Taylors Version) by Taylor Swift.txt;even something upstate need maybe fall teach remind break name cheek paper turn alone album cold use little shirt masterpiece running honest sister translationsturkceespanolportuguesall run okay forget scar mother rare light week real bed lookin much almost story call future kitchen translation disposition first red felt middle old ask team plaid walk wo find crumple thing time somehow long tee-ball wide-eyed scarf door lose kid innocence drawer still past ever car rid promise sweet lie could house stair picture paralyze autumn place counter remember else fine street love fly version photo tear taylor piece dance ar enough mail wellembed leave gaze magic sing casually refrigerator twin-sized back cruel town night nothing keep glass air wind day self smell try think home hair
Almost Maybes ; Jordan Davis;Almost Maybes by Jordan Davis.txt;right whole bar baton need move finally maybesembed turn texting thought pick drop nowhere good september hard lot stop song work wasted real almost talk would college goodbye next blue ons reason maybes girl bat help hell mama outs door sit family daisy july feel year black kinda could picture look crush close sad love crazy happen alones tear enough miss hey back weed knee town night another beer spend pretty man rouge try think shit
Already Dead ; Juice WRLD;Already Dead by Juice WRLD.txt;even alive maybe stand live really alone demand hope demon voice pray wash bitch drama plug pain opera mix dead vicodin pill hold skin feelin much call gettin friend sufferin cellphone head heart nobody popular hear relapse fan medicine want sin lose past ever henny feel year everyone translationsespanolturkceportuguesfrancaisitalianoalready listen applause nightmare house away downfall comin already drug chance reachin soap back straight late-night floor stayin runnin try think home laugh shit
Already Won ; Rod Wave;Already Won by Rod Wave.txt;case happy even stuff fool sexual minute auntie regular-degular nervous give wife really paper chase road hour forecast put proud radio thought world ex city th sister run ring bitch check scared spoil video catch dead us hold saw win bag bad professional bed half behind talk way tv weak call cellular fit shit stay regular loss late woah hear phon wo find around jet time sleep want text best cross uh lose rainy niggas cousin cash money sure deep e-way listen empty superstar flex million look hop remember everything show yeahembed love schedule perkys hurt already life chasing often screen halfway never miss business back count full floor dream keep blow service phone globe ta think
Always Been You ; Jessie Murph;Always Been You by Jessie Murph.txt;damn rewrite one-sided type underwater game line hard playin light someone hand hundred poseidon thinkin heart head stay truth quiet usually fight sick around time always hell hellembed feel takin hyphen unrequited goin lie trippin else love fine sometimes lik yah mind hopeless night keep dark try space
AM ; Nio Garcia;AM by Nio Garcia.txt;el vo al yamaembed nos viene carolina solo sean quiero de nueve quiere yo una movie nio comemo cama piel ponce tiempo aunque dejate cojone siete ya e v la volver motel tresciento flow seis otra entonce ponerte m. darte por son cuando fumarte que pa comenzamo en si conoce llama sin ti ella terminar hicimo conviene eh xound chingamo las como busca ere ah-ah cuatro ver cometer ante llego jaja llegamo probar numero sonido perder con terminamo montse ni corto salimo somos lo tre oh-oh yeah-yeah pichea ah estoy loco tu da queremo hay pecado ayer goldi haze doce toco pero te verde a. ey se uno
Am I Dreaming ; Lil Nas;Am I Dreaming by Lil Nas.txt;beyond song replayin rewrite tear evrything hell inside smile singin still forget batter never shattred story oh-oh-oh glitter doneyou every thought dream translationsespanolportuguesdeutscham cry favorite blue mmm sinkin relive run fadin fill dry try ta everything think breakthrough
Am I The Only One ; Aaron Lewis;Am I The Only One by Aaron Lewis.txt;right damn pay shakin turnin somethin give thread oneembed watchin standin undone freedom white brainwash tellin good losin quit bleed song god fuckin near bad way tv every thinkin red head old land blue free holdin fight along bein thing time sittin hell door kid worry still statue takin tonight undo u.s.a bullet end fightin bless ground love willin comin tear mind life singin springsteen screamin back lost town another play glory edge man fuck makin try burnin think shit
amari ; J Cole;amari by J Cole.txt;syllabes west deal raho belle dina sari nta elbsi ana ice b dim dima ndha dey des qui au mais pull mli tmro fail drnalo trapi faythom dayer howa dab mairie coucou derman tnaket de klami raphom elon sosie cabaret radio khto blad max zghdli logique rasi f blavin alfin tri fel ha mwed chine bayna manghni rani tht ya wsh rkhis nchlh wla iq vodka dok mayhmch rahom londa merde fiya sdf le win la darwin blems ghir les jazo erfdoh chaine rap ffrachi showbiz dahom llo bhayem khrbt ki balak annoy baleine zedt lfahem vu khot brain afed poop muraille jayzin jay-z promo test plus aw kbir fella tdir arret maria son jwzo demode shotti dirait pa ramadan time niveau ra projet moraya ttfina spank lokan amari berdan mokhek nroh parait sghrek novice rana koby mayhmouch tkhylt lil li lihom deuil l nchrih chra tchofi chaines nsahom papiers plasti marcelin kbrek w trimi jetable lage wch end delphine ig oltlha raw j tmnit mula rime oumbad cest ytnak kaba skhona atli ndna lah view nyet love ndk ychmekh tkon mwalfin spacex tess effraie ghrok un meme hjboubi labsa tba bryant hkmna donc fond ani rrjla ibk calvin ndir drahem theb roha rokhs yolk miss jamais basic chban artiste bas rjla algeriens etlo brk bae weed bald oum ydir masari oli lbai emoji doula play jyobhom logo kona sntfembed cole fake likeemchi spend ao kima rih zgher fuck zbi est demandaw tkt ta banale sayem
Antes ; Anuel AA;Antes by Anuel AA.txt;hasta el meno noche disco mirandome soy amanezca al lleca muerte otro viendo instante realidad pudiera diste paro quiero de yo una tengo tiene acumulado mirandono pasajera robe su perro razon mucha tiempo loca llame material perreame aunque dame jode dejate era recuerdo ozuna rompe del e competencia vuelva llegar seta rico le gangster bajamo la bailaste mie-el real baby encima encantaria discoteca bebe mirandote ese babie regresar otra asi inteligencia contestaste maleanteo sea beethoven que pa consistencia en si pistola quedaste discoteka quedo woh-oh-oh-oh eh oiste las mujer woh-wohembed mundo como dejaste vierne los ah-ah krippy ver ante ojo perreando ak incomode numero recordarte eh-eh fumando con brr pinta uah lo mismo tener sabe un bailando feo nivel translationshebrewenglishantes ah botelleo hoy entramo tu gana miel aquella apariencia te-te pendiente hector vive sabor gustan nah-ah pero te cuanto woh-woh donde caminante par se bebiendo mordio
Anyone ; Justin Bieber;Anyone by Justin Bieber.txt;silver need move oh-oh-oh cold good predict diamond gold ya hold lookin way future every woah wo fear find thing time sleep want lose ever without mornin sure anyoneembed love breath translationsturkceespanolportuguesitalianodeutschanyone kiss life dance forever enough never anyone oh-oh-oh-oh back certain control silence day ta
AP ; Pop Smoke;AP by Pop Smoke.txt;yellow round eatin suck bet infrared fifty-two act sound wet really melo turn shoot nina movie babe hate shot little dumb run check playin sprayin pop nah sundown fever hold rico talk icy purse call dinner diva hundred nigga war head gun hear silencer load huh uh mama jewelry headphone toolie booty ap niggas bear ayy killer trey woo two-tone knock look translationsturkcedeutschap louis grrt crazy fifty-five drum adderallembed adderall glock couple tape chop ah nice drip bring leave nike hot aquafina boy haha steak play nothing suvy touch beat spend fuck shawty opp ta spicy k bust shit
applyingpressure ; J Cole;applyingpressure by J Cole.txt;sell right something stuff function clock bout star clout pen crumble spill need route likei cushion pull give bugging incase lyricsi live really music road hope put cause serial punch shirt bro far jocking drop city wake nowembed pose bitch mud front finna pain stop fold ya god suppose pop rack pill cock nah hold twinsies pad bad brag cap bed neck allow toast people rap sober talk would reminisce weak motherfucker jaw hundred awol head heart underneath shout king start hear walk wo ride around glocks grab time whip holy girl side cross applying smile rock henny hit car feel crash roll tire j. money killer crown mill could thank loud titty drink look hop close ground love roller fast happen blunt kiss couple yea drug life double smoke pour drip never mouth dollar style back nope boy ounce face night jehovah plow nothing drunk many cole hoe keep fuck wack soul pressure think shit
Arcade ; Duncan Laurence;Arcade by Duncan Laurence.txt;need big give penny translationssvenskapolskihebrewdeutschenglisharcade afraid fix rollercoaster game ring lot slot small-town us saw foreign carry addict heart head land always inside lose gameyou still feel save please end begin love couple mind piece crack broken leave oh-oh-oh-oh losing boy many silence arcade spend home
As I Am ; Justin Bieber;As I Am by Justin Bieber.txt;swear star miracle apart push give break yes surprise hate pray share good run translationsdeutschturkceespanolportuguesas hard care hold near mile way fair wipe actin heart nobody wo ugly time selfish best lie goin faith away love mmm else anywhre sometimes hurt tear mind life believe mistake thousand keep meet anywhere space
Astronaut In The Ocean ; Masked Wolf;Astronaut In The Ocean by Masked Wolf.txt;even right damn pay astronaut walkin swimmin baton incline read give break really turn put pray deflate dumb spine good line oceanembed mental electric pain purge god rain kinetic blame work energy flow pass much people talk way hand call brain fun translationsturkcedeutschfrancaisastronaut felt rollin around time plank masked sign together want motion surge uh wolf li-li-li-li-like second still ocean slow stencil ayy progression feel fallin frame burnt kinda please elevate peace deep goin could movin picture uh-huh everything kill rhyme fine g-o-d drought pourin numb piece t-h-o-t believe yuh waste grind never match freeze relay back prank straight play keep mine lounged pool kendrick cool man true mode lamar shit
Avalanche ; Migos;Avalanche by Migos.txt;stone benefit mansion wrist jump chill live tappin iced-out judge ring check ya trust pill dead pedal rico bad cap real bed flow neck spinnin retro though rollin nobody enhancin avalanche size jet codeine girl sippin bow worry past rich likin takin black moscato peace woo goin mill bite n cheddar hole fightin kick takeoffembed fast sky kiss kneel m-i-g-o shoulda boeing charge zoom gim edge tryna phone rise home extra pay cup eat clout ice translationsportuguesavalanche give young cover alone ruby cuban forget shootin diamond wraith gift givin fridge camera g lick migos trappin lookin bread red new blue dime block static door sit coachella hit lift field shoppin dog starin clip look kill seal schedule uhh nothin bel-air mandela odds brrt knee straight play another cheetos glass grave pokin fuck spendin drill try shit rodeo teeth read whatever lean card thread fraud turn buy vevo put pet ghost lyft good f dig run craig bible god ouch two-thirty bag sifter dick bando albino call every gettin nigga bank papa whoever note fit head rival wrong grandma huh facade help bezel repo livin ever still ap nawf cash set skill money forum cred countin cop shield two-tone course shovel flick lambo ew open ho fellate rraow double ah drip never hustlin natural foot fake med pocket spend must think heard deal p-o gas purple big anybody white gifted lionel richie attack bitch stick gold color cheese dm rack us nah spin talk hand gelato three ask quiet hear find time whip sign long together leg tsss mama grill showin fee enjoy listen soo drink crib cliff mayo knowin willin hunnid chico account arr migo hey draco blessing back boy count face high patek keep watch beat day smokin
Babe (Taylors Version) (From The Vault) ; Taylor Swift;Babe (Taylors Version) (From The Vault) by Taylor Swift.txt;secret big break really admit unsee last babe hate wreck innocent ball neck call strange every kitchen translationsenglishportuguestaylor hear wo time shame plan want ever promise takin sweet since could picture away look else love version consequence taylor lip waste never mistake face floor keep blow swift
Back In Blood ; Pooh Shiesty;Back In Blood by Pooh Shiesty.txt;right something wish bet need big woofin give slime stand really dirt turn homie shoot grrah-grrah put club shot security mask hood shirt bro far pick nowhere good city run alert dyin dawg bitch mud playin stop god pop dead net g opps pooh cut yc would icy gang gettin hundred nigga three blood new translationsportuguesback fact truth blue fire durk walk post reason slide grab dissin extortin huh nerve want hunna pussy inside door still dodger rich hit car niggas lil ayy showin cousin w sure roy dub killer park wear everywhere goin r.i.p two shiesty thug unlocked close kill book love mmm fifteen v. grrah boom twenty glock eleven talkin brrah blrrrd switch wood leave back nope thousand befor face foot o.t glizzy keep dirty smurk pocket fuck man shawty ta think k shit
