title;artist;filename;lyrics
409 ; The Beach Boys;409 by The Beach Boys.txt;fast time speed catch giddy oooo always ooooo real penny save would really turn four buy quad dual posi-traction nothing shine new touch dime track brand fine
A Girl Has To Know ; The G-Clefs UNCERTAIN;A Girl Has To Know by The G-Clefs UNCERTAIN.txt;something pay naked revery whether fall inspire jump voice little running honey mother catch youll heaven people would every eternal ooooh lyricsin ill fire girl together across rose static hell word antoher complete wear could morning empty sad street fly soon room life believe shoe enough never leave sing stray youre night unnoticed high another foot upon keep dream silence edge cable meyou table think home
A Little Bit Now (A Little Bit Later) ; The Majors UNCERTAIN;A Little Bit Now (A Little Bit Later) by The Majors UNCERTAIN.txt;right easy ow bit now-now last later little good lot ahead baby grow great wo rest time want plan add kissin ahhh slow save rush surely wow away slip else love fast oh-oh kiss ah whoa-oh now-now-now never hey mine flavor lovin day ta
A Little Bitty Tear ; Burl Ives;A Little Bitty Tear by Burl Ives.txt;grip waiting tomorrow plan tear funny door spoiled act pull today quite stand leave really till last clown lyricsa put sorrow everything wave goodbye another little felt heart could away day walk bitty frown show downyou laugh
A Little Bitty Tear ; Wanda Jackson;A Little Bitty Tear by Wanda Jackson.txt;spoil plan tomorrow tear funny door act pull today quite stand leave really last lyricswhen clown put sorrow everything wave goodbye another little away day walk bitty frown show think downyou laugh
A Little Too Much ; Clarence Henry;A Little Too Much by Clarence Henry.txt;something gator truck swear joey david ow a-every need bird mssy bit spiteful watermelon give towsack woman supper piano little world pick john sister dig mmm-hmm brown bobby guitar chain drummer player claim wretched bad carry person grow tame grand-mammy much mean brother call gang sock annie mercer turnip heh-heh station salad workin vicious green son load time shame girl large uh mama everybody lazy black hah alligator field south stealin none razor-toed look show polk mmm no-count mess drum sh ah talkin nasty a-polk wood never bass fittin plant daddy a-down a-brothers louisiana back straight mammy day man soul home
A Miracle ; Frankie Avalon;A Miracle by Frankie Avalon.txt;happy diamond gold pay girl trade fortune price miracle heaven give without bring lyricslove live loveyou please money buy every somewhere joy sorrow boy untold cry treasure king bless anything doubt fell love
A Steel Guitar And A Glass Of Wine ; Paul Anka;A Steel Guitar And A Glass Of Wine by Paul Anka.txt;guitar time thing fool lyricsjust tear hold secret candle dim still forget give toast tonight bring music set steel play another bright glisten shine soyou glass mine memory drink candle-glow drinkin true wine think love mmm
A Sunday Kind Of Love ; Jan;A Sunday Kind Of Love by Jan.txt;bop-p-bop-p-bop sunday minute dip need warm monday lyricsi road hour last cold square lonely nowhere dip-d-dip-d-dip honest care hold someone way enfold dreamin every hopin first discover sight lover bop find want somebody past saturday bop-p-p-bop bopyou show love lead life kind certain night seem keep day arm
A Swingin Safari ; Billy Vaughn MISSING;A Swingin Safari by Billy Vaughn MISSING.txt;exist swingin song safari vaughn seem miss billy
A Taste Of Honey ; Martin Denny UNCERTAIN;A Taste Of Honey by Martin Denny UNCERTAIN.txt;kiss apart still lip taste feel much return yes sweet awake back lingers first though upon heart dream far youyou honey wine
