title;artist;filename;lyrics
All I Want Is You ; Carly Simon;All I Want Is You by Carly Simon.txt;truck train scream neighbor dear fall jump tatter really chase share good freight us ahead sexy talk heart nobody fire hear wrong track matter mack conclusion want door hurricane jack whistling draw listen morning stair moon youyou else love crazy room guess never tiptoe night floor silence man soul
All Right Now ; Pepsi;All Right Now by Pepsi.txt;right nowyou maybe need move name stand last put game lyricsthere trick baby rate home every raise head lord thing shame smile tryin place look love street fast kiss parking wait face foot watch hesitate think
All She Wants Is ; Duran Duran;All She Wants Is by Duran Duran.txt;yaahh position need corner pull suspension share divine stick ya care ohm-mmm dare ouuh heaven aah hand hang every shoeshine heart around want inside word save toy money mention could pleasure place leak lead aaah hey boy intervention keep collect spend ta
All This Time ; Tiffany;All This Time by Tiffany.txt;even something wish need someday apart give eye hoping shin good forget lyricsall sun light sorry behind goodbye though heart souvenir memory find time still set timeembed disappears close remember love tear kiss forever leave forgive another regret cry likesay day try
Alphabet St ; Prince;Alphabet St by Prince.txt;right ow b need fall letter give c yes jerk last put white shot pony world good mood f run e us l-love sexy baby taste glam rap talk would way mean hang excuse papa first seat head new youembed st. thunderbird hear effect lover wo ride girl together want side mama slow feel body tonight surely tennessee crown lovesexy drive rad love street ho absurd cat kiss mind guess life forever waste mmm-mmm daddy enemy back cruel straight foot alphabet rude watch gim power horny feeling meet day clever soul trip h
Always On My Mind ; Pet Shop Boys;Always On My Mind by Pet Shop Boys.txt;thing time happy always best hold mind maybe guess second often chance give feel quite never sorry sweet die could little blind satisfied keep lonely mine good satisfy love treat
Always There For You ; Stryper;Always There For You by Stryper.txt;want always hurt door p. believe word repeat terry broken promise -and stand lyricslove way anymore vet loneliness cold mingle world old good university cornell close true collegeyou ...... show love chorus
Anchorage ; Michelle Shocked UNCERTAIN;Anchorage by Michelle Shocked UNCERTAIN.txt;right probably alright read unwind nectar lyricsi stem ohhhhhhhhhyou anchorage convict alaskan ooooooh electric lot guitar care stomach hangout squirm light work spin a.m wilderness people bee hang flesh fun first old wheel hear slide thing time want wolf volcano fee feel parsley learn could erupt away place doubt others action mind reputation anyone relate seem mine belong meet thaw smell
Angel ; Aerosmith UNCERTAIN;Angel by Aerosmith UNCERTAIN.txt;morphin shady j.j. lemonade tongue maybe order simply outta pace fuse really music tough chunky woman killin piano earnhardt pupil kryptonno odin superhuman maintainin gene ugh ha-ha hall ya pop dead pill masterfully pat bad scribble rap pissin common mean monica eliminate pharoahe though nobody fact channel king fight walk seven rapper skill-a-holic want add everybody f-bombs fab ray feel ricochetin elevate brat robot away dre doberman speed happen hip-hop ak- special nuisance backpack mind burst life crack kneel levitate struggle nice chicken lemon mistake thaiportuguesitalianodeutschfrancaisespanolcymraegrap ren brutal attempt knot acrobat slap rude bomb noodle normal cable table wack fell n.w.a ta case even something pay columbine easy fame pen lyrical fad celebrate inspire give asgard glue aftermath fading hate league gay ironic wake clinton line anything mainstream pinch ball song lunchtime suppose work doc mathers gay-lookin elevator grow lookin church disastrously shock future truthful translationsturkce bananas thinkin seat new ill accolade homage wheel track around rippin dooma-lumma sleep dale trash rappity alcohol bake word hit shabazz rubber roll packin cornrows sure nod park somewhere since flock underground consideration cake could thank doodle product vehicle bitter computer look earth fatal realize mom keepin unsigned show kill rhyme immortal lewinsky comin rap-bot curtain batter stunt nothin grind period match yackety-yack wait brung straight play nothing able many nascar may blow feeling label gather fuck man arm rapunzel try boyz ramen shit sacrifice understand least inadvertently flame position secret need indecent throw omnipotent buy shoot verse put planet practicin use mass-occur yella little youthful occur half-cock eazy good mac construct god pad feelin censor appeal people half fat way .kembed call raygun every summa-lumma confuse head hella station havin wrong racin discrimination mc pointless rodent murder motherfuckin help broad actually box general askin lose hatred syllable livin ever still pac oy hurtin zod motivate combine skill student fucking sympathetic satan immediately bumpin funky portal lp j bus innovative fabolous poodle faggot moon jealous punchlines everything devil love tug profit versus sometimes revolver hurt couple lead fag singin flunky chance talkin retardbe never overseas school demonstrate heavy key full immortality cube mine pocket utilize slim must prove think mad honesty walkin minute big exact fall break supersonic rage human white vacation futile angel radio junkie zombie masterpiece thor game drop honest trouble attack vey hard front color stick tongue-in-cheek barely fuckin skin exuberance asteroid situation nutsack bill speak dippity-hippity rund.m.c. root rough next hungry trailer crap wrath warp assumin ask hater yap-yap lakim find virgin time shame plank sign long devastate maxi phasa office induct hell uh beginnin patient kid rock mayweather crunch write laptop handin audience scratch place capable monch honestly million six pew bully witnessin thumb flippity basically forever enough hey back boy face drunk keep rakim watch wall day meet trip
Angel Of Harlem ; U2;Angel Of Harlem by U2.txt;right coltrane star melt christmas sound eye b.l.s wet tree cold explode angel j.f.k city john diamond god december sings light fifty-three mile behind way lady heart new birdland truth blue hear avenue wo supreme alleyway long side broad harlemembed lose tonight bee-sting lie empty look snow ground fill devil love street swell york salvation shoe never harlem night symphony glass touch belong day daylight soul likeblinded
Animal ; Def Leppard;Animal by Def Leppard.txt;flame need move whoa give tough circus hour driving run hunt rain dust baby tame shadow lust blood hungry fire ride rust burn sleep huh want uh wolf feel witch animal raid ground show love life stroke never heartbeat hey mouth stony river town restless cry wind lightning touch likeand wild
Another Lover ; Giant Steps;Another Lover by Giant Steps.txt;whole sepaarate need apart fadeyou buy proud world lyricsthe catch us light baby dont hand every heart invincible lover find chorus thing time girl best emotional second search perfect etc two pocketful away cos permanent love fly tear meant passion guess another co wonderland wind better day trip
Another Part Of Me ; Michael Jackson;Another Part Of Me by Michael Jackson.txt;need point linin planet line hee-hee-hee lyrics us shoo baby part brighter sendin translationsfrancaisanother truth hee message together hee-hee takin waitin danger love fulfill mission dangerous finger bringin bring final doo-doo-doo-doo revelation major another day
Any Love ; Luther Vandross;Any Love by Luther Vandross.txt;need ooh-hoo anybody give yes-yes eye live refuse alone pray world shine lonely good clear lot enter divine hold light suddenly someone way speak every heart lucky strong blue shout positive start find want everybody lose withoutembed feel without everyone sweet dying screaming fill doubt love sky sometimes tear mind life kind chance guy hey wait weep keep cry touch feeling day try think
Anything For You ; Gloria Estefan;Anything For You by Gloria Estefan.txt;happy right goodbyeembed minute need likei give turn hope game drag anything forget care work lyricsanything someone much way friend goodbye though strong wrong find thing time inside ever still feel year please learn since die figure love sometimes pretend hurt forever never leave seem play keep cry spite think
Are You Sure ; So;Are You Sure by So.txt;right ago push stand alone little good hard innocent gift confess much would mean plastic seat argue sight around time always sureyou lose second search car year respect sure plague life sort believe enough leave mistake ignorance pocket man think
Armageddon It ; Def Leppard;Armageddon It by Def Leppard.txt;follow need ne whoa bit pull armageddon give eye live really steve trigger yes little jewel good shake stop pat bedroom win baby flash boys every loving head gun wo huh want best uh inside rock word jack drive itchy love yet already finger dance jumping chance ready never hey four back play jangle pretty letter try
As Long As You Follow ; Fleetwood Mac;As Long As You Follow by Fleetwood Mac.txt;followyou gold long find wander follow lose steal win sun beg search ah kind believe light eye never road vain end back borrow rough seem shin rainbow dream far away rise pot think
Ba; Can I Hold You by Tracy Chapman;Baby Can I Hold You by Tracy Chapman.txt;right time hold maybe still word mineyou baby easily sorry tonight year forgive mine love
Ba; I Love Your WayFreebird Medley by Will To Power;Baby I Love Your WayFreebird Medley by Will To Power.txt;bird likei move give eye turn shine travel far city way/freebird medley change suddenly baby grow would way shadow every stay free firefly wo thing long girl tomorrow across help lyricsshadows still wonder pine away place remember love page never leave hey wait night many power day must hesitate ta
Back On Holiday ; Robbie Nevil;Back On Holiday by Robbie Nevil.txt;something pay need move turn hour vacation use little world pick quarter relaxation barely work holiday bag week noon rest time five due busy traffic slow feel bos nine could morning two tired -you crazy sometimes absurd life waste ready getaway jam back night pack play lyricsit phone day think
Bad Medicine ; Bon Jovi;Bad Medicine by Bon Jovi.txt;something medicineembed cure minute need fall stocking give oh-oh-oh cause shot thrill poison wrap little respirator attack run shake lot bleed addiction pill fever hold potion bad baby addict three affection first heart track find time medicine doctor want help nurse symptom feel save money generator paramedic monkey two anesthesia needle jones permanent love yet breath prescribe kiss disease drug remedy enough never bring leave translationsportuguesbad wait back knee count boy night play dirty dress ta
Be Still My Beating Heart ; Sting;Be Still My Beating Heart by Sting.txt;fool stone fall throw surface break healthy pace stand thought wriggle heartembed good beating run restore hard forget stop lake shatter logic would hand every blood red heart drown emotion land start wrong sea time help still ocean promise write single learn fish ground dry book open yet plague lesson struggle caught avoid broken ready never sing face soothe sink dream glass wind beat cool must
Because Of You ; The Cover Girls;Because Of You by The Cover Girls.txt;happy wish jump alone babe use world tight hold bad someone spin bed baby would hand friend youembed along walk around squeeze sad love special definitely night nothing dream man arm true home
Beds Are Burning ; Midnight Oil;Beds Are Burning by Midnight Oil.txt;time burn pay sleep desert boilin degree rent turnin kintore life dance cockatoo bed diesel break give yuendemu oak forty-five fair four river breathes back holden western share scare east fact bloodwood earth wheel belong wreck burnin steam
Best Of Times ; Peter Cetera;Best Of Times by Peter Cetera.txt;right something whole minute timesyou need give harder midnight live tough road hour put little far nowhere hard lot work bad someone way strong longer thing time long want best everybody lose ever lyricsthings faith doubt everything love soon believe chance enough never back stayin try ta burnin think
Better Be Home Soon ; Crowded House;Better Be Home Soon by Crowded House.txt;right something maybe push stretch lyricssomewhere coat cause deceiption depend pain desert hold week would first nothingness start wrong time inside end deep lie could soonyou fill soon aside life forever strip leave back night nothing co home
Black And Blue ; Van Halen;Black And Blue by Van Halen.txt;even hook right system hurt hold mama blueyou push bit baby ta feel never black sure draw back yo control little n slide blue rhythm good wetter line slip hard honey bitch everything love
Black Leather ; Kings Of The Sun;Black Leather by Kings Of The Sun.txt;right referential saviour maybe eye sound really woman cold marys voice reminiscing share world pupil guard spine gene hed spit innocent christ dead harriet saw metaphor much would dont rupture brain goodbye nazarene though fact king walk corpse scenario rent elect cemetery past wonder unbeliever black seed away authority sad reverence sky page gospel yell kiss mind unto life crack dance image mouth four twitter lazarus create borrow night fingerprint glory alpha remains soundtrack rise strangely case even something cave cup easy idea wish birth beforehand give corinthian stand center last beckon canvas destruction conscious shine bone didnt mix work betrayal continue fingertip twinkle great whose jesus forth underneath existence eyelid acquaint brand grab obsessed sleep inside salary augustine year lift coloured sure paint assume worship could tap ear drive look darkness lit deserve yet death tubman calvin dahmer bring navigation oil coil nothing inherent able power scale man try understand silver star follow need loyal im finally joy ghost use thought worth row run brown exist god dangle betray noose eternity light someone galaxy person suicide people almost call every rug confuse head heart palm son lord instantly food become actually ever body mary blind shovel paralyze towards everything open prepare plague lead piece hill never lay forgive foot intricately identify think pitch whole martin bet blindness iscariot conscience name lyricsi dirt tree rope omega wash john brail judas front resurrection luther sun reality week invite speak hand hang cant three wipe first feature unaware wrath ask truth jeffrey receipt possibly find thing sign sin rock plate save old-something jewish picture place concert colour fraternity nature breath throat knowledge desperate face keep watch dark beat day juda hair
Blue Monday 1988 ; New Order UNCERTAIN;Blue Monday 1988 by New Order UNCERTAIN.txt;cub pedro stomp campaneris shut force bloody tie edmonds al throw hershiser ortiz monday finally yankee steve yank shot endy angel world top game th run performance blast phillies aaron bud chavez ball catch flap brett astros doc sox win alomar safeembed boone mariner brawl shock bream outlast harrelson padre sock vs. montreal damon red blue jeffrey lcs walk slam clark moonshot slide clemens moment scoscia bat atlanta homer pennant tomorrow folk edmond leg ordonez dodger hit -hitter mets save lift maier single grand jack alcs deep bartman sid bench gooseagain nelson dykstra crush kent crazy hernandez chambliss livan bleep cruz steal reverse bobble crushing nlcs curse back age garvey houston series walk-off rob stun eckersley pete dream luzinski detroit blow beat pujols rise day home
Boom! There She Was ; Scritti Politti;Boom! There She Was by Scritti Politti.txt;meembed right guzzi kant card misunderstood razor pharmacopoeia beautiful moto nowhere hard immutable gold platinum itch library baby pant way umm heart truth hear seven blade reason around time girl want youth rich word gaultier money look love boom immanuel life never alphabet day tupamaros ta understand
Born To Be My Ba; by Bon Jovi;Born To Be My Baby by Bon Jovi.txt;even something pay alright bet need tray stand live road cold cause na-naembed world okay tight god hold translationsportuguesborn work light baby would way bill till tv hang buckle three flesh heart bumpy fight ride reason time plan fancy side pride candle inside door kid rainy bear na-na deep die outside two away close love job drum hitch life believe chance never leave four night nothing dream blow beat day table man must na-na-na
Boy Ive Been Told ; SaFire;Boy Ive Been Told by SaFire.txt;alive easy deceive break eye anymore alone likedid dissatisfy use world anew lonely good hard forget someone helpless would way friend goodbye heart new ask memory start wrong wo thing time want ive worry ever feel tumble look love else happen never leave boy nothing keep cry touch try
Breakaway ; Big Pig;Breakaway by Big Pig.txt;making doke bird wing break young number midnight stand yeah-heh-heh ominea white punch omina shake no. lyricsall sun reality ooo way hang middle woah girl fantasy want circle tall mama wonder doe black woo course morning two hole away onimea sky fly destiny life high wall likewell breakaway day child change
Breakout ; Swing Out Sister;Breakout by Swing Out Sister.txt;something law move break last stop people situation way unsure every ask expectation shout fight wrong find time want tomorrow breakout lose search confidence look answer destiny chance never leave wait explanation lay nothing sense day hesitate change
Brilliant Disguise ; Bruce Springsteen;Brilliant Disguise by Bruce Springsteen.txt;right something damn swear read maybe fall apart gypsy name eye stand turn hour twice last woman disguise cold ofyou world lonely band willow hard god trust hold saw light baby bed wee hand call future pilgrim new underneath palm altar hear walk find brilliant thing shame want somebody mercy lose word tonight whisper faithful sure lie away look close darkness doubt everything love mind struggle wealth town night pillow play better edge man arm try tuck
Broken Land ; The Adventures;Broken Land by The Adventures.txt;sell lyricsthese crisis fail exception confusion stand turn cheap world truly game run us ahead weather much men hand shadow raise heart land scheme time together plan become lose despair stormy learn deep die away fill rule breed show love open absurd life comfort broken mistrust school lay river dread boy togetheryou seem play keep cry day man soul pale change
Burning Like A Flame ; Dokken;Burning Like A Flame by Dokken.txt;flame sincere give stand hope last use bright worth survive stop wastin light insane baby would mean hangin every heart test lyricsnever ask hear wrong time burn long fantasy want still word feel likedo could realize love guess chance never leave wait key keep touch dark belong arm prove change burnin think
Button Off My Shirt ; Paul Carrack;Button Off My Shirt by Paul Carrack.txt;clock fool someday likei throw lyricsi live turn last shirt game button care win baby distraction overreact friend affection first passing youembed hear start time girl help lose past still word direction away realize love deserve everyday hurt plain intend believe replace never mistake back town seem foot play day change think understand
Candle In The Wind ; Elton John;Candle In The Wind by Elton John.txt;even something role pay sexual didembed nude name young live paper tough loneliness jeane cling row monroe woodwork pain twenty-second grace price rain hold hound would brain goodbye though find around press burn long norma candle kid ever still whisper set hollywood die crawl superstar treadmill marilyn life never create seem play wind legend man change
Cant Stay Away From You ; Gloria Estefan;Cant Stay Away From You by Gloria Estefan.txt;need throw bit turn hope use hold shoulder baby much way hand call every cant fun friend though stay youembed truth hear walk thing time somebody second ever choice likeyour away look slip hop kill love fly mind leave count control keep true change
Cars With The Boom ; LTrimm;Cars With The Boom by LTrimm.txt;rather hook flaunt garage beep eye -inch sound really tough turn cause little dumb far comment forget speaker button stop ya boyfriend us smart woofer almost weak stay along start hear find treble always tall tigra add clap everybody behold short hit car without please appear assume jag could especially bunny place look lo love cruise street boom happen fly room double kind pour mirage guy bass hey awake daddy back lamborghinis many horn pretty obviously posse think
Catch Me (Im Falling) (From The Film Hiding Out) ; Pretty Poison UNCERTAIN;Catch Me (Im Falling) (From The Film Hiding Out) by Pretty Poison UNCERTAIN.txt;right stuff violent pan instead yellow steps.music succession lemonade stone naked apartment formation cinnamon basement neighborhood dear parade bubble corner serve applause jump outta eye upward atop modern flank live really tilting music perfectly road redemption side-by-side woman undone quickly resume freedom sorrow zest pray voice wave credit wrap truly far gown redemptionint swing area hide exit elusive choreographed driver bucket neighborhood.part father din sunlight youself profile video unison rain player dead stomach calm near swan saw doors.part standing bedroom tub maroon dust cap slit real bed flow neck pass porch sugar much behind emerge previous would panning left-panning wide mean entire luck enters shack abandoned denialtitle strange kitchen ups skirt footage reflection drawn desperately raise middle old loss along shelf walk lover off.part spike form hair hallway press erratically cheat photograph girl want wider five whitish side ameen chick add merge grainy wolf attire past ocean distorted feel without patterned black v.o whisper garden peace clean direction adornment disheveled begin angerext residence hole away upwards hatties railing close separate stream living vegetable doubt strain prayer outhouse fur sky collar background page solemn-faced blurred room yell photo consisting tear kiss disappear wander title sex finger life crack levitate female grant kneel dance image lemon rimmed return several mouth int freely four plant float red-tinting river hip bald mmmm style flush golden age night confetti bend pavilion-type resurrectionext knot manor zoom doorway bomb collect repair heighten upright edge source lipstick belong band-aid leaf table smell letter ta home case tattoo something adolescent even zipper mortar crowd eat bar chi-raq backwards douse convince ramp technician sword march garage wish brush wicker brick stretch balcony sift remind surface give deny blossom young daughter cover stand embrace alone center motionless nina bath ornate progress window cause shot daily sedate shine consider suburban chest city wake band record material line strength pose forget scar black-and-white plug stop sparse chain song suppose catch immediate fade bulb camera hold lake wire equally grief work betrayal floating grow football apply moss second-floor closing dining adorn swathe brother future suture inch them.music left stoop blood abundance lighting seat red new whose jesus monster recording underneath gun writhing backside wheel fire tambourine torturer block waving fear around can.music mat shore holy sleep heal always penetrate motion cross sideways vary unzip candle inside door terrify sit second volcano flickering reveals benches.music word bear bunch regalia year wooden trapdoors stairway cornrows field perfect headfirst appear closeup park paint somewhere jacket bent deep display lie streetlight worship blurry contain forgivenessext thank cuticle crawl empty stair monochromatic vehicle condensation presumed cabin branch design look clip earth stadium napkin whenever darkness remember mattress reconciliation show kill bedazzled else beside street lit silk others various pajama uterus antique salvation sheet bleach different right-panning curtain bedpost vulnerable had.music shoe screen veil grind miss bring thick onto anyone president wait magic party knee coil completely flower orange another nothing obscure play able boat lap bowl dream outfit sculpture cry many fence-like possible blow swimmer label elaborate pretty grandmother small man structure pale arm reveal true slowly try change wine child disappointment understand shit silver least cloak flame probably loop teeth alchemist position star following read follow need doll hanging bayou bodice beg whatever slightly throw illuminate beach push pull writhe menses courtyard wet prison tradition yes turn afraid hope shoot fix old-timey orleans put cue baptize yard square hopeint hattie nowhere good fasting th clear dig run grass blur scalp mirror garb bible exist subway god drummer cane stack inner le light synchronize someone heaven cut foreground downward person flash baby american people half husband massive part way womans roof sheer life.music evade call shadow every dinner clove sway nail head heart drown figurine hand-in-hand tube palm exterior sight green puddle lord nose reformationext staircase bare-chested funeral setting twelve directly shift grandma huh gymnastic heals cared food circle across become pussy simones smile base ever still stage slow sleeping angry body pivot everyone cash set pavilion fucking flip glove glorious immediately end wear visibility angrily lp meager pyotr bus towards sternum moon fruit crush consume assembly ground film ash everything devil love mmm tug open emptinessext sometimes middle-aged hurt prepare lead parking pas piece double operate kind juice remedy raised lipsyncing extreme bare droplet rocking never leave pregnant natural vinyl lay sing concrete thousand full pink nipple foot upper jug kicking floor l-o-v-e mine dirty hallelujah bridal amen must daylight think bust truck curl rear scream magician faces.part deck sweeping big move fall male accountabilityext teach ten break name parallel converse admire gardens.music paper tree black-covered conjure rope loneliness lyricsmusic roll.music wore white native orchestra mass hood beautiful.music narrow pick thankful reading gold-shouldered couch speech hard low endless lot mother front slave legs gold zinc orgasm proceed blame us flight surround shoulder skin sun confess stitch spin carry forest tchaikovsky flicker sorry ripe talk men abstain differently intuitionext angle speak submerge swallow group hand ext hang till bayou.part root fireplace element three fun upside chair first unknown immortalize next smash inspiration blankly alternate warp elderly too.music feature discover ask quiet swim downwards start effect hear eight facing rest either find inherit orient soft flood emblazon time thing whip script waist burn sign together text large unclear.part leg sin cloth step kid rock reflect stalemate playing search marching dominion car getup broken.music frame single lee apathyint beyonces pound stormy nine audience thickened threaten sandcastles listen die nightmare draped pint rippling sits two ghosts.music house happily picture velvet drink place view ceiling crib fabric water six perform fill figure pot book lightbulb beauty shallow fifteen curse.music tarp throat scene shroud drought language drum worlds.part forward building lesson reverse regal smoke pour antidote pestle wood bathroom grandfather flashy hey too-long awake fingernail daddy curse sleeve nude-colored back boy strewn shade face hat high beyonce build keep air dark wall touch undeserving applauds dress meet day instruction soul archaic beginning laugh ankle
Causing A Commotion ; Madonna;Causing A Commotion by Madonna.txt;alive easy star secret wish someday maybe move fall stand point admit alone hope cause game attract compromise translationsportuguescausing work win baby next fight walk wo matter find time together motion disagree lose door feel save tire die commotion away look view commotionembed love crazy groove mind waste match play keep opposites mine may feeling meet true
Cecilia ; Times Two;Cecilia by Times Two.txt;jubilation want likehey ive celia wont bedroom beg fall love someone whoa cecilia bed break im baby lyricsmakin laugh please hey anyone back knee daily face youre heart wash floor confidence heartembed place shake wo home afternoon
