title;artist;filename;lyrics
4KT Ba; by YoungBoy Never Broke Again;4KT Baby by YoungBoy Never Broke Again.txt;doin tag mm-mm kt chopper need think big give young slime k zippin stand live ridin shoot yo hate recruit steel send mask thirty youngboy dis cocaine strap gat drank scar bitch bangin feed pop fuckin dead option us pill blitz feelin uh-uh ac xclusive real baby bed nawfside would talk fn nigga war toe confuse head new tool stay ktrey soldier wrong walk green wo grab huh five food motherfuckin side dope pussy door lil niggas car ayy ta everyone roll jamaican field crazyembed die knock dude crazy ho oh-oh d-roc servin pour leave wait school hot four lay concentration daddy back pack hat play flag dough fah keep hoe blammin watch dark blow tryna fuck try mm tuck home bust shit
5 Foot 9 ; Tyler Hubbard;5 Foot 9 by Tyler Hubbard.txt;stuff truck fall pull eye dirt music road goodyear angel little swing good raindrop brown god small-town whiskey dust way every red taillight fire woah country reason time rid glow woah-oh sweet jack sure thank oh-ohembed drive mcgraw close dry love sky oh-oh kiss dance waste wood kickin tim lay sundress foot gravel accent
54321 ; Offset;54321 by Offset.txt;right elliot even fan-fan damn fool walkin chopper ice gas eatin throw pull break kitty wrist jump outta yes tough rope buy shoot flintstone coat manure white wave ghost mag share thirty boot top line run shittin ha translationsespanolportugues bitch tupac broke diamond quit rack catch shh blame dead nah v thirty-five scam feelin spin neck dick lookin snooze whore almost cam wide mean group brother bah lure nigga three seat actin chalk hatin plus blue gun woah maskin cookie panoramic habit find fresh takeoff shore selfish baow customer want five lamb uh wolf rock lose bam ashy postin lil rich niggas crash hardy body hello hah roll sweet money pic wear woo mill shakur cuff scare two marty maybach starin titty thug suit million look usher hop louis lambo bitty gusher fill kill prada ew skrrt happen death fastin life singin litted twenty-five talkin shoe nasty ready never hey thick nike wait four party overwhelm fifty rim pack pink play jeff casket floor collect dark touch yam pocket covid- man hustler smokin k bust
7 Days ; YoungBoy Never Broke Again;7 Days by YoungBoy Never Broke Again.txt;doin whole easy b tip bet need fall youngins stretch break pull killin window demon use thought strap hood drac top game rep banana good dealin mac okay drank bitch degree handle thirty-round ya quit barely fuckin calm hold shoulder real baby spin nawfside pass inembed mean hand gang brother call gettin nigga three fully though red head puttin blue hitman gun wrong seven pistols wo phon son beef lord reason around fn- luxury thing stain built-in twelve time hammer long want murder motherfuckin side beam pussy inside step gauge youngin still car ayy crash pallbearer black cash money clean slam subpoena dog m.i.a jail knock kill love crazy connect ho blazin drum scenery life double talkin leave smashed four back flat machine play xd rd r dirty milat blow beat tryna day fuck opp marcuss think shit
712PM ; Future;712PM by Future.txt;even stuff kilo right truck least whole yellow stone bout walkin naked fentanyl tie bet big brick jane pull give wrist jump outta familiar trap nut buy shoot wasnt put sprrt x shot cocaine percent gay top drop chest th cost tahoe record band ceviri good couch dawg chinain bitch mud benz diamond buff chain rolex kong wheezy care hearse god pill claim hold pair light bad lick real canary bando behind dont would translationsespanolitalianoromanaportuguesfuture way church mixtape every crystal kitchen nigga re-up nickname tec shit new twin swang king career shoelace ginang time rapper jet murk long girl five shouldve motherfuckin gayembed dope corvette nan pm door step sit cartier still traffic lil hit rich niggas dash cook year roll money killer molly nine since marry could diaper two house maybach drive million earth google kill crazy open plain twenty couple drug chef australia turkce shoe ready digging never wait dualie back hr face lane bail hoe watch spend day advance man fuck smell ta think k bust tot
7500 OBO ; Tim McGraw;7500 OBO by Tim McGraw.txt;notice even truck b wish nineteen condition turn ridin road hardly obo window little good f run hard grass forget mirror bumper stick sun transmission mile bed lookin backin mailbox roof hand shotgun every hundred first seat steer leather new memory blue along green tailgate around thing time shift sign five sittin hell kissin dropdown dent rid two-lane could drive place drivin sale singin ah lip thirty-threes never oboembed floatin grows fixin key thousand back night breeze smooth many dark pretty ta mad
A Holly Jolly Christmas ; Burl Ives;A Holly Jolly Christmas by Burl Ives.txt;street time case cup ho ding-dong-dingembed best somebody kiss christmas ahhh ding-dong-ding hello year golly everyone wait friends cheer ding-dong-ding-dong holly hung jolly snow meet walk hear mistletoe ahh
A Keeper ; Drake;A Keeper by Drake.txt;even right submission merceds-benz dawgs force okayembed news throw give afraid twice okay loyalty low lot stick god keeper bad lick friendship limbo much would friend though new stay woah ride find around thing pride hit write lie thn favorite drive street ho life shade face play decision keep safe muse translationsespanolportuguesa difference fuck ta
AA ; Walker Hayes;AA by Walker Hayes.txt;right hook truck pay cup alright wish need give daughter wife yes cold shot babe little buck john hard skoal song tide nick thirty-five cigarette church way tractor every three amembed steer local stay old coffee station country son thing time girl complain aa hell mama step kid ooh-ooh-ooh family pole write black roll jack tryin nicorette end marry besides jail two alabama figure love fine saban sometimes payin life shoe guy hey oil dang play another beer keep amen tryna day deere man weird try change
abcdefu ; GAYLE;abcdefu by GAYLE.txt;even swear craigslist tongue need textin give sound anythin put hate voice date lt sister f couch bitch bad way mean call friend affection first ovr art ask spell start girl always best become attention everybody car everyone na-na-na-na end goin bite could dog two broke-ass place mom translationsturkceespanoldeutschfrancaisabcdefu job nice nothin never nothing a-b-c-d-e connection offembed question tryna day fuck try space shit
About Damn Time ; Lizzo;About Damn Time by Lizzo.txt;right damn cup walkin alright minute need celebrate give fussy music turn woman sentimental shot fabulous use good buildin okay bitch lot light feelin bad much way anyway time stressed girl uh everybody still feel tonight timeembed woo two uh-huh fine thick-thirty comin flirty balenci-ussies bring translationsturkceespanolportuguesitalianocatalaabout back feeling tryna man fuck pump mm pressure
Addicted ; Chris Brown;Addicted by Chris Brown.txt;doin even panty overnight occasion eat alright clout need yee jane act give somethin name pull baggage workout anythin stand really barbie buy last put x tellin salty problem ex drop honest dealin cost encounter run scar bitch playin bobby ya chain trust rack care boundary lingerie fuckin song pop catch hold work bag feelin bad baby addict lookin way cullinan thief call every saving nigga rough hand-delivered actin stay ask bein start hear lyin tommy naughty around time girl selfish want across rent leray somebody pussy everybody step lose clyde dive livin holler ayy promise body woah-oh coi thigh kinda please sure deep woo lie overstep waitin especially breakin leverage away million look kick ground answer vibe everything love crazy calorie sometimes oh-oh savage comin bonnie plain mind different baddie dance never bring thick wit lay river party back face high play godly lunch translationsportuguesaddicted cry keep whitney tryna pretty meet fuck restaurant globe lobby ta burnin itembed shit
Agosto ; Bad Bunny;Agosto by Bad Bunny.txt;el noche vamo pide nos deso soltera translationsenglishdeutschagosto quiero playa luna desviste quiere yo una tengo bellaca investigo yomon gusta estas ha verano yal contigo simpre ya sigue sexo e player le diga cumplido la baby estaran hacerlo mi sea dime que hago pa en si mente fuiste dar siempre ere los manana ver pedi perreo eh-eh dios sigo lo nunca sabe pr un volviste instagram pasar bajo estes triste va eh-ehyou tu ojala invitar acabe billar grabe jugar pero te donde se stalkeo
Aguacero ; Bad Bunny;Aguacero by Bad Bunny.txt;fosforo el hasta corriendo vo madrugo easy culito decir soy vamo horoscopo cien hacertelo noventa de facil yo religioso una psicologia reposo pisci usame desquiciado pasarla gusta troyano delicioso okay es porque ha verano tranquila contigo amo nuestro calor e exquisito diosito quedate la eyembed baby encima bien amistoso haga ese precioso asi estudio ir mi olvidarme je prendes iglesia sea encajarno di can-am cuando que hago conmigo pa sus en si bicho dale ven sabes acaba temprano como siempre ere los partelo cuatro translationsenglishdeutschaguacero semaforo preguntan mami culo jaja cirujano novia orilla con ni ansioso doctorado somos lo milla conoci buscarme un tienes pichea propias fue aguacero enamorarme enterado opina silla chilla doy hey tu quieres nadie abres tambien esposo pero te cuero primo dificil ey hizo tramposo mensajes dicen se
Ahhh Ha ; Lil Durk;Ahhh Ha by Lil Durk.txt;case dthang happy rather court apartment pen suck bet need whatever act type break ten therapy really cleanse trigger alone yes turn homie nut shot listening buddy ghost trench got dis bro drop good location thirsty faceshots ha bitch benz video song catch pill ball claim zoo reel opps rico merched bond real carry spin dick sport talk way speak mean motherfucker gang hang brother revenge fn nigga perc shit new old fact land gun durk hear block post son wo slide grab fan middleman want murder folk help timbs five plan pussy chin hit niggas slow ayy car feel onlyfans save van set fucking killer since piss woo sayin die brodie outside prop brr milligram police everything show translationsespanolahhh kill grrah skrrt fast smoke believe ah haembed chance brrah instagram switch tweet bring leave business school ass back eater haha gen play von dental respond keep smurk singer fed man fuck trip rental try change think
Aint Safe ; Trippie Redd;Aint Safe by Trippie Redd.txt;case kilo slidin whole pay risky cup zip swear ice purple move fall geo dodge wet c rockin stoppin drop good run blueface drank cheque bitch tank diamond catch lake aint today sorry droppin perky brother gettin nigga obey friend bank thinkin oxycontin rio woah hear pimp around percocets huh baow nat uh pussy cartier niggas feel woo movin neo empty water poppin grr scene pourin lik yah sex juice never bring four bae boy face full high play crew keep safe dirty bape blow causin spray try ta k shit
Alien Superstar ; Beyonce;Alien Superstar by Beyonce.txt;even rodeo pay clock bar personally cinnamon pull wrist number eye haute glare paper music classy supernova troubleshoot put world masterpiece solar dance-floor th ceviri scar bitch mirror diamond feed twist lingerie calm shoulder bad lick dust sexy baby closer whore talk way speak supernatural hand entire crystal ego reach unique casanova uniform head test shit hike pearl billboard blue fire effect walk tiffany bullshit find couture thing time whip alarm girl stingy always leg reflect mile-high u-n-i-q-u-e ocean intravenous espanolportuguesnederlandsfrancaisalien thigh please unicorn paint deep lie cake booth mastermind superstar vintage pleasure category look ceiling kick perform stare addicted else love fly contradict system plain kiss stilttos different plane lip forever specific remain turkce waste drip translationsbeyonce leave genius pearls beneath alien hip certain bliss pillow patty attempt conduct obscure foot keep dj dream air touch power label dress compete man true try think
All I Want For Christmas Is You ; Mariah Carey;All I Want For Christmas Is You by Mariah Carey.txt;happy even list right wish need christmas sound translationsespanolturkcedeutschfrancaisall stand really tree send present shin ring tight lot care nick hold light baby laughter stock much hang fireplace stay underneath ask hear wo thing want door ever pole tonight bell brightly everyone please toy everywhere could outside click north snow fill reindeer ah bring wait awake magic sing upon keep air day mistletoe santa true saint claus sleigh
All Mine ; Brent Faiyaz;All Mine by Brent Faiyaz.txt;damn pay swear alright comfortable young wet alone nut last wonderin worth drop good catch fuckin flight bad real baby weather much way bill ups rough champagne new offer reason around time shame girl want always pussy still rich hit ayy promise feel frame rush realembed perfect lie could knock drink remember translationsespanolall love room plane forever enough miss night mak keep mine fuck man change
All Of You ; Stephanie Beatriz Olga Merediz John Leguizamo Adassa Maluma;All Of You by Stephanie Beatriz Olga Merediz John Leguizamo Adassa Maluma.txt;meembed happy notice triplet star need miracle somethin sound eye neither yes turn afraid oh-oh-oh road yo proud little bright shine bro fertilizer wake okay anything poetry tight lot dolores mother seize sunlight care rain pepa gift us hold light work real brave sorry much talk would way mean every goodbye new wedding mariano strong blue team reunite start hear matter find load moment time thing shift burn sleep girl want always glowing uh everybody inside lose kid family wiser ojos slow glow cousin write los everyone sweet perfect learn married could loud look snow season love fine sky happen fly open sometimes doorknob constellation prophecy never leave hopeless lotta foundation translationstagalog hey celebration magic lay plant town seem full straight night bruno many dream cry watch may abre day meet true change think home
All The Money (Bonus) ; Metro Boomin UNCERTAIN;All The Money (Bonus) by Metro Boomin UNCERTAIN.txt;fry poor eat minute funny need move fall rebel slammer give hippy hope surprise month disown twice send pause thought burger bone shake meat suppose catch blame us someone cut real stress much almost bill shock till pothead hand call weak heart head old ask walk sight snouts time hero no-one lose rock horse settle worry save teacup roll money less pound trough end cop cake lie fret jail away agree bless punk loan frail payday storm nice never dollar silent drunk hoard keep likewell pretty cool soul try hurry bonus think
All Too Well (Taylors Version) ; Taylor Swift;All Too Well (Taylors Version) by Taylor Swift.txt;even something upstate need maybe fall teach remind break name cheek paper turn alone album cold use little shirt masterpiece running honest sister translationsturkceespanolportuguesall run okay forget scar mother rare light week real bed lookin much almost story call future kitchen translation disposition first red felt middle old ask team plaid walk wo find crumple thing time somehow long tee-ball wide-eyed scarf door lose kid innocence drawer still past ever car rid promise sweet lie could house stair picture paralyze autumn place counter remember else fine street love fly version photo tear taylor piece dance ar enough mail wellembed leave gaze magic sing casually refrigerator twin-sized back cruel town night nothing keep glass air wind day self smell try think home hair
All Up In Your Mind ; Beyonce;All Up In Your Mind by Beyonce.txt;notice groupie need rider give kitty eye mindall live really yes crime put demon little problem good comply th ceviri stop work real mean three first stay ask time careful girl want always mama smile behold word without fucking could love hurt absurd mind espanolportuguesfrancaisbeyonce complyyou turkce translationsbeyonce mine may feeling true try wild think
Alone ; Rod Wave;Alone by Rod Wave.txt;early even fry right headband star b grrahyou somethin eye point alone anymore chino disguise wave missin tellin square worth run thuggin pain tide song graah work bedroom would mean gang three nigga though actin next heart bih old evidence woah fight will-a-fool wrong hear lord find thing time long worthless uh dope pride oh-woah ever ayy feel pinellas perfect end lie morning fussin away drive remember love fine grrah death mind tsunami grind broken leave ease back night align cell floor beat phone tryna day try ta smokin shit
Alotta Cake ; Gunna;Alotta Cake by Gunna.txt;case opening cashew spider condo swimmin royce patio move pull penny type outta mechanic hoodie live translationsespanolportuguesalotta wunna nut bamboo put lens networkin malibu honey benz lot bitch skkrt diamond stick rack stack zoo gt bottega bag sexy moe real pant lookin almost fat haded cullinan capone loaf roof call metro every gettin nigga cali amg head cannabis tool new stay strong cancun wrong ysl alamo slam panoramic load vertebra sign politicin long lawyer box door overweight cartier plenty hit lil versace fee feel roll thugger money clothes designer attitude daddy-o armani deep cake weekend diggin state rm poppin kick prada biggie speed fornicate meditate super throat fashion ho skrrt brake room plain aka finish ceremony clan comfort roscoe antidote bring lotta overseas business eenie mr. got-it-on back nope nosey knee high miney patek glass watch pocket beat terrace tryna pretty man shawty ta home shit
Already Dead ; Juice WRLD;Already Dead by Juice WRLD.txt;even alive maybe stand live really alone demand hope demon voice pray wash bitch drama plug pain opera mix dead vicodin pill hold skin feelin much call gettin friend sufferin cellphone head heart nobody popular hear relapse fan medicine want sin lose past ever henny feel year everyone translationsespanolturkceportuguesfrancaisitalianoalready listen applause nightmare house away downfall comin already drug chance reachin soap back straight late-night floor stayin runnin try think home laugh shit
America Has A Problem ; Beyonce;America Has A Problem by Beyonce.txt;heard case right whole need big ivy pull act multiple eighty familiar c trap demand put pray problem problemamerica ceviri jean rack hi-i-i-ighembed g map bag ex-dealer week bad supply tony rap slab weak call rack-rack-racks nigga land scheme start lord fiending time want dope step hi-i-i-i-i-igh booty hit dash forty roll deep kill love soon scene goon twenty drug crack double p espanolportuguesfrancaisbeyonce kind turkce grind enough translationsbeyonce business wait back boy montana high mine watch man hi-i-i-igh america
Andrea ; Bad Bunny;Andrea by Bad Bunny.txt;el vino comprenderla botellazo pan ser soltar familia funny tambalean prima indicado tinto playita encuentro dentro suero juana solo hacerse sonando civic quedarse quiero de quiere nina buscado una pida falta yo tengo entienda mienta colmo jefa demonia buddy buscando toda su aguanta merece equivocandose sagrado cabrona loca alguien aunque porque formula ha honey leer verstappen esperar cuenta e yoko marea basquet chinga semana le ponen diga todo quedate gobierno la que-que seaembed beso quererla helado herida complicado rosa recibe propina compre bailar ese dice cansada diva futuro vida flor hablar mas inviten mi comenta critican llega sea despertado por campesina cuando atreva que respeto quiten pa conmigo pueda en montar si tarima renta bicho doctor mierda irse llama sin vaso ella gustaba saliendo aguantarle mai ven daytona cabron perla patrona casi arco mujer buena chiste como ahora tesla siempre quiera poco ingeniero manana van jangueando money mucho andrea camina subo joder estado den inteligente quedan hace baker malo bichote con bueno ni desmorona pregunten hablan temperamental sigo ningun eh-ah lo inter acicala llorando nunca iupi qu sabe pr esquina un dias calle veran tan asesina hombre payaso chico guerrera conocerla opina corazon piten abrazo loco bajo va tu hay pecado tratan niurka nadie hacer sushi mirala espina digan marchiten fuera esa coco ayer mamen amore pero tanto cuero contenta hizo ey lindo translationsenglishdeutschandrea reza joseando se par mala suenos cambiarla
Anti-Hero ; Taylor Swift;Anti-Hero by Taylor Swift.txt;depression lurch anti-heroembed graveyard crisis scream read big pierce toward midnight stand teatime last disguise ghost problem altruism city wake mirror translationsportuguesespanolturkcefrancaisnederlandsdeutsch price us sun work daughter-in-law someone sexy baby people scheming congressman hang root meaning heart monster old vice hear thing time shift directly phasa always become hell everybody lose family thaiitalianoanti-hero covert feel tire money anti-hero end wise favorite tale agree stare kill sometimes room life kind exhaust narcissism hill never laugh leave dream device watch day gather must slowly hi think afternoon
Are You Entertained ; Russ;Are You Entertained by Russ.txt;list right something staff mortar pay rus funny beach move brick celebrate freak give act number advice live loose usin music road member verse put killin hate shot shine game drop good record london attract entertain entertained peakd pople handle stick gold happenin god care flight g light platinum feelin baby stress bros church constantly teddy pub hand every anger first seat lightin new sellin nobody puttin stay woah track time jet burn sittin attention kid still climb word stage l adversity model takin hah kinda transmute roll carbone winnin sayin parent starin away blissful froze goneembed love recline profit summit york couple mind pas kettle nothin never guy leave kyrie back boy homies night crew lane another keep ohh-ohh phase blow touch tryna meet switchin retire soul fell try ta mad
Around Me ; Metro Boomin;Around Me by Metro Boomin.txt;even whole cup need gutter fall brim ten inspire im young jump live hour twice shoot movie all-white window ledge world trim mental hard benz info plug finna all-black trust rack barely us gt mark light aint win bad lick cut much talk way emerge mean call metro shy nigga fun fit fate callin around dunk moment hero girl want realization sit hit niggas flip money cop tn goin two shiesty ultimate whenever sad film despite show destiny couple drug life halvesembed ascend pour path switch never daddy back rim night many keep wall wind translationsespanolaround cool tempo reveal ta lock think
As It Was ; Harry Styles;As It Was by Harry Styles.txt;doin follow alone oh-oh-oh world america good lyrics pill us hold ahead talk way hand first nobody stay holdin palm want help sit kid bell wasembed translationsturkceespanolenglishitalianodeutschfrancaisenglishenglishnederlandsshqippolskias harry two light-speed answer everything ringin gravity life kind internet replace nothin goodnight leave hey daddy back seem floor phone home
At The End Of A Bar ; Chris Young;At The End Of A Bar by Chris Young.txt;crowd right bar march maybe name eye cover buy shot bartender band line run bottom forget playin song pair neck future tequila friday friend next heart new blue start hear conversation find brand glassembed thing time sign long best hell past bcome end look million answer love sometimes broken never party night neon glass man true
Auntie Diaries ; Kendrick Lamar;Auntie Diaries by Kendrick Lamar.txt;early sunday neighbor corner distant demo sound live really paul music road woman cold world truly far max subservient verbatim comedic vocal bad bruce much rap mean anoint skirt reflection conflict though middle old stay strong king fight sick offend fan girl want tomorrow plan chose pride f-bombs climb wonder dash without less raw elementary loud conceptualize kick close fast microphone room mind life justify favor decent return thinking humor sense social kendrick cherry even law contradiction eat convince masson backwards birth auntie diary act give comfortable remind stand point wax window thy gay filter california ironic city anything kit grade chain fade camera preacherman hold envy disapprove grow mistakenly church knew joke great seat local relationship blue around belief pronounce abomination complain always attention sit second word bravado underground jacket since could thank jenner babysit look dude stare remember show street guess different discreet bring brung party certain seem straight play nothing courage feeling cool recognize man change understand shit force position tip follow need pull behavior turn momma quik accustom taught good easter god pad light pastor cut person way call nigga heart land avenue history translationsespanolportuguesfrancaisauntie nissan religion tall become pussy smile ever still stage cousin promise cash money bumpin trickle intention faith faggot mindful jealous hop everything whistle love job gender pager hurt exactly disbelief never forgiven mr. school spiritual full venus prove think curl preserve big offensive teach break barbie human white freshener angel pick game hard study bitch front stick gold blame us however surgeon closer demetrius talk men hand hang friend first ask truth challenge humanity motorola start find thing time together confident kid slight comprehend family car recall write personality single mary-ann nine scratch house favorite drink six pew figure hug fine uncle building smoke lotto enough switch relief back face hat off-white build keep watch air wall day difference dolls laugh hair
Ay! ; Machine Gun Kelly;Ay! by Machine Gun Kelly.txt;depression tunechi need soda fall letter lean pull give eye sound yo pixie shin good wake motherfucker/eyes anything interview comment mirror tat song trust fuckin shoulder pyro sun bad dust heaven cut highembed wipe sprinkle mdicine gun britney ons nose form sleep help rose spark pm ever write shrooms skip end n moon itchy look close sad playlists blunt chauffeur guy school full high jehovah play meeting fuck highway smell hair
Back To The Basics ; Future;Back To The Basics by Future.txt;popo espn carpet need total gutter vvss bubble snip solo eye cover commodity hope divas duck top peep ceviri yarn benz check proper chain espanolback addin gift turtleneck rare hold shoulder skrrted stitch real cut weather cheetah goggles talk speak story gang every three friend clarity heart gia dc lifetime havin sea relapse time translator want askin trend lose plenty chin ocean hit gogo model without money learn ig translationsfuture goin military princess two-o-four faith bunny basicsyou snow listenin velour show love velocity mogul language photo room life storm chance custom turkce strip korean basic hot italian back key count another many european lunch cry sense fuck
BackOutsideBoyz ; Drake;BackOutsideBoyz by Drake.txt;right glide truck damn backoutsideboyz woe secret ice bet think news cha-cha corner tyson im owl ten wrist number ticket paper vote briefcase tropicana shoot member tweakin crime mil financial east peep good band okay bitch mute drama stop god price rack shh fuckin aint brink bi totin cleef much rap half talk backin would way root hundred nigga teanna geeked stay ask walk slide loot traction sleep girl want trump pride uh lose kay still lil car ayy van sweet dump bendin lie die breakin two million brr fill figure vibe love street comin couple wagon plane juice nice hm nothin strip ready never cuttin bring hey split president four brrt bae seventy back high play treat hoe blow service spend tryna rise day try translationsespanolportuguesbackoutsideboyz shit
Backstage Passes ; EST Gee;Backstage Passes by EST Gee.txt;list truck coupe suckin fool stone coke tone secret guinness gas big move somethin break give young number anythin tour point music road hope coat put club hate shot white use sheep microwavin hood zone quarter city flown record band bone buildin spit broke stop grade quit song upsheer camera us grown passesembed light platinum bag lick sexy pooh real patron baby pass much rap speak daycare sendin turkey tenth every seer joke gettin dethrone gatti nigga note though actin fantasize next local one-fifty lame relaxin ask dapped around thing jet girl food text become somebody actually uh dope rollie born livin unspoken still hit niggas ayy ta curve save black roll sure field pic sweat since goin titty con million jackie natty sad leak show mmm love boom mess throat action comin fox life definitely smoke internet talkin stroke aventador airplane g.o.a.t bring leave genius floatin natural daddy fifty satchel another butt keep hoe fake phone backstage oakes pretty dress jerry meet fuck trip fell change
Bad Decisions ; benny blanco BTS;Bad Decisions by benny blanco BTS.txt;right damn flame swear makeup bit give monday break name b-t-s-n-double live tuesday yes beautiful radio little hood good okay o-p ya face-to-face bad baby lookin closer mean every fun heart station sick walk find reason thing time want always help side everybody inside ever feel translationsturkceportuguesbad wednesday away place rule show love fly kiss mind sh life ah burning nothin waste wait night seem decision day think
