title;artist;peakpos;lastpos;weeks;rank;isnew
Complete Mess;5 Seconds Of Summer;85;91;2;85;False
I Love You So;The Walters;71;89;13;86;False
Banking On Me;Gunna;61;78;8;87;False
Thinking With My Dick;Kevin Gates Featuring Juicy J;37;67;5;88;False
Damn Strait;Scotty McCreery;82;82;2;89;False
She Likes It;Russell Dickerson & Jake Scott;86;86;4;90;False
P Power;Gunna Featuring Drake;24;79;13;91;False
Pressure;Ari Lennox;66;87;16;92;False
Dos Oruguitas;Sebastian Yatra;36;76;15;93;False
Bones;Imagine Dragons;87;93;5;94;False
Blick Blick!;Coi Leray & Nicki Minaj;37;0;3;95;False
Over;Lucky Daye;77;85;4;96;False
Neck & Wrist;Pusha T Featuring JAY-Z & Pharrell Williams;97;0;1;97;True
Desesperados;Rauw Alejandro & Chencho Corleone;98;99;2;98;False
X Ultima Vez;Daddy Yankee & Bad Bunny;73;0;2;99;False
Praise The Lord;BRELAND Featuring Thomas Rhett;100;0;1;100;True
