title;artist;peakpos;lastpos;weeks;rank;isnew
You're Mines Still;Yung Bleu Featuring Drake;18;44;23;44;False
Therefore I Am;Billie Eilish;2;33;27;45;False
What's Your Country Song;Thomas Rhett;29;47;21;46;False
Goosebumps;Travis Scott & HVME;47;50;17;47;False
No More Parties;Coi Leray Featuring Lil Durk;26;51;14;48;False
Settling Down;Miranda Lambert;49;56;9;49;False
pov;Ariana Grande;40;55;10;50;False
Ski;Young Thug & Gunna;18;48;4;51;False
What's Next;Drake;1;45;10;52;False
Higher Power;Coldplay;53;0;1;53;True
Good Days;SZA;9;49;20;54;False
Nobody;Dylan Scott;55;64;11;55;False
Never Left;Lil Tecca;56;0;1;56;True
Solid;Young Thug & Gunna Featuring Drake;12;52;4;57;False
Streets;Doja Cat;16;53;18;58;False
Gone;Dierks Bentley;59;63;9;59;False
Lil Bit;Nelly & Florida Georgia Line;60;61;8;60;False
Famous Friends;Chris Young + Kane Brown;61;66;7;61;False
Just The Way;Parmalee x Blanco Brown;31;59;20;62;False
Tombstone;Rod Wave;11;58;8;63;False
Almost Maybes;Jordan Davis;64;71;16;64;False
Glad You Exist;Dan + Shay;63;74;14;65;False
Quicksand;Morray;65;65;14;66;False
Hold On;Justin Bieber;20;60;10;67;False
Follow You;Imagine Dragons;68;75;6;68;False
One Too Many;Keith Urban Duet With P!nk;62;70;22;69;False
The Business;Tiesto;69;69;12;70;False
Blame It On You;Jason Aldean;71;87;3;71;False
Shottas (Lala);Moneybagg Yo;35;62;3;72;False
Street Runner;Rod Wave;16;68;9;73;False
All I Know So Far;P!nk;74;0;1;74;True
Ramen & OJ;Joyner Lucas & Lil Baby;67;67;2;75;False
Pick Up Your Feelings;Jazmine Sullivan;75;81;16;76;False
Down To One;Luke Bryan;36;82;20;77;False
Arcade;Duncan Laurence;78;89;5;78;False
Lady;Brett Young;52;77;18;79;False
Single Saturday Night;Cole Swindell;80;95;2;80;False
Hard For The Next;Moneybagg Yo & Future;49;72;5;81;False
What You Need;Don Toliver;82;0;1;82;True
La Noche de Anoche;Bad Bunny & Rosalia;53;86;16;83;False
Hello;Pop Smoke Featuring A Boogie Wit da Hoodie;84;98;8;84;False
Way Less Sad;AJR;85;99;3;85;False
Drankin N Smokin;Future & Lil Uzi Vert;31;93;15;86;False
4 Da Gang;42 Dugg & Roddy Ricch;67;83;6;87;False
I Did It;DJ Khaled Featuring Post Malone, Megan Thee Stallion, Lil Baby & DaBaby;43;43;2;88;False
Botella Tras Botella;Gera MX + Christian Nodal;60;76;3;89;False
Chasing After You;Ryan Hurd With Maren Morris;90;0;3;90;False
Tampa;Cico P;91;97;2;91;False
Big Gangsta;Kevin Gates;81;88;5;92;False
Hellcats & Trackhawks;Lil Durk;69;92;9;93;False
Let It Go;DJ Khaled Featuring Justin Bieber & 21 Savage;54;54;2;94;False
Country Again;Thomas Rhett;73;73;2;95;False
Minimum Wage;Blake Shelton;96;0;1;96;True
Richer;Rod Wave Featuring Polo G;22;91;7;97;False
Drunk (And I Don't Wanna Go Home);Elle King & Miranda Lambert;79;0;4;98;False
Headshot;Lil Tjay, Polo G & Fivio Foreign;42;94;8;99;False
Go!;Moneybagg Yo Featuring BIG30;52;80;4;100;False
