title;artist;peakpos;lastpos;weeks;rank;isnew
Heat Waves;Glass Animals;1;1;61;1;False
Stay;The Kid LAROI & Justin Bieber;1;5;36;2;False
Super Gremlin;Kodak Black;3;3;19;3;False
abcdefu;GAYLE;3;4;17;4;False
We Don't Talk About Bruno;Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast;1;2;12;5;False
Ghost;Justin Bieber;6;7;25;6;False
Easy On Me;Adele;1;6;23;7;False
Enemy;Imagine Dragons X JID;8;12;17;8;False
Thats What I Want;Lil Nas X;9;10;26;9;False
Bad Habits;Ed Sheeran;2;8;38;10;False
Shivers;Ed Sheeran;4;9;27;11;False
Woman;Doja Cat;12;15;33;12;False
Cold Heart (PNAU Remix);Elton John & Dua Lipa;7;11;28;13;False
Big Energy;Latto;14;14;21;14;False
Sweetest Pie;Megan Thee Stallion & Dua Lipa;15;0;1;15;True
Need To Know;Doja Cat;8;13;40;16;False
Save Your Tears;The Weeknd & Ariana Grande;1;17;63;17;False
Ahhh Ha;Lil Durk;18;34;4;18;False
Levitating;Dua Lipa;2;16;71;19;False
Pushin P;Gunna & Future Featuring Young Thug;7;18;10;20;False
Industry Baby;Lil Nas X & Jack Harlow;1;19;34;21;False
'Til You Can't;Cody Johnson;22;25;23;22;False
One Right Now;Post Malone & The Weeknd;6;21;19;23;False
What Happened To Virgil;Lil Durk Featuring Gunna;24;0;1;24;True
I Hate U;SZA;7;22;15;25;False
Petty Too;Lil Durk Featuring Future;26;0;1;26;True
Hrs And Hrs;Muni Long;16;24;12;27;False
MAMIII;Becky G X Karol G;15;26;5;28;False
Surface Pressure;Jessica Darrow;8;20;12;29;False
No Interviews;Lil Durk;30;0;1;30;True
You Right;Doja Cat & The Weeknd;11;29;37;31;False
Good 4 U;Olivia Rodrigo;1;31;44;32;False
Light Switch;Charlie Puth;27;27;8;33;False
Golden Child;Lil Durk;34;0;1;34;True
Buy Dirt;Jordan Davis Featuring Luke Bryan;22;28;32;35;False
Fancy Like;Walker Hayes;3;30;39;36;False
Thinking With My Dick;Kevin Gates Featuring Juicy J;37;0;1;37;True
