title;artist;peakpos;lastpos;weeks;rank;isnew
Still Trappin';Lil Durk & King Von;53;53;2;59;False
Prisoner;Miley Cyrus Featuring Dua Lipa;54;67;7;60;False
Tyler Herro;Jack Harlow;34;68;11;61;False
Hit Different;SZA Featuring Ty Dolla $ign;29;70;17;62;False
Back To The Streets;Saweetie Featuring Jhene Aiko;63;77;7;63;False
Beers And Sunshine;Darius Rucker;64;76;4;64;False
Golden;Harry Styles;65;75;11;65;False
Damage;H.E.R.;66;78;4;66;False
Put Your Records On;Ritt Momney;67;84;12;67;False
What's Your Country Song;Thomas Rhett;68;80;3;68;False
Happy Does;Kenny Chesney;69;87;8;69;False
Monsters;All Time Low Featuring Demi Lovato & blackbear;70;88;2;70;False
Midnight Sky;Miley Cyrus;14;81;19;71;False
Down To One;Luke Bryan;72;91;2;72;False
Bichota;Karol G;73;85;6;73;False
Backdoor;Lil Durk;62;62;3;74;False
Just The Way;Parmalee x Blanco Brown;75;97;2;75;False
Ain't Always The Cowboy;Jon Pardi;55;83;18;76;False
The Good Ones;Gabby Barrett;77;100;2;77;False
Adderall (Corvette Corvette);Popp Hunna;74;74;3;78;False
Long Live;Florida Georgia Line;79;0;1;79;True
So Done;The Kid LAROI;59;96;9;80;False
Somebody's Problem;Morgan Wallen;25;0;4;81;False
Moonwalking In Calabasas;DDG;82;0;2;82;False
Way Out;Jack Harlow Featuring Big Sean;74;98;4;83;False
Stay Down;Lil Durk, 6LACK & Young Thug;73;73;3;84;False
Some Girls;Jameson Rodgers;29;0;17;85;False
Took Her To The O;King Von;47;94;8;86;False
Girl Like Me;Black Eyed Peas X Shakira;87;0;1;87;True
Momma's House;Dustin Lynch;88;0;1;88;True
One Too Many;Keith Urban Duet With P!nk;62;0;5;89;False
Kacey Talk;YoungBoy Never Broke Again;50;0;15;90;False
Wonder;Shawn Mendes;18;0;11;91;False
La Noche de Anoche;Bad Bunny & Rosalia;53;0;3;92;False
Back In Blood;Pooh Shiesty Featuring Lil Durk;93;0;1;93;True
Hell Of A View;Eric Church;94;0;1;94;True
Almost Maybes;Jordan Davis;95;0;1;95;True
Everywhere But On;Matt Stell;48;0;12;96;False
Lady;Brett Young;97;0;1;97;True
Still Goin Down;Morgan Wallen;46;0;3;98;False
Reminds Me Of You;The Kid LAROI & Juice WRLD;89;0;2;99;False
Heat Waves;Glass Animals;100;0;1;100;True
