title;artist;peakpos;lastpos;weeks;rank;isnew
Message In A Bottle (Taylor's Version) (From The Vault);Taylor Swift;45;45;2;74;False
Tequila Little Time;Jon Pardi;68;89;7;75;False
Freedom Was A Highway;Jimmie Allen & Brad Paisley;76;93;7;76;False
'Til You Can't;Cody Johnson;65;97;7;77;False
Fair Trade;Drake Featuring Travis Scott;3;86;12;78;False
Bubbly;Young Thug With Drake & Travis Scott;20;91;6;79;False
Woman;Doja Cat;62;98;17;80;False
Sad Girlz Luv Money;Amaarae & Moliy Featuring Kali Uchis;80;88;3;81;False
Doin' This;Luke Combs;53;53;2;82;False
For Tonight;Giveon;80;100;8;83;False
Moth To A Flame;Swedish House Mafia & The Weeknd;27;96;5;84;False
Enemy;Imagine Dragons X JID;85;0;1;85;True
Red (Taylor's Version);Taylor Swift;25;25;2;86;False
Memory I Don't Mess With;Lee Brice;33;0;17;87;False
State Of Grace (Taylor's Version);Taylor Swift;18;18;2;88;False
Heart On Fire;Eric Church;89;0;1;89;True
Ex For A Reason;Summer Walker & JT;33;92;4;90;False
Poke It Out;Wale Featuring J. Cole;79;0;4;91;False
Half Of My Hometown;Kelsea Ballerini Featuring Kenny Chesney;87;0;4;92;False
Volvi;Aventura x Bad Bunny;22;0;16;93;False
Maybach;42 Dugg Featuring Future;68;0;8;94;False
Baddest;Yung Bleu, Chris Brown & 2 Chainz;56;0;16;95;False
Too Easy;Gunna & Future;38;0;8;96;False
Escape Plan;Travis Scott;11;71;3;97;False
Who's In Your Head;Jonas Brothers;92;0;5;98;False
Jugaste y Sufri;Eslabon Armado Featuring DannyLux;69;0;7;99;False
Take My Breath;The Weeknd;6;99;16;100;False
