title;artist;peakpos;lastpos;weeks;rank;isnew
Goosebumps;Travis Scott & HVME;47;47;18;65;False
What's Next;Drake;1;52;11;66;False
His & Hers;Internet Money, Don Toliver & Lil Uzi Vert Featuring Gunna;67;0;1;67;True
Streets;Doja Cat;16;58;19;68;False
One Too Many;Keith Urban Duet With P!nk;62;69;23;69;False
Quicksand;Morray;65;66;15;70;False
Glad You Exist;Dan + Shay;63;65;15;71;False
Tombstone;Rod Wave;11;63;9;72;False
Blame It On You;Jason Aldean;71;71;4;73;False
Hold On;Justin Bieber;20;67;11;74;False
Follow You;Imagine Dragons;68;68;7;75;False
Solid;Young Thug & Gunna Featuring Drake;12;57;5;76;False
Single Saturday Night;Cole Swindell;77;80;3;77;False
White Teeth;YoungBoy Never Broke Again;78;0;1;78;True
The Business;Tiesto;69;70;13;79;False
Arcade;Duncan Laurence;78;78;6;80;False
Pick Up Your Feelings;Jazmine Sullivan;75;76;17;81;False
Itty Bitty Piggy;Nicki Minaj;82;0;1;82;True
Hello;Pop Smoke Featuring A Boogie Wit da Hoodie;83;84;9;83;False
Street Runner;Rod Wave;16;73;10;84;False
Way Less Sad;AJR;85;85;4;85;False
Drankin N Smokin;Future & Lil Uzi Vert;31;86;16;86;False
Chasing After You;Ryan Hurd With Maren Morris;87;90;4;87;False
La Noche de Anoche;Bad Bunny & Rosalia;53;83;17;88;False
Come Through;H.E.R. Featuring Chris Brown;64;0;2;89;False
Shottas (Lala);Moneybagg Yo;35;72;4;90;False
Never Left;Lil Tecca;56;56;2;91;False
Drunk (And I Don't Wanna Go Home);Elle King & Miranda Lambert;79;98;5;92;False
4 Da Gang;42 Dugg & Roddy Ricch;67;87;7;93;False
Things A Man Oughta Know;Lainey Wilson;94;0;1;94;True
Higher Power;Coldplay;53;53;2;95;False
Minimum Wage;Blake Shelton;96;96;2;96;False
Wasted On You;Morgan Wallen;9;0;17;97;False
Lady;Brett Young;52;79;19;98;False
Country Again;Thomas Rhett;73;95;3;99;False
Crocodile Teeth;Nicki Minaj & Skillibeng;100;0;1;100;True
