title;artist;peakpos;lastpos;weeks;rank;isnew
Dynamite;BTS;1;1;2;1;False
WAP;Cardi B Featuring Megan Thee Stallion;1;2;4;2;False
Laugh Now Cry Later;Drake Featuring Lil Durk;2;3;3;3;False
Rockstar;DaBaby Featuring Roddy Ricch;1;4;20;4;False
Blinding Lights;The Weeknd;1;5;40;5;False
Watermelon Sugar;Harry Styles;1;7;24;6;False
Whats Poppin;Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne;2;6;30;7;False
Mood;24kGoldn Featuring iann dior;8;12;4;8;False
Savage Love (Laxed - Siren Beat);Jawsh 685 x Jason Derulo;7;9;12;9;False
Before You Go;Lewis Capaldi;10;10;31;10;False
Roses;SAINt JHN;4;8;24;11;False
I Hope;Gabby Barrett Featuring Charlie Puth;10;11;36;12;False
Ice Cream;BLACKPINK X Selena Gomez;13;0;1;13;True
Go Crazy;Chris Brown & Young Thug;9;13;17;14;False
Circles;Post Malone;1;16;53;15;False
Break My Heart;Dua Lipa;13;14;23;16;False
For The Night;Pop Smoke Featuring Lil Baby & DaBaby;6;15;9;17;False
Adore You;Harry Styles;6;17;39;18;False
Come & Go;Juice WRLD x Marshmello;2;19;8;19;False
Mood Swings;Pop Smoke Featuring Lil Tjay;17;18;9;20;False
Tap In;Saweetie;21;31;8;21;False
Be Like That;Kane Brown With Swae Lee & Khalid;22;26;8;22;False
Don't Start Now;Dua Lipa;2;27;44;23;False
Popstar;DJ Khaled Featuring Drake;3;21;7;24;False
Die From A Broken Heart;Maddie & Tae;22;22;21;25;False
Lovin' On You;Luke Combs;26;30;10;26;False
If The World Was Ending;JP Saxe Featuring Julia Michaels;27;34;23;27;False
The Bones;Maren Morris;12;25;50;28;False
The Woo;Pop Smoke Featuring 50 Cent & Roddy Ricch;11;23;9;29;False
Savage;Megan Thee Stallion;1;20;25;30;False
Got What I Got;Jason Aldean;31;33;14;31;False
Rags2Riches;Rod Wave Featuring ATR Son Son;12;28;10;32;False
One Of Them Girls;Lee Brice;33;46;14;33;False
Rain On Me;Lady Gaga & Ariana Grande;1;55;15;34;False
Blueberry Faygo;Lil Mosey;8;29;30;35;False
