title;artist;peakpos;lastpos;weeks;rank;isnew
More Hearts Than Mine;Ingrid Andress;88;0;1;88;True
Tip Toe;Roddy Ricch Featuring A Boogie Wit da Hoodie;73;95;5;89;False
I Wish Grandpas Never Died;Riley Green;90;0;1;90;True
Death;Trippie Redd Featuring DaBaby;59;83;7;91;False
Yellow Hearts;Ant Saunders;81;94;8;92;False
Jerry Sprunger;Tory Lanez & T-Pain;44;0;5;93;False
Let Me Know (I Wonder Why Freestyle);Juice WRLD;78;81;3;94;False
Loco Contigo;DJ Snake, J. Balvin & Tyga;95;0;2;95;False
Candy;Doja Cat;86;96;6;96;False
Heartless;Diplo Presents Thomas Wesley Featuring Morgan Wallen;78;0;4;97;False
China;Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin;43;0;18;98;False
Slow Dance In A Parking Lot;Jordan Davis;99;0;1;99;True
July;Noah Cyrus & Leon Bridges;100;0;1;100;True
