title;artist;peakpos;lastpos;weeks;rank;isnew
Permission To Dance;BTS;1;0;1;1;True
Good 4 U;Olivia Rodrigo;1;2;9;2;False
Stay;The Kid LAROI & Justin Bieber;3;0;1;3;True
Levitating;Dua Lipa;2;3;41;4;False
Kiss Me More;Doja Cat Featuring SZA;3;4;14;5;False
Bad Habits;Ed Sheeran;5;6;3;6;False
Butter;BTS;1;1;8;7;False
Montero (Call Me By Your Name);Lil Nas X;1;5;16;8;False
Save Your Tears;The Weeknd & Ariana Grande;1;9;31;9;False
Deja Vu;Olivia Rodrigo;3;10;15;10;False
Peaches;Justin Bieber Featuring Daniel Caesar & Giveon;1;8;17;11;False
Leave The Door Open;Silk Sonic (Bruno Mars & Anderson .Paak);1;7;19;12;False
Motley Crew;Post Malone;13;0;1;13;True
Rapstar;Polo G;1;12;14;14;False
Astronaut In The Ocean;Masked Wolf;6;11;22;15;False
Whole Lotta Money;BIA Featuring Nicki Minaj;16;0;1;16;True
Blinding Lights;The Weeknd;1;15;84;17;False
Heartbreak Anniversary;Giveon;16;19;22;18;False
You Right;Doja Cat & The Weeknd;11;13;3;19;False
Without You;The Kid LAROI;8;16;32;20;False
Fancy Like;Walker Hayes;20;20;4;21;False
Forever After All;Luke Combs;2;18;38;22;False
Every Chance I Get;DJ Khaled Featuring Lil Baby & Lil Durk;20;21;11;23;False
Famous Friends;Chris Young + Kane Brown;21;22;16;24;False
Thot Shit;Megan Thee Stallion;16;17;5;25;False
Beautiful Mistakes;Maroon 5 Featuring Megan Thee Stallion;13;23;19;26;False
Single Saturday Night;Cole Swindell;26;26;11;27;False
Leave Before You Love Me;Marshmello X Jonas Brothers;28;28;8;28;False
Lil Bit;Nelly & Florida Georgia Line;23;25;17;29;False
Blame It On You;Jason Aldean;30;31;12;30;False
Glad You Exist;Dan + Shay;31;35;23;31;False
Best Friend;Saweetie Featuring Doja Cat;14;24;27;32;False
Late At Night;Roddy Ricch;20;32;6;33;False
Ain't Shit;Doja Cat;24;41;3;34;False
Heat Waves;Glass Animals;19;27;26;35;False
Telepatia;Kali Uchis;25;34;21;36;False
Wants And Needs;Drake Featuring Lil Baby;2;29;19;37;False
Yonaguni;Bad Bunny;10;30;6;38;False
NDA;Billie Eilish;39;0;1;39;True
Drinkin' Beer. Talkin' God. Amen.;Chase Rice Featuring Florida Georgia Line;40;40;7;40;False
Beggin';Maneskin;41;46;3;41;False
Drivers License;Olivia Rodrigo;1;33;27;42;False
Mood;24kGoldn Featuring iann dior;1;36;49;43;False
My Ex's Best Friend;Machine Gun Kelly X blackbear;20;43;48;44;False
Traitor;Olivia Rodrigo;9;38;8;45;False
Wockesha;Moneybagg Yo;33;37;12;46;False
Todo de Ti;Rauw Alejandro;32;39;7;47;False
pov;Ariana Grande;27;42;19;48;False
Calling My Phone;Lil Tjay Featuring 6LACK;3;45;22;49;False
