title;artist;peakpos;lastpos;weeks;rank;isnew
First Class;Jack Harlow;1;1;6;1;False
As It Was;Harry Styles;1;2;7;2;False
N95;Kendrick Lamar;3;0;1;3;True
Wait For U;Future Featuring Drake & Tems;1;3;3;4;False
Die Hard;Kendrick Lamar, Blxst & Amanda Reifer;5;0;1;5;True
You Proof;Morgan Wallen;6;0;1;6;True
Silent Hill;Kendrick Lamar & Kodak Black;7;0;1;7;True
United In Grief;Kendrick Lamar;8;0;1;8;True
About Damn Time;Lizzo;9;9;5;9;False
Big Energy;Latto;3;8;30;10;False
Father Time;Kendrick Lamar Featuring Sampha;11;0;1;11;True
Heat Waves;Glass Animals;1;7;70;12;False
Rich Spirit;Kendrick Lamar;13;0;1;13;True
Me Porto Bonito;Bad Bunny & Chencho Corleone;10;10;2;14;False
Moscow Mule;Bad Bunny;4;4;2;15;False
We Cry Together;Kendrick Lamar & Taylour Paige;16;0;1;16;True
Enemy;Imagine Dragons X JID;5;11;26;17;False
Titi Me Pregunto;Bad Bunny;5;5;2;18;False
Worldwide Steppers;Kendrick Lamar;19;0;1;19;True
Count Me Out;Kendrick Lamar;20;0;1;20;True
Stay;The Kid LAROI & Justin Bieber;1;13;45;21;False
Purple Hearts;Kendrick Lamar, Summer Walker & Ghostface Killah;22;0;1;22;True
Savior;Kendrick Lamar, Baby Keem, & Sam Dew;23;0;1;23;True
Woman;Doja Cat;7;20;42;24;False
Ghost;Justin Bieber;5;17;34;25;False
Despues de La Playa;Bad Bunny;6;6;2;26;False
Party;Bad Bunny & Rauw Alejandro;14;14;2;27;False
Wasted On You;Morgan Wallen;9;33;27;28;False
Cooped Up;Post Malone Featuring Roddy Ricch;29;0;1;29;True
Bad Habits;Ed Sheeran;2;24;47;30;False
Puffin On Zootiez;Future;4;19;3;31;False
Super Gremlin;Kodak Black;3;25;28;32;False
Rich (Interlude);Kendrick Lamar;33;0;1;33;True
Thats What I Want;Lil Nas X;8;28;35;34;False
Provenza;Karol G;25;27;4;35;False
Boyfriend;Dove Cameron;31;35;14;36;False
Shivers;Ed Sheeran;4;29;36;37;False
Cold Heart (PNAU Remix);Elton John & Dua Lipa;7;30;37;38;False
Bam Bam;Camila Cabello Featuring Ed Sheeran;21;36;11;39;False
Mr. Morale;Kendrick Lamar & Tanna Leone;40;0;1;40;True
Crown;Kendrick Lamar;41;0;1;41;True
Numb Little Bug;Em Beihold;37;43;16;42;False
'Til You Can't;Cody Johnson;18;37;32;43;False
MAMIII;Becky G X Karol G;15;38;14;44;False
Sweetest Pie;Megan Thee Stallion & Dua Lipa;15;39;10;45;False
AA;Walker Hayes;28;40;19;46;False
Auntie Diaries;Kendrick Lamar;47;0;1;47;True
Trouble With A Heartbreak;Jason Aldean;33;48;9;48;False
