title;artist;peakpos;lastpos;weeks;rank;isnew
Forever After All;Luke Combs;2;65;20;67;False
Hell Of A View;Eric Church;68;70;9;68;False
Beers And Sunshine;Darius Rucker;42;53;13;69;False
Girl Like Me;Black Eyed Peas X Shakira;67;69;9;70;False
Somebody Like That;Tenille Arts;71;73;8;71;False
Sand In My Boots;Morgan Wallen;32;68;9;72;False
Masterpiece;DaBaby;55;72;7;73;False
Hellcats & Trackhawks;Lil Durk;74;0;1;74;True
You Got It;VEDO;75;77;11;75;False
One Too Many;Keith Urban Duet With P!nk;62;75;13;76;False
The Business;Tiesto;77;81;3;77;False
Almost Maybes;Jordan Davis;78;84;7;78;False
Quicksand;Morray;79;83;5;79;False
Made For You;Jake Owen;80;88;3;80;False
Lifestyle;Jason Derulo Featuring Adam Levine;71;71;5;81;False
Breaking Up Was Easy In The 90's;Sam Hunt;82;92;2;82;False
Bandido;Myke Towers & Juhn;82;82;5;83;False
Hello;Pop Smoke Featuring A Boogie Wit da Hoodie;84;85;3;84;False
Pick Up Your Feelings;Jazmine Sullivan;85;95;7;85;False
Opp Stoppa;YBN Nahmir Featuring 21 Savage;78;80;5;86;False
Neighbors;Pooh Shiesty Featuring BIG30;51;76;5;87;False
Glad You Exist;Dan + Shay;63;91;5;88;False
Nobody;Dylan Scott;89;96;2;89;False
Drankin N Smokin;Future & Lil Uzi Vert;31;94;8;90;False
Finesse Out The Gang Way;Lil Durk Featuring Lil Baby;39;79;6;91;False
Still Trappin';Lil Durk & King Von;53;86;11;92;False
Moonwalking In Calabasas;DDG;81;87;11;93;False
Tyler Herro;Jack Harlow;34;78;20;94;False
Somebody's Problem;Morgan Wallen;25;93;13;95;False
Cover Me Up;Morgan Wallen;52;97;10;96;False
Life's A Mess II;Juice WRLD, Clever & Post Malone;97;0;1;97;True
Gone;Dierks Bentley;98;99;2;98;False
AP;Pop Smoke;64;64;2;99;False
Lil Bit;Nelly & Florida Georgia Line;100;0;1;100;True
