title;artist;peakpos;lastpos;weeks;rank;isnew
Slow Dance In A Parking Lot;Jordan Davis;37;50;16;73;False
TALK ABOUT IT;DaBaby;74;0;1;74;True
Believe It;PARTYNEXTDOOR & Rihanna;23;61;4;75;False
P*$$y Fairy (OTW);Jhene Aiko;40;70;14;76;False
If The World Was Ending;JP Saxe Featuring Julia Michaels;73;73;4;77;False
Turks;NAV, Gunna & Travis Scott;17;63;4;78;False
Come Thru;Summer Walker & Usher;42;66;17;79;False
You Should Be Sad;Halsey;26;65;15;80;False
Homemade;Jake Owen;39;67;13;81;False
Bluebird;Miranda Lambert;75;75;3;82;False
Be A Light;Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban;71;72;3;83;False
Emotionally Scarred;Lil Baby;31;82;8;84;False
CHAMPION;DaBaby;85;0;1;85;True
I Dare You;Kelly Clarkson;86;0;1;86;True
Here And Now;Kenny Chesney;79;79;3;87;False
Myron;Lil Uzi Vert;13;74;6;88;False
In Between;Scotty McCreery;89;93;2;89;False
Broke In A Minute;Tory Lanez;64;64;2;90;False
That Way;Lil Uzi Vert;20;83;8;91;False
After Party;Don Toliver;92;0;1;92;True
July;Noah Cyrus & Leon Bridges;85;85;8;93;False
Die From A Broken Heart;Maddie & Tae;80;80;2;94;False
Ride It.;Regard;95;96;2;95;False
Captain Hook;Megan Thee Stallion;74;95;3;96;False
God Whispered Your Name;Keith Urban;97;0;1;97;True
PTSD;G Herbo Featuring Chance The Rapper, Juice WRLD & Lil Uzi Vert;38;90;4;98;False
Safaera;Bad Bunny, Jowell & Randy & Nengo Flow;81;86;6;99;False
Girl Of My Dreams;Rod Wave;98;98;2;100;False
