title;artist;peakpos;lastpos;weeks;rank;isnew
Dynamite;BTS;1;0;1;1;True
WAP;Cardi B Featuring Megan Thee Stallion;1;1;3;2;False
Laugh Now Cry Later;Drake Featuring Lil Durk;2;2;2;3;False
Rockstar;DaBaby Featuring Roddy Ricch;1;3;19;4;False
Blinding Lights;The Weeknd;1;4;39;5;False
Whats Poppin;Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne;2;5;29;6;False
Watermelon Sugar;Harry Styles;1;7;23;7;False
Roses;SAINt JHN;4;8;23;8;False
Savage Love (Laxed - Siren Beat);Jawsh 685 x Jason Derulo;7;9;11;9;False
Before You Go;Lewis Capaldi;10;12;30;10;False
I Hope;Gabby Barrett Featuring Charlie Puth;10;10;35;11;False
Mood;24kGoldn Featuring iann dior;12;26;3;12;False
Go Crazy;Chris Brown & Young Thug;9;11;16;13;False
Break My Heart;Dua Lipa;13;13;22;14;False
For The Night;Pop Smoke Featuring Lil Baby & DaBaby;6;17;8;15;False
Circles;Post Malone;1;16;52;16;False
Adore You;Harry Styles;6;15;38;17;False
Mood Swings;Pop Smoke Featuring Lil Tjay;17;19;8;18;False
Come & Go;Juice WRLD x Marshmello;2;18;7;19;False
Savage;Megan Thee Stallion;1;20;24;20;False
Popstar;DJ Khaled Featuring Drake;3;21;6;21;False
Die From A Broken Heart;Maddie & Tae;22;25;20;22;False
The Woo;Pop Smoke Featuring 50 Cent & Roddy Ricch;11;28;8;23;False
Death Bed;Powfu Featuring beabadoobee;23;23;24;24;False
The Bones;Maren Morris;12;29;49;25;False
Be Like That;Kane Brown With Swae Lee & Khalid;26;34;7;26;False
Don't Start Now;Dua Lipa;2;27;43;27;False
Rags2Riches;Rod Wave Featuring ATR Son Son;12;22;9;28;False
Blueberry Faygo;Lil Mosey;8;24;29;29;False
Lovin' On You;Luke Combs;30;53;9;30;False
Tap In;Saweetie;31;41;7;31;False
Wishing Well;Juice WRLD;5;32;7;32;False
Got What I Got;Jason Aldean;33;46;13;33;False
