title;artist;peakpos;lastpos;weeks;rank;isnew
Essence;Wizkid Featuring Justin Bieber & Tems;82;0;1;82;True
A-O-K;Tai Verdes;83;0;1;83;True
4 Da Gang;42 Dugg & Roddy Ricch;67;92;13;84;False
Tombstone;Rod Wave;11;97;15;85;False
Made For You;Jake Owen;32;83;20;86;False
Having Our Way;Migos Featuring Drake;15;82;4;87;False
My Boy;Elvie Shane;88;0;2;88;False
transparentsoul;Willow Featuring Travis Barker;76;85;4;89;False
You Should Probably Leave;Chris Stapleton;90;0;1;90;True
I Was On A Boat That Day;Old Dominion;91;0;1;91;True
Outside;MO3 X OG Bobby Billions;92;0;3;92;False
Working;Tate McRae X Khalid;93;100;3;93;False
Miss The Rage;Trippie Redd & Playboi Carti;11;98;9;94;False
Cold Beer Calling My Name;Jameson Rodgers Featuring Luke Combs;95;0;1;95;True
All I Know So Far;P!nk;74;0;4;96;False
What's Next;Drake;1;0;16;97;False
Enough For You;Olivia Rodrigo;14;0;6;98;False
Juggernaut;Tyler, The Creator Featuring Lil Uzi Vert & Pharrell Williams;40;40;2;99;False
Tell Em;Cochise & $NOT;64;0;4;100;False
