title;artist;peakpos;lastpos;weeks;rank;isnew
Say So;Doja Cat Featuring Nicki Minaj;1;6;18;1;False
Savage;Megan Thee Stallion;2;4;8;2;False
Blinding Lights;The Weeknd;1;2;23;3;False
Toosie Slide;Drake;1;3;5;4;False
The Box;Roddy Ricch;1;5;22;5;False
Don't Start Now;Dua Lipa;2;7;27;6;False
Pain 1993;Drake Featuring Playboi Carti;7;0;1;7;True
Circles;Post Malone;1;8;36;8;False
Rockstar;DaBaby Featuring Roddy Ricch;9;14;3;9;False
Intentions;Justin Bieber Featuring Quavo;8;9;13;10;False
Adore You;Harry Styles;6;10;22;11;False
The Scotts;THE SCOTTS, Travis Scott & Kid Cudi;1;1;2;12;False
Life Is Good;Future Featuring Drake;2;12;17;13;False
Chicago Freestyle;Drake Featuring Giveon;14;0;1;14;True
The Bones;Maren Morris;12;15;33;15;False
My Oh My;Camila Cabello Featuring DaBaby;12;13;22;16;False
Everything I Wanted;Billie Eilish;8;16;26;17;False
Someone You Loved;Lewis Capaldi;1;17;52;18;False
D4L;Future, Drake & Young Thug;19;0;1;19;True
Roses;SAINt JHN;20;23;7;20;False
I Hope;Gabby Barrett Featuring Charlie Puth;16;19;19;21;False
Blueberry Faygo;Lil Mosey;16;20;13;22;False
Chasin' You;Morgan Wallen;21;22;15;23;False
Nobody But You;Blake Shelton Duet With Gwen Stefani;18;18;17;24;False
Not You Too;Drake Featuring Chris Brown;25;0;1;25;True
Memories;Maroon 5;2;21;33;26;False
Desires;Drake Featuring Future;27;0;1;27;True
Falling;Trevor Daniel;22;24;25;28;False
Be Kind;Marshmello & Halsey;29;0;1;29;True
Time Flies;Drake;30;0;1;30;True
Death Bed;Powfu Featuring beabadoobee;26;26;8;31;False
Deep Pockets;Drake;32;0;1;32;True
High Fashion;Roddy Ricch Featuring Mustard;20;25;19;33;False
Demons;Drake Featuring Fivio Foreign & Sosa Geek;34;0;1;34;True
When To Say When;Drake;35;0;1;35;True
Does To Me;Luke Combs Featuring Eric Church;30;30;8;36;False
Sunday Best;Surfaces;28;28;10;37;False
RITMO (Bad Boys For Life);Black Eyed Peas X J Balvin;26;29;24;38;False
Landed;Drake;39;0;1;39;True
Break My Heart;Dua Lipa;21;36;6;40;False
Beer Can't Fix;Thomas Rhett Featuring Jon Pardi;40;40;8;41;False
Righteous;Juice WRLD;11;11;2;42;False
Hot Girl Bummer;blackbear;11;27;34;43;False
Whats Poppin;Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne;35;35;13;44;False
From Florida With Love;Drake;45;0;1;45;True
Heart On Ice;Rod Wave;25;31;26;46;False
Ballin';Mustard & Roddy Ricch;11;32;42;47;False
After A Few;Travis Denning;44;44;6;48;False
Dance Monkey;Tones And I;4;34;31;49;False
I Hope You're Happy Now;Carly Pearce & Lee Brice;39;39;18;50;False
Losses;Drake;51;0;1;51;True
War;Drake;52;0;1;52;True
Before You Go;Lewis Capaldi;50;50;14;53;False
Supalonely;BENEE Featuring Gus Dapperton;48;48;8;54;False
Hard To Forget;Sam Hunt;40;47;6;55;False
Emotionally Scarred;Lil Baby;31;71;10;56;False
Sum 2 Prove;Lil Baby;16;53;17;57;False
Six Feet Apart;Luke Combs;58;0;1;58;True
All In;Lil Baby;45;45;2;59;False
Level Of Concern;twenty one pilots;23;41;4;60;False
