title;artist;peakpos;lastpos;weeks;rank;isnew
Cool Again;Kane Brown;68;73;9;84;False
Mamacita;Black Eyed Peas, Ozuna + J.Rey Soul;62;63;8;85;False
Don't Rush;Young T & Bugsey Featuring Headie One;56;60;12;86;False
Righteous;Juice WRLD;11;51;13;87;False
Stuck With U;Ariana Grande & Justin Bieber;1;58;12;88;False
God Whispered Your Name;Keith Urban;60;67;15;89;False
Blood On My Jeans;Juice WRLD;12;49;3;90;False
Go!;Kid LAROI & Juice WRLD;52;0;5;91;False
More Than My Hometown;Morgan Wallen;61;80;7;92;False
Something Special;Pop Smoke;41;75;4;93;False
Need It;Migos Featuring YoungBoy Never Broke Again;62;76;10;94;False
Perfect;Logic;95;0;1;95;True
Be Kind;Marshmello & Halsey;29;61;13;96;False
Bang!;AJR;86;90;4;97;False
ily;Surf Mesa Featuring Emilee;72;84;10;98;False
One Night Standards;Ashley McBryde;83;91;8;99;False
Girl Of My Dreams;Rod Wave;84;85;11;100;False
