title;artist;peakpos;lastpos;weeks;rank;isnew
Memory;Kane Brown X blackbear;50;59;17;60;False
Demon High;Lil Uzi Vert;61;0;1;61;True
Sand In My Boots;Morgan Wallen;32;64;16;62;False
Hurricane;Kanye West;6;55;10;63;False
Woman;Doja Cat;62;63;14;64;False
Baddest;Yung Bleu, Chris Brown & 2 Chainz;56;57;14;65;False
Cold Beer Calling My Name;Jameson Rodgers Featuring Luke Combs;26;60;18;66;False
Whiskey And Rain;Michael Ray;67;67;5;67;False
Tequila Little Time;Jon Pardi;68;74;4;68;False
Too Easy;Gunna & Future;38;71;6;69;False
'Til You Can't;Cody Johnson;65;65;4;70;False
Jugaste y Sufri;Eslabon Armado Featuring DannyLux;69;70;5;71;False
Volvi;Aventura x Bad Bunny;22;73;14;72;False
Love Again;Dua Lipa;41;66;16;73;False
Maybach;42 Dugg Featuring Future;68;77;6;74;False
My Boy;Elvie Shane;28;54;19;75;False
Big Energy;Latto;76;88;2;76;False
2055;Sleepy Hallow;51;76;16;77;False
Praise God;Kanye West;20;80;6;78;False
Poke It Out;Wale Featuring J. Cole;79;79;2;79;False
For Tonight;Giveon;80;83;5;80;False
Rap Freaks;Yung Miami;81;0;1;81;True
Eat It;Megan Thee Stallion;82;0;1;82;True
Esta Danada;Ivan Cornejo;61;72;5;83;False
Freedom Was A Highway;Jimmie Allen & Brad Paisley;82;82;4;84;False
Whole Lotta Money;BIA Featuring Nicki Minaj;16;75;17;85;False
Switches & Dracs;Moneybagg Yo Featuring Lil Durk & EST Gee;69;69;2;86;False
Half Of My Hometown;Kelsea Ballerini Featuring Kenny Chesney;87;89;2;87;False
Get Into It (Yuh);Doja Cat;68;86;13;88;False
Pissed Me Off;Lil Durk;39;62;3;89;False
Lo Siento BB:/;Tainy, Bad Bunny & Julieta Venegas;51;81;4;90;False
Ya Superame (En Vivo Desde Culiacan, Sinaloa);Grupo Firme;91;92;3;91;False
Who's In Your Head;Jonas Brothers;92;93;4;92;False
Money;Lisa;90;90;2;93;False
Come Through;H.E.R. Featuring Chris Brown;64;99;17;94;False
WFM;RealestK;67;78;4;95;False
Lets Go Brandon;Loza Alexander;38;38;3;96;False
Just About Over You;Priscilla Block;95;95;4;97;False
To Be Loved By You;Parker McCollum;96;96;2;98;False
Let's Go Brandon;Bryson Gray Featuring Tyson James & Chandler Crump;28;28;2;99;False
Ghost Town;Benson Boone;100;0;1;100;True
