title;artist;peakpos;lastpos;weeks;rank;isnew
Easy On Me;Adele;1;1;15;1;False
We Don't Talk About Bruno;Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast;2;4;4;2;False
Heat Waves;Glass Animals;3;3;53;3;False
Stay;The Kid LAROI & Justin Bieber;1;2;28;4;False
Super Gremlin;Kodak Black;5;6;11;5;False
Shivers;Ed Sheeran;4;5;19;6;False
Pushin P;Gunna & Future Featuring Young Thug;7;7;2;7;False
abcdefu;GAYLE;8;9;9;8;False
Cold Heart (PNAU Remix);Elton John & Dua Lipa;7;10;20;9;False
Surface Pressure;Jessica Darrow;10;14;4;10;False
Need To Know;Doja Cat;8;8;32;11;False
Bad Habits;Ed Sheeran;2;13;30;12;False
Industry Baby;Lil Nas X & Jack Harlow;1;12;26;13;False
Ghost;Justin Bieber;14;17;17;14;False
Smokin Out The Window;Silk Sonic (Bruno Mars & Anderson .Paak);5;15;11;15;False
Levitating;Dua Lipa;2;18;63;16;False
Hrs And Hrs;Muni Long;17;25;4;17;False
Oh My God;Adele;5;26;9;18;False
Thats What I Want;Lil Nas X;10;24;18;19;False
Save Your Tears;The Weeknd & Ariana Grande;1;21;55;20;False
Good 4 U;Olivia Rodrigo;1;20;36;21;False
One Right Now;Post Malone & The Weeknd;6;30;11;22;False
Sacrifice;The Weeknd;11;11;2;23;False
P Power;Gunna Featuring Drake;24;0;1;24;True
Buy Dirt;Jordan Davis Featuring Luke Bryan;25;38;24;25;False
Better Days;NEIKED X Mae Muller X Polo G;23;33;14;26;False
Love Nwantiti (Ah Ah Ah);CKay;27;41;18;27;False
I Hate U;SZA;7;34;7;28;False
Kiss Me More;Doja Cat Featuring SZA;3;35;40;29;False
Fingers Crossed;Lauren Spencer-Smith;19;19;3;30;False
What Else Can I Do?;Diane Guerrero & Stephanie Beatriz;31;77;3;31;False
Fancy Like;Walker Hayes;3;27;31;32;False
You Should Probably Leave;Chris Stapleton;32;43;29;33;False
Essence;Wizkid Featuring Justin Bieber & Tems;9;36;28;34;False
You Right;Doja Cat & The Weeknd;11;40;29;35;False
Knife Talk;Drake Featuring 21 Savage & Project Pat;4;44;20;36;False
