title;artist;peakpos;lastpos;weeks;rank;isnew
Industry Baby;Lil Nas X & Jack Harlow;1;2;12;1;False
Stay;The Kid LAROI & Justin Bieber;1;1;14;2;False
Fancy Like;Walker Hayes;3;3;17;3;False
Bad Habits;Ed Sheeran;2;5;16;4;False
Way 2 Sexy;Drake Featuring Future & Young Thug;1;4;6;5;False
Good 4 U;Olivia Rodrigo;1;6;22;6;False
Kiss Me More;Doja Cat Featuring SZA;3;7;27;7;False
Levitating;Dua Lipa;2;8;54;8;False
Essence;Wizkid Featuring Justin Bieber & Tems;9;10;15;9;False
Shivers;Ed Sheeran;10;11;5;10;False
Need To Know;Doja Cat;11;13;18;11;False
Heat Waves;Glass Animals;12;15;39;12;False
Save Your Tears;The Weeknd & Ariana Grande;1;14;44;13;False
Knife Talk;Drake Featuring 21 Savage & Project Pat;4;9;6;14;False
Beggin';Maneskin;15;16;16;15;False
You Right;Doja Cat & The Weeknd;11;18;16;16;False
Who Want Smoke??;Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage;17;0;1;17;True
My Universe;Coldplay x BTS;1;12;3;18;False
If I Didn't Love You;Jason Aldean & Carrie Underwood;15;19;12;19;False
Montero (Call Me By Your Name);Lil Nas X;1;17;29;20;False
Traitor;Olivia Rodrigo;9;21;21;21;False
Girls Want Girls;Drake Featuring Lil Baby;2;20;6;22;False
Chasing After You;Ryan Hurd With Maren Morris;23;24;24;23;False
Take My Breath;The Weeknd;6;22;10;24;False
Cold Heart (PNAU Remix);Elton John & Dua Lipa;25;32;6;25;False
Thats What I Want;Lil Nas X;10;26;4;26;False
Pepas;Farruko;25;25;12;27;False
My Boy;Elvie Shane;28;42;16;28;False
Wockesha;Moneybagg Yo;20;27;25;29;False
Happier Than Ever;Billie Eilish;11;29;11;30;False
Love Nwantiti (Ah Ah Ah);CKay;31;35;4;31;False
Ghost;Justin Bieber;32;93;3;32;False
Cold Beer Calling My Name;Jameson Rodgers Featuring Luke Combs;26;28;15;33;False
A-O-K;Tai Verdes;34;34;15;34;False
Memory I Don't Mess With;Lee Brice;33;33;12;35;False
Sharing Locations;Meek Mill Featuring Lil Baby & Lil Durk;22;23;7;36;False
I Was On A Boat That Day;Old Dominion;37;45;15;37;False
Leave The Door Open;Silk Sonic (Bruno Mars & Anderson .Paak);1;37;32;38;False
Fair Trade;Drake Featuring Travis Scott;3;30;6;39;False
Buy Dirt;Jordan Davis Featuring Luke Bryan;40;43;10;40;False
Peaches;Justin Bieber Featuring Daniel Caesar & Giveon;1;39;30;41;False
Deja Vu;Olivia Rodrigo;3;31;28;42;False
You Should Probably Leave;Chris Stapleton;43;51;15;43;False
Meet Me At Our Spot;THE ANXIETY: WILLOW & Tyler Cole;44;47;5;44;False
Cold As You;Luke Combs;45;53;11;45;False
Gyalis;Capella Grey;38;38;11;46;False
Love Again;Dua Lipa;41;41;13;47;False
Leave Before You Love Me;Marshmello X Jonas Brothers;19;40;21;48;False
Family Ties;Baby Keem & Kendrick Lamar;18;46;7;49;False
Hurricane;Kanye West;6;44;7;50;False
Lo Siento BB:/;Tainy, Bad Bunny & Julieta Venegas;51;0;1;51;True
Wild Side;Normani Featuring Cardi B;14;48;13;52;False
Flocky Flocky;Don Toliver Featuring Travis Scott;53;0;1;53;True
