title;artist;peakpos;lastpos;weeks;rank;isnew
We Don't Talk About Bruno;Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast;1;1;9;1;False
Heat Waves;Glass Animals;2;2;58;2;False
abcdefu;GAYLE;3;4;14;3;False
Easy On Me;Adele;1;3;20;4;False
Super Gremlin;Kodak Black;5;6;16;5;False
Stay;The Kid LAROI & Justin Bieber;1;5;33;6;False
Ghost;Justin Bieber;7;8;22;7;False
Shivers;Ed Sheeran;4;7;24;8;False
Bad Habits;Ed Sheeran;2;14;35;9;False
Cold Heart (PNAU Remix);Elton John & Dua Lipa;7;12;25;10;False
Thats What I Want;Lil Nas X;9;9;23;11;False
Need To Know;Doja Cat;8;13;37;12;False
Surface Pressure;Jessica Darrow;8;11;9;13;False
Pushin P;Gunna & Future Featuring Young Thug;7;10;7;14;False
Industry Baby;Lil Nas X & Jack Harlow;1;17;31;15;False
Levitating;Dua Lipa;2;16;68;16;False
MAMIII;Becky G X Karol G;15;15;2;17;False
Nail Tech;Jack Harlow;18;0;1;18;True
Save Your Tears;The Weeknd & Ariana Grande;1;18;60;19;False
Enemy;Imagine Dragons X JID;20;27;14;20;False
Big Energy;Latto;21;25;18;21;False
One Right Now;Post Malone & The Weeknd;6;22;16;22;False
Hrs And Hrs;Muni Long;16;19;9;23;False
Woman;Doja Cat;24;26;30;24;False
'Til You Can't;Cody Johnson;25;33;20;25;False
The Family Madrigal;Stephanie Beatriz, Olga Merediz & Encanto Cast;20;24;8;26;False
Good 4 U;Olivia Rodrigo;1;30;41;27;False
I Hate U;SZA;7;28;12;28;False
Light Switch;Charlie Puth;29;48;5;29;False
Sand In My Boots;Morgan Wallen;30;38;32;30;False
Buy Dirt;Jordan Davis Featuring Luke Bryan;22;39;29;31;False
Knife Talk;Drake Featuring 21 Savage & Project Pat;4;31;25;32;False
You Right;Doja Cat & The Weeknd;11;45;34;33;False
Love Nwantiti (Ah Ah Ah);CKay;26;36;23;34;False
Fancy Like;Walker Hayes;3;41;36;35;False
