title;artist;peakpos;lastpos;weeks;rank;isnew
Drivers License;Olivia Rodrigo;1;1;2;1;False
34+35;Ariana Grande Feat. Doja Cat & Megan Thee Stallion;2;11;12;2;False
Mood;24kGoldn Featuring iann dior;1;2;24;3;False
Blinding Lights;The Weeknd;1;4;59;4;False
Positions;Ariana Grande;1;3;13;5;False
Levitating;Dua Lipa;6;6;16;6;False
Go Crazy;Chris Brown & Young Thug;5;5;37;7;False
Holy;Justin Bieber Featuring Chance The Rapper;3;7;18;8;False
Bang!;AJR;8;8;29;9;False
Good Days;SZA;10;10;4;10;False
For The Night;Pop Smoke Featuring Lil Baby & DaBaby;6;15;29;11;False
I Hope;Gabby Barrett Featuring Charlie Puth;3;14;56;12;False
Therefore I Am;Billie Eilish;2;17;11;13;False
Lonely;Justin Bieber & benny blanco;12;12;14;14;False
Better Together;Luke Combs;15;24;16;15;False
Body;Megan Thee Stallion;12;20;9;16;False
Laugh Now Cry Later;Drake Featuring Lil Durk;2;13;23;17;False
Dakiti;Bad Bunny & Jhay Cortez;5;23;12;18;False
Whoopty;CJ;19;25;11;19;False
Save Your Tears;The Weeknd & Ariana Grande;20;21;6;20;False
Lemonade;Internet Money & Gunna Featuring Don Toliver & NAV;6;19;23;21;False
Bad Boy;Juice WRLD & Young Thug;22;0;1;22;True
What You Know Bout Love;Pop Smoke;20;27;20;23;False
Wasted On You;Morgan Wallen;9;9;2;24;False
7 Summers;Morgan Wallen;6;18;22;25;False
Anyone;Justin Bieber;6;22;3;26;False
More Than My Hometown;Morgan Wallen;15;16;30;27;False
Willow;Taylor Swift;1;29;6;28;False
Kings & Queens;Ava Max;13;28;24;29;False
Before You Go;Lewis Capaldi;9;31;48;30;False
You Broke Me First.;Tate McRae;31;33;22;31;False
You're Mines Still;Yung Bleu Featuring Drake;32;54;7;32;False
On Me;Lil Baby;30;37;7;33;False
My Ex's Best Friend;Machine Gun Kelly X blackbear;28;40;23;34;False
Starting Over;Chris Stapleton;25;38;21;35;False
Somebody's Problem;Morgan Wallen;25;26;6;36;False
Rockstar;DaBaby Featuring Roddy Ricch;1;34;39;37;False
I Should Probably Go To Bed;Dan + Shay;28;30;24;38;False
Streets;Doja Cat;39;91;2;39;False
Sand In My Boots;Morgan Wallen;32;32;2;40;False
Afterglow;Ed Sheeran;29;36;5;41;False
Good Time;Niko Moon;42;44;16;42;False
Whats Poppin;Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne;2;41;49;43;False
