title;artist;peakpos;lastpos;weeks;rank;isnew
Romantic Homicide;d4vd;33;72;14;80;False
Someday At Christmas;Lizzo;81;96;2;81;False
Pussy & Millions;Drake & 21 Savage Featuring Travis Scott;6;64;5;82;False
Wild Flower;RM With Youjeen;83;0;1;83;True
Billie Eilish.;Armani White;58;77;13;84;False
All Mine;Brent Faiyaz;42;85;18;85;False
Bejeweled;Taylor Swift;6;70;7;86;False
Calm Down;Rema & Selena Gomez;74;87;14;87;False
Midnight Rain;Taylor Swift;5;71;7;88;False
Country On;Luke Bryan;72;89;16;89;False
Heyy;Lil Baby;21;82;9;90;False
Half Of Me;Thomas Rhett Featuring Riley Green;52;68;16;91;False
Santa, Can't You Hear Me;Kelly Clarkson & Ariana Grande;92;0;1;92;True
Maroon;Taylor Swift;3;73;7;93;False
Going, Going, Gone;Luke Combs;94;99;4;94;False
Last Christmas;Lauren Spencer-Smith;91;91;2;95;False
Don't Come Lookin';Jackson Dean;50;69;15;96;False
No Se Va;Grupo Frontera;57;84;11;97;False
Blue Christmas;Kane Brown;98;0;1;98;True
Freestyle;Lil Baby;63;90;13;99;False
Escapism;RAYE Featuring 070 Shake;100;0;1;100;True
