title;artist;peakpos;lastpos;weeks;rank;isnew
Finesse Out The Gang Way;Lil Durk Featuring Lil Baby;39;72;5;79;False
Opp Stoppa;YBN Nahmir Featuring 21 Savage;78;78;4;80;False
The Business;Tiesto;81;96;2;81;False
Bandido;Myke Towers & Juhn;82;82;4;82;False
Quicksand;Morray;83;87;4;83;False
Almost Maybes;Jordan Davis;84;91;6;84;False
Hello;Pop Smoke Featuring A Boogie Wit da Hoodie;85;97;2;85;False
Still Trappin';Lil Durk & King Von;53;86;10;86;False
Moonwalking In Calabasas;DDG;81;83;10;87;False
Made For You;Jake Owen;88;92;2;88;False
Hole In The Bottle;Kelsea Ballerini;39;69;20;89;False
Drunk (And I Don't Wanna Go Home);Elle King & Miranda Lambert;90;0;1;90;True
Glad You Exist;Dan + Shay;63;93;4;91;False
Breaking Up Was Easy In The 90's;Sam Hunt;92;0;1;92;True
Somebody's Problem;Morgan Wallen;25;80;12;93;False
Drankin N Smokin;Future & Lil Uzi Vert;31;84;7;94;False
Pick Up Your Feelings;Jazmine Sullivan;88;89;6;95;False
Nobody;Dylan Scott;96;0;1;96;True
Cover Me Up;Morgan Wallen;52;95;9;97;False
Like I Want You;Giveon;95;100;3;98;False
Gone;Dierks Bentley;99;0;1;99;True
Bichota;Karol G;72;0;13;100;False
