title;artist;peakpos;lastpos;weeks;rank;isnew
Nobody Like U;4*TOWN (From Disney And Pixar's Turning Red);49;72;5;79;False
Soy El Unico;Yahritza y Su Esencia;20;69;4;80;False
I Love You So;The Walters;71;86;14;81;False
Come Back As A Country Boy;Blake Shelton;81;84;12;82;False
GINE;6ix9ine;83;0;1;83;True
City Of Gods;Fivio Foreign, Kanye West & Alicia Keys;46;71;9;84;False
Complete Mess;5 Seconds Of Summer;85;85;3;85;False
Leave You Alone;Kane Brown;86;0;1;86;True
Bones;Imagine Dragons;87;94;6;87;False
Banking On Me;Gunna;61;87;9;88;False
She Likes It;Russell Dickerson & Jake Scott;86;90;5;89;False
Pressure;Ari Lennox;66;92;17;90;False
Desesperados;Rauw Alejandro & Chencho Corleone;91;98;3;91;False
Over;Lucky Daye;77;96;5;92;False
The Family Madrigal;Stephanie Beatriz, Olga Merediz & Encanto Cast;20;78;16;93;False
Hate Our Love;Queen Naija & Big Sean;88;0;2;94;False
Dos Oruguitas;Sebastian Yatra;36;93;16;95;False
P Power;Gunna Featuring Drake;24;91;14;96;False
Money So Big;Yeat;95;0;4;97;False
Blick Blick!;Coi Leray & Nicki Minaj;37;95;4;98;False
Fall In Love;Bailey Zimmerman;99;0;1;99;True
X Ultima Vez;Daddy Yankee & Bad Bunny;73;99;3;100;False
