title;artist;peakpos;lastpos;weeks;rank;isnew
Free Mind;Tems;64;77;4;64;False
Whiskey On You;Nate Smith;65;81;8;65;False
Victoria's Secret;Jax;66;83;2;66;False
Church Girl;Beyonce;22;22;2;67;False
Free Dem 5's;YoungBoy Never Broke Again;68;0;1;68;True
Unstoppable;Sia;69;78;6;69;False
Bones;Imagine Dragons;70;84;12;70;False
Tarot;Bad Bunny & Jhay Cortez;18;74;14;71;False
Wishful Drinking;Ingrid Andress With Sam Hunt;61;71;6;72;False
Last Last;Burna Boy;70;75;5;73;False
Dah Dah DahDah;Nardo Wick;74;89;2;74;False
Lost Soul Survivor;YoungBoy Never Broke Again;75;0;1;75;True
With A Woman You Love;Justin Moore;76;82;3;76;False
Cooped Up;Post Malone Featuring Roddy Ricch;12;73;13;77;False
Truth About You;Mitchell Tenpenny;78;80;4;78;False
Energy;Beyonce Featuring BEAM;27;27;2;79;False
At The End Of A Bar;Chris Young With Mitchell Tenpenny;80;86;4;80;False
Pick Me Up;Gabby Barrett;81;88;3;81;False
She Likes It;Russell Dickerson & Jake Scott;63;85;19;82;False
Hold Your Own;YoungBoy Never Broke Again;83;0;1;83;True
Ghost Story;Carrie Underwood;61;91;12;84;False
Puffin On Zootiez;Future;4;79;15;85;False
Top Sound;YoungBoy Never Broke Again;86;0;1;86;True
Never Sleep;NAV, Travis Scott & Lil Baby;50;50;2;87;False
Kamikaze;YoungBoy Never Broke Again;88;0;1;88;True
Hotel Lobby (Unc And Phew);Quavo & Takeoff;59;87;12;89;False
My Time;YoungBoy Never Broke Again;90;0;1;90;True
Thought You Should Know;Morgan Wallen;12;93;14;91;False
I'm That Girl;Beyonce;26;26;2;92;False
Cozy;Beyonce;30;30;2;93;False
Un Ratito;Bad Bunny;16;97;14;94;False
La Corriente;Bad Bunny & Tony Dize;32;99;11;95;False
Big 14;Trippie Redd, Moneybagg Yo & Offset;96;0;1;96;True
Until I Found You;Stephen Sanchez;88;96;6;97;False
Despecha;Rosalia;98;0;1;98;True
Love Me More;Sam Smith;73;92;10;99;False
7 Days;YoungBoy Never Broke Again;100;0;1;100;True
