title;artist;peakpos;lastpos;weeks;rank;isnew
If The World Was Ending;JP Saxe Featuring Julia Michaels;59;61;8;73;False
Ride It.;Regard;62;62;6;74;False
Too Comfortable;Future;75;0;1;75;True
Believe It;PARTYNEXTDOOR & Rihanna;23;70;8;76;False
Here And Now;Kenny Chesney;59;59;7;77;False
P*$$y Fairy (OTW);Jhene Aiko;40;66;18;78;False
Posted With Demons;Future;79;0;1;79;True
Out West;JACKBOYS Featuring Young Thug;38;67;19;80;False
Touch The Sky;Future;81;0;1;81;True
One Of My;Future;82;0;1;82;True
In Between;Scotty McCreery;72;72;6;83;False
Harlem Shake;Future Featuring Young Thug;84;0;1;84;True
God Whispered Your Name;Keith Urban;81;81;5;85;False
Pain 1993;Drake Featuring Playboi Carti;7;51;3;86;False
Die From A Broken Heart;Maddie & Tae;80;82;6;87;False
Don't Believe The Hype;Polo G;88;0;1;88;True
I Love My Country;Florida Georgia Line;74;74;5;89;False
Godzilla;Eminem Featuring Juice WRLD;3;78;18;90;False
Turks;NAV, Gunna & Travis Scott;17;60;8;91;False
Beautiful Pain (Losin My Mind);Polo G;92;0;1;92;True
33;Polo G;93;0;1;93;True
Go Crazy;Chris Brown & Young Thug;76;76;2;94;False
I Know;Polo G;95;0;1;95;True
3 Headed Goat;Lil Durk Featuring Lil Baby & Polo G;43;43;2;96;False
Me Vs Me;Moneybagg Yo;88;88;2;97;False
July;Noah Cyrus & Leon Bridges;85;100;11;98;False
Drinking Alone;Carrie Underwood;89;89;3;99;False
Be A Light;Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban;71;86;7;100;False
