Source;Target;Label;Weight
love;time;love-time;1265
love;never;love-never;1055
love;baby;love-baby;1150
love;way;love-way;976
love;think;love-think;902
love;give;love-give;921
love;thing;love-thing;812
love;look;love-look;732
love;heart;love-heart;875
love;night;love-night;749
love;keep;love-keep;699
love;find;love-find;649
love;try;love-try;590
love;around;love-around;566
love;mind;love-mind;585
love;hold;love-hold;617
love;live;love-live;476
love;put;love-put;425
love;us;love-us;450
love;face;love-face;387
love;hard;love-hard;376
love;nothing;love-nothing;399
love;another;love-another;396
love;wait;love-wait;419
love;change;love-change;379
love;use;love-use;376
love;bring;love-bring;340
love;end;love-end;385
love;alone;love-alone;384
love;without;love-without;363
love;seem;love-seem;313
love;miss;love-miss;253
love;tear;love-tear;295
love;sure;love-sure;284
love;forever;love-forever;271
love;arm;love-arm;244
love;wonder;love-wonder;212
love;fight;love-fight;193
love;till;love-till;172
love;save;love-save;158
love;waste;love-waste;142
love;apart;love-apart;159
love;angel;love-angel;119
love;outside;love-outside;109
love;answer;love-answer;118
love;realize;love-realize;107
love;earth;love-earth;116
love;tomorrow;love-tomorrow;97
love;desire;love-desire;108
love;pride;love-pride;102
love;cant;love-cant;90
love;yesterday;love-yesterday;81
love;living;love-living;83
love;anymore;love-anymore;79
love;likei;love-likei;80
love;strength;love-strength;85
love;pretend;love-pretend;78
love;mmm;love-mmm;70
love;loveembed;love-loveembed;58
love;right;love-right;833
love;girl;love-girl;782
love;world;love-world;568
love;break;love-break;413
love;stay;love-stay;430
love;home;love-home;376
love;friend;love-friend;390
love;place;love-place;343
love;watch;love-watch;293
love;people;love-people;286
love;game;love-game;307
love;money;love-money;252
love;crazy;love-crazy;268
love;fly;love-fly;242
love;black;love-black;210
love;top;love-top;211
love;house;love-house;197
love;throw;love-throw;172
love;party;love-party;130
love;wear;love-wear;139
love;buy;love-buy;157
love;ring;love-ring;168
love;honey;love-honey;148
love;huh;love-huh;121
love;heat;love-heat;106
love;clothes;love-clothes;108
love;hat;love-hat;106
love;trip;love-trip;94
love;rather;love-rather;108
love;hill;love-hill;82
love;diamond;love-diamond;84
love;heavy;love-heavy;83
love;fame;love-fame;64
love;famous;love-famous;56
love;back;love-back;764
love;day;love-day;775
love;man;love-man;605
love;away;love-away;584
love;hear;love-hear;502
love;turn;love-turn;531
love;stop;love-stop;420
love;name;love-name;375
love;two;love-two;340
love;stand;love-stand;348
love;free;love-free;261
love;blow;love-blow;204
love;three;love-three;181
love;soon;love-soon;151
love;five;love-five;138
love;lord;love-lord;131
love;four;love-four;122
love;along;love-along;133
love;land;love-land;103
love;mile;love-mile;103
love;train;love-train;88
love;hundred;love-hundred;83
love;country;love-country;70
love;want;love-want;1083
love;need;love-need;951
love;leave;love-leave;614
love;call;love-call;527
love;cause;love-cause;430
love;much;love-much;501
love;wrong;love-wrong;402
love;close;love-close;390
love;rock;love-rock;230
love;street;love-street;232
love;forget;love-forget;250
love;lover;love-lover;223
love;reason;love-reason;195
love;dead;love-dead;146
love;wall;love-wall;147
love;number;love-number;141
love;nothin;love-nothin;120
love;track;love-track;116
love;jump;love-jump;111
love;lookin;love-lookin;114
love;trouble;love-trouble;110
love;breathe;love-breathe;115
love;little;love-little;510
love;wo;love-wo;508
love;run;love-run;413
love;really;love-really;459
love;believe;love-believe;460
love;talk;love-talk;396
love;walk;love-walk;371
love;lose;love-lose;406
love;inside;love-inside;416
love;everything;love-everything;412
love;mine;love-mine;391
love;big;love-big;313
love;last;love-last;375
love;together;love-together;370
love;care;love-care;351
love;first;love-first;311
love;someone;love-someone;303
love;else;love-else;263
love;anything;love-anything;213
love;hell;love-hell;163
love;win;love-win;169
love;wild;love-wild;134
love;follow;love-follow;149
love;record;love-record;82
love;almost;love-almost;105
love;strange;love-strange;107
love;mistake;love-mistake;87
love;shadow;love-shadow;90
love;anyone;love-anyone;87
love;message;love-message;72
love;tough;love-tough;65
love;luck;love-luck;63
love;level;love-level;56
love;stare;love-stare;57
love;tone;love-tone;63
love;travel;love-travel;58
love;nerve;love-nerve;52
love;except;love-except;50
love;still;love-still;538
love;long;love-long;558
love;boy;love-boy;389
love;side;love-side;311
love;fool;love-fool;248
love;rain;love-rain;210
love;sky;love-sky;188
love;alright;love-alright;167
love;wake;love-wake;168
love;reach;love-reach;169
love;guy;love-guy;116
love;school;love-school;124
love;bit;love-bit;137
love;lyricsi;love-lyricsi;107
love;la;love-la;112
love;explain;love-explain;102
love;sister;love-sister;106
love;river;love-river;92
love;magic;love-magic;87
love;dry;love-dry;80
love;flower;love-flower;80
love;bottle;love-bottle;51
love;beach;love-beach;65
love;serious;love-serious;61
love;thunder;love-thunder;52
love;simply;love-simply;56
love;feel;love-feel;1042
love;could;love-could;820
love;eye;love-eye;643
love;would;love-would;594
love;hand;love-hand;433
love;play;love-play;416
love;hey;love-hey;381
love;old;love-old;265
love;work;love-work;287
love;many;love-many;290
love;soul;love-soul;273
love;whole;love-whole;256
love;sleep;love-sleep;232
love;chance;love-chance;211
love;young;love-young;198
love;send;love-send;183
love;promise;love-promise;198
love;happy;love-happy;185
love;hour;love-hour;146
love;mother;love-mother;118
love;secret;love-secret;113
love;father;love-father;114
love;quite;love-quite;101
love;surprise;love-surprise;92
love;everyday;love-everyday;85
love;okay;love-okay;73
love;brown;love-brown;85
love;wide;love-wide;82
love;due;love-due;62
love;disappear;love-disappear;58
love;ever;love-ever;533
love;start;love-start;402
love;light;love-light;368
love;mean;love-mean;398
love;true;love-true;432
love;beat;love-beat;226
love;pain;love-pain;273
love;hope;love-hope;253
love;sun;love-sun;229
love;pull;love-pull;167
love;truth;love-truth;170
love;afraid;love-afraid;124
love;whoa;love-whoa;100
love;broken;love-broken;89
love;survive;love-survive;68
love;wash;love-wash;63
love;mirror;love-mirror;65
love;fantasy;love-fantasy;66
love;appear;love-appear;68
love;ya;love-ya;313
love;please;love-please;342
love;sing;love-sing;217
love;sometimes;love-sometimes;239
love;pass;love-pass;171
love;begin;love-begin;183
love;da;love-da;74
love;bell;love-bell;64
love;always;love-always;557
love;ask;love-ask;301
love;understand;love-understand;281
love;smile;love-smile;262
love;woman;love-woman;256
love;ride;love-ride;190
love;drive;love-drive;209
love;saw;love-saw;201
love;morning;love-morning;191
love;happen;love-happen;185
love;lonely;love-lonely;181
love;road;love-road;141
love;memory;love-memory;120
love;sight;love-sight;101
love;tree;love-tree;93
love;note;love-note;92
love;imagine;love-imagine;82
love;stranger;love-stranger;72
love;dare;love-dare;72
love;offer;love-offer;75
love;fate;love-fate;61
love;accept;love-accept;64
love;seed;love-seed;52
love;garden;love-garden;52
love;easily;love-easily;52
love;life;love-life;758
love;every;love-every;618
love;real;love-real;476
love;head;love-head;370
love;something;love-something;415
love;enough;love-enough;326
love;meet;love-meet;268
love;since;love-since;258
love;kind;love-kind;243
love;wish;love-wish;233
love;car;love-car;156
love;part;love-part;186
love;hang;love-hang;150
love;spend;love-spend;177
love;moment;love-moment;184
love;babe;love-babe;186
love;bed;love-bed;150
love;im;love-im;142
love;fill;love-fill;148
love;search;love-search;118
love;simple;love-simple;104
love;dream;love-dream;468
love;next;love-next;261
love;feeling;love-feeling;279
love;open;love-open;275
love;hide;love-hide;175
love;hate;love-hate;160
love;knee;love-knee;134
love;lead;love-lead;126
love;taste;love-taste;117
love;weight;love-weight;64
love;grip;love-grip;52
love;ghost;love-ghost;63
love;twist;love-twist;60
love;bleed;love-bleed;53
love;resist;love-resist;50
love;good;love-good;801
love;ta;love-ta;381
love;hit;love-hit;284
love;body;love-body;291
love;shit;love-shit;210
love;strong;love-strong;307
love;roll;love-roll;211
love;nigga;love-nigga;174
love;fuck;love-fuck;179
love;cold;love-cold;199
love;fire;love-fire;215
love;ready;love-ready;208
love;bitch;love-bitch;165
love;town;love-town;143
love;phone;love-phone;162
love;city;love-city;148
love;shoot;love-shoot;121
love;gun;love-gun;113
love;niggas;love-niggas;84
love;brain;love-brain;103
love;block;love-block;111
love;pop;love-pop;112
love;raise;love-raise;110
love;war;love-war;97
love;short;love-short;119
love;already;love-already;104
love;hoe;love-hoe;83
love;funny;love-funny;99
love;mama;love-mama;94
love;flame;love-flame;103
love;prove;love-prove;105
love;chain;love-chain;88
love;test;love-test;76
love;slide;love-slide;73
love;heard;love-heard;86
love;bite;love-bite;77
love;tryna;love-tryna;59
love;lil;love-lil;73
love;whip;love-whip;65
love;anybody;love-anybody;68
love;welcome;love-welcome;66
love;pen;love-pen;60
love;bullet;love-bullet;52
love;main;love-main;65
love;squeeze;love-squeeze;55
love;dust;love-dust;59
love;candle;love-candle;52
love;post;love-post;50
love;show;love-show;480
love;high;love-high;310
love;sweet;love-sweet;290
love;maybe;love-maybe;216
love;grow;love-grow;192
love;slow;love-slow;174
love;lip;love-lip;146
love;push;love-push;120
love;wet;love-wet;83
love;livin;love-livin;80
love;p;love-p;54
love;mood;love-mood;63
love;cry;love-cry;365
love;kiss;love-kiss;341
love;hurt;love-hurt;281
love;moon;love-moon;103
love;woo;love-woo;63
love;evening;love-evening;55
love;bad;love-bad;324
love;set;love-set;212
love;act;love-act;193
love;laugh;love-laugh;138
love;half;love-half;120
love;sorry;love-sorry;126
love;stone;love-stone;105
love;crowd;love-crowd;93
love;left;love-left;84
love;smooth;love-smooth;85
love;beg;love-beg;86
love;tongue;love-tongue;85
love;wine;love-wine;90
love;pleasure;love-pleasure;83
love;stretch;love-stretch;57
love;calm;love-calm;52
love;charm;love-charm;56
love;sigh;love-sigh;60
love;fall;love-fall;387
love;best;love-best;296
love;catch;love-catch;230
love;star;love-star;250
love;may;love-may;193
love;doubt;love-doubt;149
love;shine;love-shine;147
love;belong;love-belong;103
love;thick;love-thick;69
love;thin;love-thin;63
love;self;love-self;69
love;second;love-second;136
love;sad;love-sad;129
love;special;love-special;123
love;somehow;love-somehow;80
love;melt;love-melt;61
love;lie;love-lie;350
love;awake;love-awake;51
love;listen;love-listen;243
love;matter;love-matter;253
love;guess;love-guess;215
love;front;love-front;148
love;rest;love-rest;174
love;thought;love-thought;179
love;felt;love-felt;184
love;pretty;love-pretty;160
love;read;love-read;128
love;case;love-case;111
love;warm;love-warm;117
love;teach;love-teach;115
love;course;love-course;90
love;vibe;love-vibe;52
love;possible;love-possible;58
love;even;love-even;427
love;new;love-new;351
love;dance;love-dance;196
love;brother;love-brother;210
love;lot;love-lot;204
love;fine;love-fine;210
love;cool;love-cool;178
love;rap;love-rap;128
love;rhyme;love-rhyme;100
love;shake;love-shake;133
love;share;love-share;209
love;eat;love-eat;135
love;hair;love-hair;150
love;crew;love-crew;107
love;gold;love-gold;108
love;jam;love-jam;82
love;bag;love-bag;99
love;scar;love-scar;90
love;summer;love-summer;112
love;flip;love-flip;68
love;pump;love-pump;65
love;least;love-least;96
love;sweat;love-sweat;64
love;somewhere;love-somewhere;81
love;bridge;love-bridge;81
love;switch;love-switch;62
love;sugar;love-sugar;78
love;shin;love-shin;78
love;suit;love-suit;64
love;joke;love-joke;66
love;movie;love-movie;62
love;tender;love-tender;81
love;suck;love-suck;52
love;loving;love-loving;72
love;court;love-court;57
love;attitude;love-attitude;55
love;pair;love-pair;54
love;parent;love-parent;50
love;gentle;love-gentle;56
love;blue;love-blue;202
love;behind;love-behind;185
love;alive;love-alive;110
love;glad;love-glad;92
love;proud;love-proud;70
love;remind;love-remind;72
love;lucky;love-lucky;66
love;cut;love-cut;146
love;trust;love-trust;186
love;treat;love-treat;171
love;instead;love-instead;78
love;slowly;love-slowly;60
love;aside;love-aside;63
love;smart;love-smart;55
love;must;love-must;263
love;sound;love-sound;214
love;line;love-line;205
love;easy;love-easy;177
love;fast;love-fast;160
love;mad;love-mad;142
love;past;love-past;152
love;goin;love-goin;127
love;chorus;love-chorus;136
love;blind;love-blind;153
love;south;love-south;76
love;bang;love-bang;57
love;playin;love-playin;60
love;fail;love-fail;68
love;silly;love-silly;54
love;yo;love-yo;245
love;sit;love-sit;204
love;straight;love-straight;186
love;damn;love-damn;185
love;room;love-room;184
love;burn;love-burn;186
love;late;love-late;185
love;spot;love-spot;117
love;knock;love-knock;119
love;fun;love-fun;112
love;wit;love-wit;116
love;ho;love-ho;91
love;choose;love-choose;103
love;b;love-b;67
love;runnin;love-runnin;64
love;..;love-..;68
love;loose;love-loose;76
love;takin;love-takin;50
love;cuz;love-cuz;58
love;boot;love-boot;57
love;sexy;love-sexy;67
love;relax;love-relax;52
love;n;love-n;51
love;bread;love-bread;57
love;favorite;love-favorite;50
love;lifetime;love-lifetime;50
love;door;love-door;267
love;song;love-song;240
love;write;love-write;167
love;ground;love-ground;130
love;count;love-count;103
love;letter;love-letter;105
love;decide;love-decide;84
love;exactly;love-exactly;62
love;guide;love-guide;59
love;die;love-die;273
love;step;love-step;198
love;full;love-full;174
love;ah;love-ah;172
love;plan;love-plan;145
love;rule;love-rule;113
love;sick;love-sick;94
love;carry;love-carry;98
love;cat;love-cat;91
love;sense;love-sense;95
love;tire;love-tire;75
love;nine;love-nine;77
love;edge;love-edge;55
love;word;love-word;401
love;move;love-move;338
love;style;love-style;146
love;music;love-music;151
love;white;love-white;156
love;middle;love-middle;100
love;shoulder;love-shoulder;86
love;sin;love-sin;59
love;flash;love-flash;60
love;spell;love-spell;61
love;whatever;love-whatever;159
love;goodbye;love-goodbye;117
love;blame;love-blame;109
love;satisfy;love-satisfy;69
love;touch;love-touch;364
love;deep;love-deep;307
love;lay;love-lay;266
love;year;love-year;234
love;god;love-god;240
love;far;love-far;245
love;drop;love-drop;212
love;nobody;love-nobody;213
love;help;love-help;239
love;hot;love-hot;199
love;though;love-though;227
love;pay;love-pay;187
love;lady;love-lady;223
love;foot;love-foot;170
love;speak;love-speak;178
love;kill;love-kill;161
love;stick;love-stick;149
love;low;love-low;172
love;child;love-child;162
love;dark;love-dark;164
love;great;love-great;164
love;deal;love-deal;146
love;rise;love-rise;166
love;fact;love-fact;145
love;son;love-son;134
love;round;love-round;138
love;yet;love-yet;139
love;drink;love-drink;127
love;peace;love-peace;139
love;clear;love-clear;143
love;shot;love-shot;118
love;point;love-point;132
love;picture;love-picture;139
love;different;love-different;125
love;quick;love-quick;105
love;story;love-story;141
love;king;love-king;131
love;death;love-death;121
love;bear;love-bear;125
love;question;love-question;131
love;blood;love-blood;121
love;respect;love-respect;122
love;power;love-power;125
love;pack;love-pack;92
love;type;love-type;105
love;upon;love-upon;118
love;figure;love-figure;118
love;family;love-family;124
love;near;love-near;130
love;become;love-become;126
love;build;love-build;119
love;beautiful;love-beautiful;121
love;rich;love-rich;119
love;sex;love-sex;114
love;queen;love-queen;118
love;book;love-book;112
love;mr.;love-mr.;103
love;men;love-men;104
love;finally;love-finally;113
love;fell;love-fell;126
love;skin;love-skin;100
love;fit;love-fit;105
love;wife;love-wife;108
love;wave;love-wave;95
love;across;love-across;106
love;cover;love-cover;102
love;state;love-state;96
love;business;love-business;85
love;space;love-space;98
love;later;love-later;106
love;trick;love-trick;89
love;within;love-within;104
love;less;love-less;104
love;double;love-double;89
love;west;love-west;78
love;sea;love-sea;101
love;race;love-race;91
love;lift;love-lift;93
love;draw;love-draw;100
love;empty;love-empty;97
love;early;love-early;103
love;fresh;love-fresh;88
love;east;love-east;81
love;seat;love-seat;83
love;thousand;love-thousand;91
love;force;love-force;85
love;probably;love-probably;87
love;neck;love-neck;76
love;small;love-small;87
love;remain;love-remain;93
love;twice;love-twice;82
love;return;love-return;91
love;poor;love-poor;87
love;player;love-player;79
love;strike;love-strike;76
love;either;love-either;83
love;mark;love-mark;76
love;notice;love-notice;90
love;law;love-law;76
love;age;love-age;83
love;wing;love-wing;83
love;others;love-others;84
love;rough;love-rough;66
love;pour;love-pour;73
love;order;love-order;80
love;battle;love-battle;65
love;bank;love-bank;70
love;pas;love-pas;71
love;ocean;love-ocean;73
love;human;love-human;70
love;nose;love-nose;69
love;month;love-month;80
love;band;love-band;68
love;--;love---;62
love;whether;love-whether;83
love;pound;love-pound;62
love;often;love-often;78
love;fix;love-fix;78
love;field;love-field;78
love;class;love-class;70
love;view;love-view;79
love;fair;love-fair;81
love;beyond;love-beyond;72
love;rid;love-rid;72
love;reality;love-reality;71
love;john;love-john;74
love;soldier;love-soldier;65
love;person;love-person;80
love;mountain;love-mountain;69
love;form;love-form;67
love;paint;love-paint;69
love;creep;love-creep;63
love;third;love-third;70
love;mission;love-mission;54
love;date;love-date;71
love;storm;love-storm;72
love;large;love-large;62
love;exist;love-exist;51
love;attention;love-attention;68
love;settle;love-settle;67
love;history;love-history;67
love;add;love-add;76
love;rub;love-rub;67
love;idea;love-idea;68
love;horse;love-horse;63
love;enjoy;love-enjoy;68
love;doctor;love-doctor;67
love;natural;love-natural;75
love;allow;love-allow;66
love;skill;love-skill;51
love;shall;love-shall;70
love;season;love-season;63
love;gate;love-gate;64
love;fee;love-fee;63
love;enemy;love-enemy;61
love;coast;love-coast;55
love;cap;love-cap;50
love;attack;love-attack;55
love;press;love-press;64
love;mention;love-mention;73
love;longer;love-longer;69
love;de;love-de;61
love;continue;love-continue;61
love;shade;love-shade;61
love;seek;love-seek;64
love;represent;love-represent;51
love;plain;love-plain;58
love;effect;love-effect;56
love;circle;love-circle;61
love;thinking;love-thinking;67
love;company;love-company;68
love;certain;love-certain;70
love;whose;love-whose;65
love;evil;love-evil;59
love;complete;love-complete;63
love;teeth;love-teeth;52
love;receive;love-receive;69
love;nature;love-nature;64
love;enter;love-enter;60
love;charge;love-charge;54
love;present;love-present;68
love;position;love-position;62
love;limit;love-limit;55
love;unless;love-unless;55
love;strip;love-strip;58
love;hungry;love-hungry;54
love;direction;love-direction;57
love;spring;love-spring;63
love;daughter;love-daughter;59
love;danger;love-danger;58
love;bow;love-bow;52
love;prince;love-prince;64
love;mystery;love-mystery;60
love;gain;love-gain;57
love;suffer;love-suffer;54
love;nation;love-nation;52
love;shape;love-shape;57
love;however;love-however;61
love;group;love-group;56
love;grave;love-grave;55
love;flat;love-flat;53
love;surround;love-surround;50
love;meaning;love-meaning;53
love;guard;love-guard;61
love;forth;love-forth;56
love;female;love-female;55
love;suddenly;love-suddenly;62
love;flight;love-flight;55
love;swallow;love-swallow;55
love;sand;love-sand;54
love;create;love-create;56
love;divine;love-divine;58
love;agree;love-agree;54
love;approach;love-approach;51
love;root;love-root;57
love;neither;love-neither;50
love;iron;love-iron;51
love;cheek;love-cheek;54
love;affair;love-affair;55
love;quickly;love-quickly;51
love;broad;love-broad;52
love;tale;love-tale;53
love;common;love-common;53
love;among;love-among;56
love;owe;love-owe;52
love;fashion;love-fashion;52
love;cast;love-cast;50
love;actually;love-actually;53
love;subject;love-subject;52
love;especially;love-especially;52
love;grey;love-grey;50
love;echo;love-echo;51
love;visit;love-visit;52
love;sir;love-sir;51
love;perhaps;love-perhaps;52
love;purpose;love-purpose;51
love;introduce;love-introduce;51
love;tonight;love-tonight;269
love;tryin;love-tryin;122
love;voice;love-voice;150
love;shame;love-shame;92
love;tired;love-tired;60
love;everybody;love-everybody;195
love;bounce;love-bounce;57
love;window;love-window;118
love;week;love-week;120
love;six;love-six;106
love;fake;love-fake;80
love;emotion;love-emotion;95
love;nah;love-nah;54
love;eight;love-eight;62
love;shop;love-shop;60
love;path;love-path;56
love;weather;love-weather;57
love;embrace;love-embrace;64
love;cost;love-cost;57
love;grace;love-grace;56
love;although;love-although;57
love;heal;love-heal;53
love;check;love-check;217
love;bust;love-bust;94
love;g;love-g;112
love;dress;love-dress;108
love;feelin;love-feelin;100
love;somethin;love-somethin;98
love;thinkin;love-thinkin;104
love;steal;love-steal;97
love;kinda;love-kinda;75
love;groove;love-groove;57
love;serve;love-serve;76
love;food;love-food;66
love;situation;love-situation;71
love;chick;love-chick;58
love;jealous;love-jealous;57
love;hello;love-hello;58
love;church;love-church;50
love;cure;love-cure;54
love;learn;love-learn;185
love;hole;love-hole;60
love;devil;love-devil;83
love;quiet;love-quiet;74
love;difference;love-difference;55
love;control;love-control;131
love;corner;love-corner;100
love;mess;love-mess;88
love;everyone;love-everyone;90
love;deny;love-deny;100
love;leg;love-leg;63
love;sign;love-sign;139
love;wind;love-wind;135
love;lock;love-lock;100
love;bright;love-bright;91
love;tie;love-tie;77
love;spin;love-spin;71
love;escape;love-escape;82
love;wheel;love-wheel;60
love;midnight;love-midnight;51
love;tight;love-tight;181
love;air;love-air;147
love;repeat;love-repeat;90
love;ago;love-ago;85
love;able;love-able;66
love;somebody;love-somebody;202
love;floor;love-floor;131
love;comin;love-comin;97
love;outta;love-outta;79
love;stage;love-stage;69
love;rage;love-rage;51
love;weak;love-weak;97
love;bind;love-bind;51
love;yes;love-yes;323
love;remember;love-remember;277
love;flow;love-flow;162
love;kick;love-kick;149
love;heaven;love-heaven;202
love;fear;love-fear;159
love;smoke;love-smoke;134
love;dont;love-dont;161
love;nice;love-nice;156
love;pick;love-pick;134
love;today;love-today;130
love;minute;love-minute;158
love;pray;love-pray;154
love;ill;love-ill;130
love;dog;love-dog;123
love;scream;love-scream;121
love;fade;love-fade;127
love;red;love-red;121
love;chill;love-chill;103
love;piece;love-piece;122
love;mouth;love-mouth;126
love;sell;love-sell;112
love;water;love-water;125
love;hop;love-hop;113
love;worry;love-worry;121
love;green;love-green;108
love;cross;love-cross;114
love;swear;love-swear;126
love;breath;love-breath;118
love;x;love-x;88
love;fat;love-fat;96
love;future;love-future;121
love;ice;love-ice;104
love;suppose;love-suppose;116
love;finger;love-finger;104
love;ten;love-ten;107
love;slip;love-slip;112
love;ball;love-ball;103
love;thank;love-thank;109
love;loud;love-loud;108
love;bar;love-bar;96
love;worth;love-worth;104
love;perfect;love-perfect;110
love;million;love-million;107
love;club;love-club;106
love;stuff;love-stuff;114
love;bone;love-bone;95
love;verse;love-verse;90
love;scene;love-scene;95
love;single;love-single;111
love;swing;love-swing;72
love;paper;love-paper;92
love;faith;love-faith;99
love;ear;love-ear;102
love;none;love-none;103
love;shoe;love-shoe;79
love;rush;love-rush;94
love;em;love-em;70
love;whenever;love-whenever;102
love;whisper;love-whisper;92
love;crime;love-crime;90
love;cash;love-cash;76
love;bird;love-bird;96
love;thats;love-thats;93
love;joy;love-joy;113
love;pocket;love-pocket;83
love;hook;love-hook;82
love;glass;love-glass;83
love;everywhere;love-everywhere;80
love;safe;love-safe;83
love;park;love-park;76
love;clock;love-clock;70
love;dear;love-dear;101
love;dawn;love-dawn;75
love;master;love-master;77
love;chest;love-chest;75
love;action;love-action;83
love;vision;love-vision;77
love;seven;love-seven;86
love;clean;love-clean;75
love;table;love-table;78
love;shout;love-shout;74
love;shut;love-shut;74
love;store;love-store;78
love;soft;love-soft;79
love;bill;love-bill;68
love;cloud;love-cloud;82
love;tip;love-tip;68
love;claim;love-claim;69
love;passion;love-passion;90
love;page;love-page;83
love;chase;love-chase;72
love;weed;love-weed;59
love;rhythm;love-rhythm;61
love;mix;love-mix;71
love;lick;love-lick;65
love;beside;love-beside;85
love;toe;love-toe;68
love;spirit;love-spirit;75
love;peep;love-peep;65
love;box;love-box;68
love;youre;love-youre;75
love;couple;love-couple;74
love;news;love-news;68
love;forgive;love-forgive;80
love;finish;love-finish;75
love;ease;love-ease;75
love;bottom;love-bottom;70
love;spread;love-spread;68
love;price;love-price;70
love;speed;love-speed;67
love;expect;love-expect;74
love;dip;love-dip;59
love;better;love-better;59
love;steady;love-steady;59
love;smell;love-smell;61
love;silence;love-silence;69
love;motion;love-motion;76
love;card;love-card;63
love;darkness;love-darkness;74
love;dumb;love-dumb;60
love;deserve;love-deserve;78
love;cup;love-cup;60
love;lesson;love-lesson;64
love;wrap;love-wrap;69
love;shock;love-shock;69
love;hurry;love-hurry;70
love;anyway;love-anyway;64
love;prayer;love-prayer;67
love;beauty;love-beauty;76
love;release;love-release;68
love;cook;love-cook;67
love;admit;love-admit;70
love;stupid;love-stupid;56
love;sip;love-sip;59
love;lean;love-lean;64
love;fan;love-fan;56
love;plenty;love-plenty;64
love;murder;love-murder;57
love;conversation;love-conversation;68
love;nasty;love-nasty;56
love;choice;love-choice;64
love;tune;love-tune;58
love;happiness;love-happiness;74
love;excuse;love-excuse;66
love;pure;love-pure;67
love;join;love-join;61
love;grand;love-grand;67
love;busy;love-busy;55
love;bend;love-bend;60
love;wood;love-wood;61
love;gift;love-gift;62
love;folk;love-folk;53
love;cream;love-cream;57
love;sheet;love-sheet;57
love;list;love-list;60
love;sorrow;love-sorrow;69
love;puff;love-puff;56
love;match;love-match;56
love;judge;love-judge;63
love;youth;love-youth;64
love;wise;love-wise;54
love;wicked;love-wicked;55
love;thanks;love-thanks;64
love;tall;love-tall;56
love;trap;love-trap;56
love;lovely;love-lovely;64
love;aim;love-aim;52
love;precious;love-precious;70
love;regret;love-regret;53
love;art;love-art;68
love;sort;love-sort;61
love;leaf;love-leaf;59
love;l;love-l;50
love;knowledge;love-knowledge;50
love;freedom;love-freedom;51
love;demand;love-demand;54
love;throat;love-throat;56
love;snow;love-snow;58
love;silent;love-silent;54
love;police;love-police;51
love;golden;love-golden;60
love;chair;love-chair;55
love;fault;love-fault;55
love;climb;love-climb;50
love;truly;love-truly;60
love;machine;love-machine;51
love;distance;love-distance;57
love;crown;love-crown;50
love;bore;love-bore;57
love;reply;love-reply;59
love;ray;love-ray;56
love;base;love-base;55
love;personal;love-personal;61
love;loss;love-loss;56
love;ignore;love-ignore;50
love;forward;love-forward;60
love;compare;love-compare;54
love;holy;love-holy;53
love;frame;love-frame;56
love;discover;love-discover;58
love;winter;love-winter;59
love;fancy;love-fancy;54
love;comfort;love-comfort;55
love;ive;love-ive;51
love;credit;love-credit;54
love;brick;love-brick;51
love;bother;love-bother;53
love;pace;love-pace;50
love;lack;love-lack;54
love;dinner;love-dinner;50
love;presence;love-presence;51
love;moonlight;love-moonlight;51
love;honest;love-honest;56
love;health;love-health;50
love;harm;love-harm;50
love;grant;love-grant;50
love;willing;love-willing;50
love;treasure;love-treasure;51
love;reveal;love-reveal;57
love;wonderful;love-wonderful;53
love;besides;love-besides;51
love;cheat;love-cheat;51
love;wont;love-wont;51
love;talkin;love-talkin;97
love;drug;love-drug;76
love;ahead;love-ahead;63
love;grab;love-grab;69
love;lovin;love-lovin;112
love;breeze;love-breeze;52
love;doin;love-doin;89
love;meembed;love-meembed;56
love;uh;love-uh;201
love;kid;love-kid;163
love;bet;love-bet;94
love;ha;love-ha;82
love;lately;love-lately;60
love;nowhere;love-nowhere;77
love;youembed;love-youembed;87
love;tellin;love-tellin;51
love;brand;love-brand;78
love;bomb;love-bomb;52
love;quit;love-quit;58
love;handle;love-handle;73
love;darling;love-darling;93
love;mic;love-mic;58
love;rob;love-rob;56
love;freak;love-freak;82
love;key;love-key;110
love;makin;love-makin;90
love;crack;love-crack;79
love;sayin;love-sayin;74
love;fuckin;love-fuckin;62
love;bless;love-bless;84
love;cop;love-cop;63
love;team;love-team;65
love;york;love-york;66
love;raw;love-raw;50
love;thug;love-thug;66
love;spark;love-spark;51
love;til;love-til;52
love;paradise;love-paradise;60
love;hip;love-hip;79
love;gettin;love-gettin;137
love;problem;love-problem;108
love;job;love-job;77
love;dope;love-dope;61
love;dick;love-dick;74
love;plus;love-plus;66
love;uh-huh;love-uh-huh;69
love;spit;love-spit;65
love;rapper;love-rapper;55
love;buck;love-buck;57
love;nut;love-nut;51
love;grind;love-grind;55
love;rip;love-rip;55
love;drown;love-drown;51
love;jack;love-jack;75
love;mc;love-mc;50
love;boom;love-boom;51
love;dj;love-dj;50
love;insane;love-insane;51
love;hug;love-hug;55
love;daddy;love-daddy;84
love;dirty;love-dirty;89
love;feed;love-feed;59
love;bout;love-bout;78
love;u;love-u;56
love;mom;love-mom;54
love;hood;love-hood;75
love;dig;love-dig;56
love;dollar;love-dollar;68
love;radio;love-radio;53
love;ghetto;love-ghetto;52
time;never;time-never;947
time;baby;time-baby;912
time;way;time-way;929
