Source;Target;Label;Weight
heart;may;heart-may;70
heart;write;heart-write;55
heart;time;heart-time;122
heart;look;heart-look;108
heart;eye;heart-eye;119
heart;away;heart-away;112
heart;always;heart-always;98
heart;break;heart-break;97
heart;sweet;heart-sweet;77
heart;speak;heart-speak;67
heart;sun;heart-sun;53
heart;late;heart-late;58
heart;low;heart-low;59
heart;deep;heart-deep;64
heart;pass;heart-pass;53
heart;fool;heart-fool;53
heart;different;heart-different;51
heart;never;heart-never;133
heart;could;heart-could;119
heart;long;heart-long;103
heart;hold;heart-hold;109
heart;cry;heart-cry;87
heart;wait;heart-wait;86
heart;wo;heart-wo;64
heart;another;heart-another;75
heart;care;heart-care;77
heart;wish;heart-wish;63
heart;bear;heart-bear;63
heart;way;heart-way;126
heart;back;heart-back;110
heart;think;heart-think;115
heart;good;heart-good;110
heart;man;heart-man;90
heart;leave;heart-leave;102
heart;life;heart-life;117
heart;find;heart-find;103
heart;need;heart-need;101
heart;old;heart-old;83
heart;still;heart-still;95
heart;hand;heart-hand;88
heart;new;heart-new;78
heart;ever;heart-ever;90
heart;two;heart-two;82
heart;run;heart-run;69
heart;much;heart-much;83
heart;head;heart-head;74
heart;put;heart-put;72
heart;play;heart-play;77
heart;boy;heart-boy;75
heart;light;heart-light;80
heart;world;heart-world;91
heart;stop;heart-stop;75
heart;home;heart-home;72
heart;last;heart-last;83
heart;please;heart-please;79
heart;stand;heart-stand;72
heart;turn;heart-turn;73
heart;seem;heart-seem;69
heart;big;heart-big;65
heart;cause;heart-cause;77
heart;blue;heart-blue;72
heart;us;heart-us;77
heart;name;heart-name;79
heart;meet;heart-meet;75
heart;word;heart-word;82
heart;bring;heart-bring;78
heart;yes;heart-yes;76
heart;first;heart-first;80
heart;arm;heart-arm;88
heart;alone;heart-alone;77
heart;talk;heart-talk;73
heart;song;heart-song;52
heart;high;heart-high;77
heart;show;heart-show;71
heart;people;heart-people;74
heart;mind;heart-mind;74
heart;lose;heart-lose;79
heart;bad;heart-bad;74
heart;must;heart-must;81
heart;real;heart-real;72
heart;mean;heart-mean;71
heart;young;heart-young;78
heart;year;heart-year;71
heart;best;heart-best;73
heart;since;heart-since;73
heart;end;heart-end;67
heart;ask;heart-ask;70
heart;die;heart-die;79
heart;place;heart-place;75
heart;watch;heart-watch;60
heart;lie;heart-lie;71
heart;rock;heart-rock;53
heart;great;heart-great;72
heart;friend;heart-friend;67
heart;change;heart-change;70
heart;black;heart-black;64
heart;without;heart-without;74
heart;three;heart-three;63
heart;hard;heart-hard;61
heart;white;heart-white;64
heart;money;heart-money;54
heart;god;heart-god;68
heart;something;heart-something;64
heart;side;heart-side;67
heart;hope;heart-hope;72
heart;foot;heart-foot;63
heart;sit;heart-sit;62
heart;nothing;heart-nothing;70
heart;lip;heart-lip;68
heart;remember;heart-remember;64
heart;work;heart-work;59
heart;fly;heart-fly;63
heart;dead;heart-dead;65
heart;whole;heart-whole;62
heart;roll;heart-roll;54
heart;soul;heart-soul;67
heart;full;heart-full;74
heart;everybody;heart-everybody;50
heart;set;heart-set;70
heart;together;heart-together;63
heart;close;heart-close;64
heart;sure;heart-sure;57
heart;open;heart-open;66
heart;happy;heart-happy;60
heart;grow;heart-grow;64
heart;street;heart-street;55
heart;saw;heart-saw;61
heart;far;heart-far;64
heart;door;heart-door;55
heart;dance;heart-dance;50
heart;wrong;heart-wrong;53
heart;next;heart-next;62
heart;forget;heart-forget;65
heart;enough;heart-enough;59
heart;help;heart-help;56
heart;line;heart-line;61
heart;woman;heart-woman;56
heart;throw;heart-throw;51
heart;king;heart-king;54
heart;free;heart-free;65
heart;begin;heart-begin;60
heart;till;heart-till;54
heart;pretty;heart-pretty;52
heart;move;heart-move;57
heart;house;heart-house;53
heart;heaven;heart-heaven;55
heart;fire;heart-fire;60
heart;catch;heart-catch;56
heart;along;heart-along;61
heart;touch;heart-touch;59
heart;fine;heart-fine;51
heart;sound;heart-sound;52
heart;sky;heart-sky;50
heart;game;heart-game;56
heart;step;heart-step;52
heart;lay;heart-lay;58
heart;kind;heart-kind;58
heart;hour;heart-hour;58
heart;dear;heart-dear;62
heart;soon;heart-soon;59
heart;send;heart-send;52
heart;sleep;heart-sleep;53
heart;drive;heart-drive;56
heart;rest;heart-rest;59
heart;half;heart-half;51
heart;child;heart-child;54
heart;brother;heart-brother;58
heart;rise;heart-rise;58
heart;learn;heart-learn;60
heart;fill;heart-fill;58
heart;air;heart-air;55
heart;son;heart-son;50
heart;pay;heart-pay;51
heart;men;heart-men;60
heart;hundred;heart-hundred;55
heart;drop;heart-drop;55
heart;body;heart-body;60
heart;round;heart-round;51
heart;kill;heart-kill;50
heart;happen;heart-happen;53
heart;burn;heart-burn;63
heart;green;heart-green;50
heart;death;heart-death;62
heart;fast;heart-fast;55
heart;behind;heart-behind;54
heart;yet;heart-yet;60
heart;strong;heart-strong;53
heart;point;heart-point;50
heart;pain;heart-pain;57
heart;matter;heart-matter;52
heart;become;heart-become;54
heart;room;heart-room;51
heart;near;heart-near;55
heart;father;heart-father;52
heart;dark;heart-dark;57
heart;answer;heart-answer;58
heart;wonder;heart-wonder;51
heart;voice;heart-voice;58
heart;upon;heart-upon;57
heart;land;heart-land;53
heart;fight;heart-fight;50
heart;act;heart-act;53
heart;lord;heart-lord;54
heart;felt;heart-felt;53
heart;return;heart-return;57
heart;power;heart-power;53
heart;past;heart-past;55
heart;fell;heart-fell;50
heart;water;heart-water;50
heart;pray;heart-pray;50
heart;moment;heart-moment;52
heart;fear;heart-fear;59
heart;lady;heart-lady;50
heart;anything;heart-anything;50
heart;thought;heart-thought;50
heart;book;heart-book;51
heart;small;heart-small;52
heart;mouth;heart-mouth;51
heart;truth;heart-truth;51
heart;less;heart-less;50
heart;person;heart-person;50
heart;fall;heart-fall;82
heart;else;heart-else;57
heart;beat;heart-beat;65
heart;stay;heart-stay;63
heart;understand;heart-understand;50
heart;town;heart-town;53
heart;everything;heart-everything;58
heart;cold;heart-cold;53
time;day;time-day;153
time;long;time-long;122
time;baby;time-baby;103
time;keep;time-keep;115
time;hand;time-hand;119
time;please;time-please;80
time;use;time-use;92
time;part;time-part;86
time;open;time-open;82
time;pretty;time-pretty;54
time;shake;time-shake;50
time;look;time-look;143
time;eye;time-eye;116
time;every;time-every;142
time;away;time-away;118
time;true;time-true;94
time;would;time-would;111
time;walk;time-walk;104
time;always;time-always;105
time;around;time-around;99
time;break;time-break;96
time;sweet;time-sweet;77
time;speak;time-speak;85
time;sun;time-sun;65
time;late;time-late;78
time;low;time-low;68
time;deep;time-deep;66
time;pass;time-pass;67
time;reason;time-reason;68
time;different;time-different;66
time;beautiful;time-beautiful;53
time;second;time-second;58
time;style;time-style;50
time;never;time-never;153
time;want;time-want;138
time;way;time-way;146
time;night;time-night;123
time;little;time-little;131
time;give;time-give;144
time;back;time-back;156
time;right;time-right;153
time;could;time-could;141
time;think;time-think;145
time;good;time-good;144
time;thing;time-thing;127
time;man;time-man;138
time;leave;time-leave;137
time;girl;time-girl;110
time;life;time-life;123
time;call;time-call;125
time;feel;time-feel;119
time;hold;time-hold;110
time;find;time-find;117
time;kiss;time-kiss;87
time;need;time-need;121
time;hear;time-hear;115
time;old;time-old;117
time;still;time-still;123
time;try;time-try;99
time;new;time-new;110
time;ever;time-ever;96
time;two;time-two;112
time;run;time-run;101
time;much;time-much;100
time;head;time-head;112
time;live;time-live;108
time;put;time-put;109
time;play;time-play;104
time;boy;time-boy;97
time;light;time-light;94
time;world;time-world;97
time;start;time-start;87
time;stop;time-stop;96
time;home;time-home;94
time;face;time-face;106
time;last;time-last;109
time;even;time-even;99
time;cry;time-cry;87
time;stand;time-stand;94
time;turn;time-turn;97
time;seem;time-seem;78
time;big;time-big;93
time;miss;time-miss;73
time;cause;time-cause;90
time;blue;time-blue;71
time;wait;time-wait;94
time;us;time-us;97
time;name;time-name;100
time;meet;time-meet;89
time;word;time-word;101
time;really;time-really;93
time;bring;time-bring;98
time;yes;time-yes;85
time;wo;time-wo;72
time;first;time-first;105
time;arm;time-arm;79
time;alone;time-alone;80
time;talk;time-talk;94
time;song;time-song;59
time;high;time-high;94
time;show;time-show;93
time;people;time-people;103
time;mine;time-mine;83
time;mind;time-mind;103
time;lose;time-lose;90
time;bad;time-bad;98
time;must;time-must;89
time;real;time-real;86
time;mean;time-mean;93
time;young;time-young;90
time;year;time-year;94
time;best;time-best;96
time;since;time-since;83
time;end;time-end;97
time;ask;time-ask;94
time;die;time-die;84
time;place;time-place;86
time;another;time-another;96
time;watch;time-watch;89
time;star;time-star;71
time;lie;time-lie;84
time;though;time-though;87
time;rock;time-rock;76
time;great;time-great;94
time;believe;time-believe;78
time;friend;time-friend;84
time;change;time-change;93
time;black;time-black;91
time;without;time-without;83
time;three;time-three;83
time;may;time-may;81
time;hard;time-hard;81
time;white;time-white;83
time;smile;time-smile;71
time;money;time-money;82
time;god;time-god;79
time;wish;time-wish;70
time;something;time-something;87
time;side;time-side;78
time;hope;time-hope;76
time;foot;time-foot;82
time;sit;time-sit;79
time;nothing;time-nothing;74
time;lip;time-lip;58
time;sing;time-sing;61
time;remember;time-remember;79
time;many;time-many;90
time;work;time-work;88
time;fly;time-fly;84
time;dead;time-dead;77
time;tear;time-tear;67
time;whole;time-whole;83
time;roll;time-roll;75
time;soul;time-soul;68
time;full;time-full;82
time;everybody;time-everybody;68
time;set;time-set;71
time;ring;time-ring;61
time;together;time-together;75
time;close;time-close;74
time;sure;time-sure;74
time;happy;time-happy;61
time;grow;time-grow;75
time;street;time-street;64
time;saw;time-saw;73
time;far;time-far;78
time;door;time-door;78
time;dance;time-dance;66
time;wrong;time-wrong;71
time;next;time-next;88
time;forget;time-forget;65
time;enough;time-enough;78
time;help;time-help;78
time;morning;time-morning;72
time;line;time-line;79
time;woman;time-woman;75
time;throw;time-throw;73
time;listen;time-listen;67
time;king;time-king;71
time;free;time-free;71
time;begin;time-begin;74
time;till;time-till;59
time;music;time-music;65
time;move;time-move;73
time;house;time-house;76
time;heaven;time-heaven;57
time;fire;time-fire;67
time;catch;time-catch;68
time;bear;time-bear;69
time;along;time-along;74
time;touch;time-touch;61
time;hit;time-hit;67
time;fine;time-fine;71
time;sound;time-sound;72
time;game;time-game;72
time;step;time-step;74
time;lay;time-lay;73
time;kind;time-kind;73
time;hour;time-hour;67
time;soon;time-soon;71
time;send;time-send;60
time;sleep;time-sleep;65
time;drive;time-drive;63
time;rest;time-rest;63
time;half;time-half;71
time;child;time-child;71
time;brother;time-brother;70
time;rise;time-rise;67
time;nobody;time-nobody;61
time;learn;time-learn;65
time;hot;time-hot;69
time;fill;time-fill;57
time;air;time-air;69
time;son;time-son;69
time;red;time-red;62
time;pay;time-pay;74
time;men;time-men;72
time;hundred;time-hundred;61
time;drop;time-drop;66
time;body;time-body;76
time;round;time-round;68
time;lot;time-lot;70
time;kill;time-kill;67
time;happen;time-happen;60
time;ready;time-ready;67
time;burn;time-burn;64
time;ah;time-ah;53
time;write;time-write;65
time;green;time-green;67
time;four;time-four;68
time;death;time-death;69
time;cut;time-cut;60
time;wear;time-wear;56
time;top;time-top;64
time;hair;time-hair;54
time;fast;time-fast;67
time;blow;time-blow;59
time;behind;time-behind;69
time;yet;time-yet;62
time;strong;time-strong;62
time;pull;time-pull;65
time;point;time-point;69
time;pain;time-pain;59
time;matter;time-matter;70
time;dog;time-dog;63
time;become;time-become;73
time;room;time-room;66
time;bitch;time-bitch;55
time;tree;time-tree;52
time;story;time-story;64
time;pick;time-pick;65
time;near;time-near;60
time;mother;time-mother;64
time;lead;time-lead;67
time;father;time-father;68
time;dark;time-dark;58
time;bright;time-bright;53
time;answer;time-answer;63
time;ground;time-ground;63
time;city;time-city;65
time;wonder;time-wonder;57
time;voice;time-voice;59
time;upon;time-upon;60
time;rain;time-rain;50
time;land;time-land;56
time;fight;time-fight;60
time;buy;time-buy;52
time;act;time-act;64
time;stick;time-stick;64
time;poor;time-poor;63
time;lord;time-lord;53
time;hop;time-hop;56
time;felt;time-felt;63
time;drink;time-drink;55
time;chance;time-chance;57
time;return;time-return;55
time;power;time-power;66
time;past;time-past;61
time;five;time-five;61
time;fell;time-fell;56
time;feeling;time-feeling;52
time;water;time-water;59
time;today;time-today;56
time;moment;time-moment;58
time;kid;time-kid;60
time;follow;time-follow;65
time;fear;time-fear;59
time;eat;time-eat;58
time;read;time-read;59
time;lady;time-lady;58
time;floor;time-floor;54
time;win;time-win;51
time;hell;time-hell;58
time;gun;time-gun;53
time;anything;time-anything;60
time;thought;time-thought;60
time;earth;time-earth;52
time;book;time-book;63
time;wake;time-wake;53
time;straight;time-straight;56
time;small;time-small;61
time;number;time-number;60
time;shoot;time-shoot;54
time;cross;time-cross;56
time;carry;time-carry;58
time;already;time-already;64
time;save;time-save;57
time;ride;time-ride;53
time;laugh;time-laugh;56
time;wild;time-wild;51
time;minute;time-minute;56
time;hate;time-hate;56
time;count;time-count;56
time;cool;time-cool;53
time;shall;time-shall;53
time;rather;time-rather;60
time;mouth;time-mouth;60
time;hat;time-hat;54
time;hang;time-hang;50
time;gold;time-gold;51
time;ear;time-ear;53
time;wife;time-wife;56
time;sign;time-sign;52
time;reach;time-reach;53
time;nice;time-nice;50
time;family;time-family;59
time;truth;time-truth;54
time;thousand;time-thousand;55
time;fact;time-fact;56
time;course;time-course;58
time;case;time-case;61
time;war;time-war;55
time;state;time-state;62
time;living;time-living;51
time;force;time-force;58
time;easy;time-easy;57
time;blood;time-blood;57
time;less;time-less;55
time;finger;time-finger;53
time;form;time-form;53
time;flow;time-flow;54
time;figure;time-figure;53
time;draw;time-draw;58
time;certain;time-certain;57
time;whatever;time-whatever;55
time;treat;time-treat;50
time;short;time-short;54
time;raise;time-raise;54
time;order;time-order;57
time;age;time-age;57
time;teach;time-teach;50
time;six;time-six;50
time;note;time-note;50
time;least;time-least;55
time;brain;time-brain;51
time;question;time-question;53
time;mark;time-mark;51
time;future;time-future;52
time;business;time-business;54
time;table;time-table;53
time;spend;time-spend;50
time;piece;time-piece;52
time;none;time-none;57
time;push;time-push;50
time;person;time-person;55
time;art;time-art;50
time;human;time-human;51
time;whose;time-whose;50
time;fit;time-fit;51
time;present;time-present;50
time;beat;time-beat;71
time;dream;time-dream;81
time;stay;time-stay;84
time;care;time-care;72
time;fall;time-fall;77
time;else;time-else;70
time;understand;time-understand;58
time;mad;time-mad;52
time;smoke;time-smoke;53
time;sometimes;time-sometimes;54
time;almost;time-almost;56
time;suppose;time-suppose;54
time;sense;time-sense;52
time;shit;time-shit;61
time;fuck;time-fuck;56
time;ta;time-ta;54
time;guess;time-guess;52
time;either;time-either;52
time;town;time-town;67
time;everything;time-everything;71
time;front;time-front;57
time;ball;time-ball;57
time;school;time-school;63
time;cold;time-cold;61
time;inside;time-inside;60
time;deal;time-deal;59
time;check;time-check;55
never;could;never-could;150
never;thing;never-thing;127
never;man;never-man;123
never;leave;never-leave;128
never;life;never-life;142
never;long;never-long;112
never;true;never-true;99
never;need;never-need;113
never;walk;never-walk;96
never;break;never-break;96
never;boy;never-boy;95
never;big;never-big;86
never;word;never-word;93
never;talk;never-talk;91
never;mine;never-mine;72
never;another;never-another;96
never;many;never-many;82
never;dear;never-dear;55
never;half;never-half;69
never;strong;never-strong;56
never;doubt;never-doubt;51
never;hold;never-hold;107
never;kiss;never-kiss;85
never;cry;never-cry;81
never;wait;never-wait;97
never;wo;never-wo;69
never;care;never-care;77
never;wish;never-wish;76
never;late;never-late;73
never;bear;never-bear;66
never;chance;never-chance;60
never;kid;never-kid;53
never;win;never-win;53
never;want;never-want;132
never;day;never-day;150
never;way;never-way;140
never;night;never-night;113
never;little;never-little;124
never;give;never-give;145
never;look;never-look;131
never;back;never-back;144
never;right;never-right;135
never;think;never-think;151
never;good;never-good;133
never;eye;never-eye;115
never;girl;never-girl;110
never;every;never-every;114
never;call;never-call;130
never;away;never-away;113
never;feel;never-feel;119
never;baby;never-baby;76
never;find;never-find;121
never;would;never-would;117
never;hear;never-hear;108
never;keep;never-keep;115
never;old;never-old;107
never;still;never-still;124
never;hand;never-hand;107
never;always;never-always;113
never;try;never-try;105
never;around;never-around;98
never;new;never-new;104
never;ever;never-ever;114
never;two;never-two;102
never;run;never-run;100
never;much;never-much;111
never;head;never-head;100
never;live;never-live;114
never;put;never-put;105
never;play;never-play;101
never;light;never-light;83
never;world;never-world;99
never;start;never-start;81
never;stop;never-stop;106
never;home;never-home;89
never;face;never-face;98
never;last;never-last;101
never;even;never-even;99
never;please;never-please;75
never;stand;never-stand;95
never;turn;never-turn;99
never;seem;never-seem;83
never;miss;never-miss;68
never;cause;never-cause;92
never;blue;never-blue;68
never;us;never-us;97
never;name;never-name;95
never;meet;never-meet;83
never;really;never-really;93
never;bring;never-bring;85
never;yes;never-yes;79
never;first;never-first;100
never;arm;never-arm;82
never;alone;never-alone;84
never;sweet;never-sweet;75
never;song;never-song;57
never;high;never-high;87
never;show;never-show;94
never;people;never-people;93
never;mind;never-mind;92
never;lose;never-lose;89
never;bad;never-bad;93
never;must;never-must;88
never;real;never-real;89
never;mean;never-mean;91
never;young;never-young;86
never;year;never-year;87
never;best;never-best;90
never;since;never-since;88
never;end;never-end;86
never;ask;never-ask;88
never;die;never-die;85
never;place;never-place;86
never;watch;never-watch;85
never;use;never-use;94
never;star;never-star;71
never;lie;never-lie;78
never;though;never-though;88
never;part;never-part;88
never;rock;never-rock;63
