Source;Target;Label;Weight
love;ya;love-ya;301
love;old;love-old;313
love;young;love-young;308
love;damn;love-damn;301
love;roll;love-roll;277
love;bring;love-bring;280
love;another;love-another;298
love;best;love-best;291
love;first;love-first;297
love;car;love-car;215
love;fly;love-fly;250
love;ask;love-ask;253
love;meet;love-meet;266
love;throw;love-throw;228
love;people;love-people;234
love;kill;love-kill;205
love;pay;love-pay;223
love;miss;love-miss;237
love;hope;love-hope;239
love;without;love-without;238
love;guess;love-guess;240
love;next;love-next;222
love;city;love-city;216
love;smoke;love-smoke;184
love;free;love-free;188
love;hoe;love-hoe;157
love;pussy;love-pussy;186
love;black;love-black;171
love;club;love-club;182
love;sure;love-sure;202
love;room;love-room;183
love;spend;love-spend;166
love;low;love-low;174
love;kid;love-kid;157
love;feeling;love-feeling;179
love;million;love-million;135
love;cash;love-cash;129
love;music;love-music;163
love;woman;love-woman;180
love;scar;love-scar;157
love;fine;love-fine;142
love;trust;love-trust;154
love;write;love-write;142
love;number;love-number;131
love;sometimes;love-sometimes;123
love;shake;love-shake;124
love;second;love-second;102
love;waste;love-waste;112
love;whatever;love-whatever;126
love;hood;love-hood;95
love;flow;love-flow;85
love;pour;love-pour;95
love;fact;love-fact;105
love;glass;love-glass;102
love;seat;love-seat;75
love;pass;love-pass;76
love;brother;love-brother;95
love;single;love-single;101
love;chase;love-chase;79
love;cover;love-cover;78
love;sick;love-sick;74
love;thank;love-thank;93
love;stack;love-stack;84
love;smell;love-smell;73
love;crib;love-crib;80
love;rapper;love-rapper;66
love;favorite;love-favorite;73
love;thats;love-thats;71
love;weed;love-weed;70
love;question;love-question;73
love;mirror;love-mirror;73
love;wine;love-wine;67
love;later;love-later;64
love;bless;love-bless;53
love;champagne;love-champagne;54
love;book;love-book;51
love;judge;love-judge;54
love;leave;love-leave;639
love;heart;love-heart;648
love;turn;love-turn;519
love;even;love-even;556
love;run;love-run;473
love;world;love-world;455
love;stop;love-stop;378
love;away;love-away;394
love;start;love-start;371
love;live;love-live;376
love;home;love-home;381
love;end;love-end;306
love;alone;love-alone;268
love;though;love-though;254
love;forget;love-forget;212
love;please;love-please;216
love;cry;love-cry;228
love;house;love-house;172
love;sit;love-sit;166
love;since;love-since;181
love;ring;love-ring;145
love;happy;love-happy;101
love;key;love-key;97
love;empty;love-empty;67
love;answer;love-answer;65
love;less;love-less;65
love;think;love-think;877
love;around;love-around;527
love;wo;love-wo;452
love;much;love-much;399
love;face;love-face;346
love;side;love-side;263
love;place;love-place;264
love;star;love-star;250
love;year;love-year;214
love;stick;love-stick;188
love;foot;love-foot;178
love;help;love-help;165
love;matter;love-matter;176
love;save;love-save;154
love;rain;love-rain;151
love;wonder;love-wonder;148
love;runnin;love-runnin;116
love;minute;love-minute;119
love;whoa;love-whoa;117
love;ground;love-ground;97
love;oh-oh;love-oh-oh;110
love;thousand;love-thousand;88
love;breath;love-breath;86
love;voice;love-voice;88
love;callin;love-callin;63
love;dry;love-dry;55
love;right;love-right;853
love;give;love-give;836
love;put;love-put;657
love;boy;love-boy;450
love;show;love-show;457
love;bad;love-bad;437
love;hard;love-hard;409
love;change;love-change;340
love;anything;love-anything;172
love;forever;love-forever;177
love;dress;love-dress;107
love;beautiful;love-beautiful;123
love;mess;love-mess;99
love;funny;love-funny;78
love;suck;love-suck;67
love;stupid;love-stupid;70
love;hat;love-hat;64
love;attention;love-attention;61
love;song;love-song;261
love;buy;love-buy;217
love;hate;love-hate;250
love;straight;love-straight;180
love;white;love-white;164
love;cut;love-cut;185
love;smile;love-smile;189
love;tear;love-tear;179
love;burn;love-burn;163
love;cool;love-cool;155
love;moment;love-moment;146
love;band;love-band;99
love;laugh;love-laugh;102
love;taste;love-taste;104
love;aint;love-aint;96
love;yet;love-yet;91
love;queen;love-queen;84
love;mile;love-mile;61
love;country;love-country;51
love;ride;love-ride;249
love;drink;love-drink;242
love;ayy;love-ayy;237
love;gettin;love-gettin;211
love;line;love-line;231
love;care;love-care;242
love;goin;love-goin;181
love;nothin;love-nothin;186
love;together;love-together;182
love;full;love-full;145
love;feelin;love-feelin;159
love;lip;love-lip;144
love;doin;love-doin;118
love;step;love-step;106
love;cup;love-cup;104
love;thinkin;love-thinkin;122
love;shawty;love-shawty;116
love;fill;love-fill;99
love;round;love-round;87
love;outta;love-outta;89
love;sip;love-sip;73
love;wet;love-wet;79
love;tryin;love-tryin;82
love;shut;love-shut;66
love;fame;love-fame;70
love;somewhere;love-somewhere;63
love;slip;love-slip;52
love;doubt;love-doubt;68
love;fan;love-fan;55
love;movin;love-movin;58
love;conversation;love-conversation;50
love;hip;love-hip;52
love;ta;love-ta;530
love;break;love-break;449
love;kiss;love-kiss;312
love;hot;love-hot;198
love;touch;love-touch;236
love;true;love-true;205
love;pocket;love-pocket;116
love;hide;love-hide;122
love;finger;love-finger;97
love;may;love-may;94
love;point;love-point;87
love;choose;love-choose;86
love;anymore;love-anymore;64
love;flame;love-flame;53
love;dad;love-dad;54
love;friend;love-friend;358
love;walk;love-walk;342
love;dance;love-dance;234
love;rock;love-rock;194
love;party;love-party;194
love;red;love-red;165
love;pretty;love-pretty;161
love;ready;love-ready;155
love;bed;love-bed;173
love;act;love-act;155
love;couple;love-couple;142
love;already;love-already;156
love;morning;love-morning;141
love;kind;love-kind;148
love;bar;love-bar;112
love;worry;love-worry;123
love;wild;love-wild;104
love;fool;love-fool;103
love;spot;love-spot;84
love;tomorrow;love-tomorrow;75
love;slide;love-slide;60
love;pill;love-pill;60
love;rule;love-rule;57
love;date;love-date;52
love;work;love-work;330
love;mine;love-mine;283
love;drive;love-drive;217
love;far;love-far;165
love;arm;love-arm;153
love;send;love-send;135
love;chance;love-chance;128
love;la;love-la;99
love;today;love-today;98
love;goodbye;love-goodbye;82
love;light;love-light;454
love;fire;love-fire;195
love;blow;love-blow;193
love;listen;love-listen;170
love;front;love-front;158
love;lay;love-lay;157
love;hair;love-hair;150
love;sweet;love-sweet;155
love;kick;love-kick;108
love;jump;love-jump;116
love;nice;love-nice;102
love;grab;love-grab;67
love;build;love-build;73
love;radio;love-radio;67
love;tree;love-tree;72
love;honey;love-honey;80
love;shade;love-shade;59
love;meembed;love-meembed;56
love;river;love-river;54
love;hold;love-hold;496
love;high;love-high;394
love;move;love-move;319
love;die;love-die;296
love;wrong;love-wrong;275
love;road;love-road;180
love;hurt;love-hurt;221
love;set;love-set;148
love;perfect;love-perfect;133
love;alive;love-alive;101
love;memory;love-memory;80
love;crazy;love-crazy;292
love;slow;love-slow;192
love;strong;love-strong;161
love;grow;love-grow;138
love;wind;love-wind;89
love;mmm;love-mmm;88
love;race;love-race;59
love;church;love-church;50
love;lie;love-lie;288
love;believe;love-believe;284
love;inside;love-inside;216
love;sky;love-sky;187
love;dont;love-dont;181
love;reason;love-reason;130
love;dead;love-dead;126
love;sign;love-sign;107
love;follow;love-follow;99
love;fade;love-fade;84
love;lead;love-lead;76
love;left;love-left;69
love;future;love-future;73
love;mother;love-mother;73
love;earth;love-earth;54
love;sing;love-sing;171
love;lover;love-lover;96
love;lovin;love-lovin;69
love;tryna;love-tryna;353
love;street;love-street;204
love;sleep;love-sleep;217
love;okay;love-okay;189
love;fight;love-fight;199
love;fast;love-fast;162
love;late;love-late;157
love;ball;love-ball;131
love;probably;love-probably;143
love;wear;love-wear;113
love;summer;love-summer;137
love;window;love-window;106
love;heaven;love-heaven;114
love;truck;love-truck;80
love;along;love-along;91
love;week;love-week;93
love;skin;love-skin;92
love;safe;love-safe;67
love;trouble;love-trouble;78
love;corner;love-corner;61
love;momma;love-momma;71
love;broke;love-broke;51
love;sight;love-sight;55
love;either;love-either;56
love;dream;love-dream;308
love;word;love-word;240
love;mouth;love-mouth;104
love;speak;love-speak;103
love;thought;love-thought;97
love;son;love-son;81
love;blame;love-blame;83
love;across;love-across;53
love;pride;love-pride;60
love;faith;love-faith;59
love;regret;love-regret;57
love;hit;love-hit;443
love;talk;love-talk;426
love;watch;love-watch;297
love;use;love-use;338
love;pull;love-pull;287
love;niggas;love-niggas;255
love;whole;love-whole;239
love;top;love-top;239
love;wish;love-wish;253
love;lot;love-lot;211
love;im;love-im;221
love;pop;love-pop;169
love;bag;love-bag;136
love;bottle;love-bottle;130
love;hop;love-hop;107
love;gold;love-gold;104
love;block;love-block;105
love;rise;love-rise;103
love;plan;love-plan;99
love;sayin;love-sayin;87
love;type;love-type;101
love;bottom;love-bottom;84
love;fear;love-fear;93
love;reach;love-reach;81
love;none;love-none;83
love;paper;love-paper;83
love;ill;love-ill;83
love;bos;love-bos;63
love;youre;love-youre;82
love;space;love-space;66
love;heat;love-heat;61
love;color;love-color;66
love;coupe;love-coupe;52
love;teach;love-teach;70
love;box;love-box;64
love;rid;love-rid;54
love;sense;love-sense;66
love;state;love-state;54
love;mr.;love-mr.;51
love;daughter;love-daughter;53
love;forgive;love-forgive;52
love;beat;love-beat;276
love;nobody;love-nobody;242
love;woo;love-woo;192
love;yo;love-yo;184
love;wake;love-wake;191
love;school;love-school;106
love;piece;love-piece;104
love;playin;love-playin;81
love;apart;love-apart;94
love;uh-huh;love-uh-huh;72
love;fix;love-fix;72
love;till;love-till;68
love;quit;love-quit;63
love;oh-oh-oh;love-oh-oh-oh;56
love;shout;love-shout;69
love;pound;love-pound;53
love;weekend;love-weekend;50
love;whenever;love-whenever;54
love;lil;love-lil;196
love;maybe;love-maybe;220
love;mama;love-mama;176
love;sound;love-sound;162
love;deep;love-deep;184
love;bet;love-bet;139
love;picture;love-picture;140
love;neck;love-neck;96
love;part;love-part;113
love;bit;love-bit;101
love;switch;love-switch;79
love;breathe;love-breathe;85
love;sex;love-sex;96
love;paint;love-paint;85
love;freak;love-freak;72
love;tongue;love-tongue;60
love;rush;love-rush;59
love;last;love-last;330
love;cold;love-cold;205
love;dark;love-dark;177
love;chain;love-chain;128
love;sorry;love-sorry;129
love;family;love-family;109
love;small;love-small;54
love;realize;love-realize;61
love;town;love-town;154
love;ah;love-ah;164
love;huh;love-huh;160
love;lock;love-lock;111
love;lady;love-lady;120
love;knee;love-knee;97
love;cost;love-cost;50
love;blue;love-blue;171
love;shoot;love-shoot;135
love;green;love-green;89
love;clear;love-clear;80
love;case;love-case;69
love;cloud;love-cloud;77
love;close;love-close;290
love;mad;love-mad;136
love;shine;love-shine;109
love;knock;love-knock;93
love;rest;love-rest;92
love;clothes;love-clothes;71
love;steal;love-steal;67
love;em;love-em;70
love;suppose;love-suppose;67
love;anybody;love-anybody;52
love;somebody;love-somebody;206
love;different;love-different;168
love;air;love-air;140
love;five;love-five;99
love;ten;love-ten;98
love;everywhere;love-everywhere;73
love;crack;love-crack;56
love;least;love-least;68
love;month;love-month;59
love;else;love-else;188
love;eat;love-eat;145
love;big;love-big;343
love;treat;love-treat;100
love;kinda;love-kinda;85
love;mistake;love-mistake;100
love;drop;love-drop;235
love;check;love-check;170
love;many;love-many;182
love;diamond;love-diamond;149
love;ho;love-ho;147
love;rap;love-rap;121
love;whip;love-whip;99
love;soon;love-soon;124
love;push;love-push;97
love;cant;love-cant;88
love;trip;love-trip;90
love;hater;love-hater;65
love;sippin;love-sippin;66
love;clean;love-clean;65
love;half;love-half;110
love;blood;love-blood;101
love;wide;love-wide;54
love;dick;love-dick;145
love;nah;love-nah;132
love;middle;love-middle;94
love;gun;love-gun;107
love;behind;love-behind;113
love;easy;love-easy;135
love;bear;love-bear;93
love;devil;love-devil;73
love;stone;love-stone;59
love;begin;love-begin;59
love;carry;love-carry;60
love;fuckin;love-fuckin;214
love;talkin;love-talkin;179
love;hundred;love-hundred;155
love;rich;love-rich;140
love;comin;love-comin;138
love;deal;love-deal;94
love;bust;love-bust;84
love;pack;love-pack;80
love;scream;love-scream;94
love;fell;love-fell;121
love;makin;love-makin;90
love;double;love-double;75
love;motherfucker;love-motherfucker;77
love;ghost;love-ghost;78
love;fat;love-fat;62
love;bone;love-bone;54
love;b;love-b;53
love;bein;love-bein;52
love;god;love-god;323
love;pray;love-pray;125
love;outside;love-outside;67
love;kitchen;love-kitchen;57
love;ahead;love-ahead;65
love;brand;love-brand;53
love;father;love-father;56
love;lift;love-lift;63
love;finish;love-finish;63
love;guy;love-guy;130
love;jean;love-jean;74
love;bank;love-bank;73
love;drunk;love-drunk;86
love;peace;love-peace;74
love;yeahembed;love-yeahembed;67
love;problem;love-problem;109
love;pain;love-pain;165
love;happen;love-happen;115
love;fresh;love-fresh;73
love;war;love-war;69
love;broken;love-broken;83
love;crash;love-crash;50
love;weak;love-weak;57
love;water;love-water;129
love;dirty;love-dirty;96
love;hang;love-hang;111
love;king;love-king;125
love;must;love-must;120
love;fit;love-fit;78
love;bang;love-bang;61
love;west;love-west;59
love;beach;love-beach;57
love;hell;love-hell;187
love;fake;love-fake;94
love;homie;love-homie;64
love;sun;love-sun;178
love;six;love-six;89
love;chill;love-chill;60
love;sexy;love-sexy;50
love;nine;love-nine;52
love;darling;love-darling;58
love;great;love-great;119
love;rather;love-rather;88
love;power;love-power;72
love;become;love-become;72
love;lookin;love-lookin;183
love;ice;love-ice;119
love;learn;love-learn;144
love;lord;love-lord;129
love;shoe;love-shoe;93
love;g;love-g;77
love;everyone;love-everyone;81
love;haha;love-haha;72
love;sittin;love-sittin;62
love;lick;love-lick;50
love;men;love-men;53
love;soft;love-soft;52
love;phone;love-phone;188
love;dog;love-dog;105
love;almost;love-almost;67
love;bullet;love-bullet;60
love;mom;love-mom;57
love;belong;love-belong;51
love;figure;love-figure;87
love;actin;love-actin;73
love;drug;love-drug;115
love;lean;love-lean;75
love;record;love-record;82
love;view;love-view;51
love;somethin;love-somethin;131
love;livin;love-livin;100
love;flight;love-flight;52
love;tire;love-tire;85
love;blind;love-blind;80
love;sad;love-sad;62
love;flip;love-flip;60
love;chick;love-chick;63
love;text;love-text;67
love;waitin;love-waitin;54
love;thick;love-thick;50
love;remind;love-remind;68
love;ha;love-ha;73
love;dj;love-dj;70
love;movie;love-movie;76
love;roof;love-roof;57
love;lonely;love-lonely;100
love;rollin;love-rollin;54
love;simple;love-simple;50
love;child;love-child;95
love;track;love-track;82
love;promise;love-promise;148
love;tight;love-tight;92
love;trap;love-trap;74
love;raise;love-raise;83
love;murder;love-murder;53
love;dumb;love-dumb;57
love;win;love-win;98
love;shoulder;love-shoulder;70
love;gang;love-gang;100
love;dollar;love-dollar;100
love;cop;love-cop;74
love;story;love-story;97
love;bright;love-bright;72
love;quick;love-quick;72
love;card;love-card;50
love;bite;love-bite;64
love;style;love-style;60
love;youembed;love-youembed;90
love;wave;love-wave;81
love;angel;love-angel;74
love;scene;love-scene;53
love;stranger;love-stranger;53
love;past;love-past;140
love;rack;love-rack;57
love;hour;love-hour;74
love;gucci;love-gucci;56
love;loud;love-loud;107
love;job;love-job;60
love;foreign;love-foreign;50
love;share;love-share;56
love;cross;love-cross;77
love;business;love-business;72
love;respect;love-respect;66
love;magic;love-magic;56
love;daddy;love-daddy;107
love;dope;love-dope;74
love;moon;love-moon;91
love;death;love-death;79
love;pretend;love-pretend;71
love;wife;love-wife;58
love;chest;love-chest;67
love;news;love-news;52
love;land;love-land;68
love;ear;love-ear;66
love;takin;love-takin;84
love;poppin;love-poppin;68
love;dawg;love-dawg;53
love;instead;love-instead;50
love;admit;love-admit;57
love;tie;love-tie;93
love;table;love-table;61
love;worth;love-worth;101
love;deserve;love-deserve;71
love;brain;love-brain;86
love;secret;love-secret;77
love;nowhere;love-nowhere;56
love;read;love-read;85
love;leg;love-leg;61
love;shot;love-shot;146
love;shame;love-shame;54
love;sell;love-sell;111
love;post;love-post;52
love;storm;love-storm;52
love;hill;love-hill;50
love;wrap;love-wrap;62
love;jet;love-jet;53
love;gas;love-gas;51
love;lately;love-lately;70
love;plane;love-plane;55
love;twice;love-twice;64
love;park;love-park;61
love;drip;love-drip;57
love;vibe;love-vibe;53
love;k;love-k;52
love;sweat;love-sweat;51
love;drown;love-drown;50
love;bill;love-bill;53
love;heard;love-heard;72
love;near;love-near;50
love;zone;love-zone;50
love;ridin;love-ridin;55
love;wrist;love-wrist;70
love;ex;love-ex;59
love;skrrt;love-skrrt;62
time;never;time-never;916
time;baby;time-baby;864
time;want;time-want;918
time;way;time-way;810
time;could;time-could;748
time;life;time-life;691
time;thing;time-thing;629
time;every;time-every;687
time;ever;time-ever;465
time;eye;time-eye;463
time;mind;time-mind;512
time;find;time-find;447
time;hand;time-hand;394
time;new;time-new;411
time;lose;time-lose;413
time;hey;time-hey;374
time;long;time-long;431
time;stay;time-stay;362
time;wait;time-wait;325
time;cause;time-cause;289
time;something;time-something;288
time;tonight;time-tonight;290
time;body;time-body;274
time;enough;time-enough;256
time;stand;time-stand;232
time;door;time-door;217
time;open;time-open;198
time;remember;time-remember;237
time;swear;time-swear;182
time;someone;time-someone;175
time;woah;time-woah;149
time;soul;time-soul;151
time;yes;time-yes;143
time;seem;time-seem;161
time;truth;time-truth;148
time;understand;time-understand;129
time;saw;time-saw;148
time;wall;time-wall;120
time;control;time-control;104
time;felt;time-felt;104
time;finally;time-finally;85
time;afraid;time-afraid;78
time;right;time-right;844
time;feel;time-feel;796
time;keep;time-keep;707
time;day;time-day;627
time;try;time-try;539
time;turn;time-turn;531
time;ta;time-ta;527
time;money;time-money;466
time;world;time-world;441
time;real;time-real;422
time;always;time-always;427
time;hard;time-hard;394
time;start;time-start;391
time;live;time-live;372
time;uh;time-uh;340
time;last;time-last;352
time;young;time-young;300
time;work;time-work;303
time;end;time-end;308
time;whole;time-whole;280
time;top;time-top;246
time;believe;time-believe;268
time;drink;time-drink;230
time;lot;time-lot;215
time;street;time-street;218
time;lil;time-lil;194
time;forget;time-forget;219
time;hot;time-hot;182
time;yo;time-yo;175
time;party;time-party;193
time;pop;time-pop;171
time;white;time-white;193
time;free;time-free;179
time;matter;time-matter;181
time;alright;time-alright;154
time;act;time-act;173
time;anything;time-anything;160
time;cash;time-cash;136
time;late;time-late;144
time;bottle;time-bottle;128
time;easy;time-easy;120
time;aint;time-aint;93
time;fool;time-fool;88
time;deal;time-deal;98
time;flow;time-flow;109
time;follow;time-follow;93
time;middle;time-middle;76
time;poppin;time-poppin;73
time;sick;time-sick;93
time;hour;time-hour;82
time;rapper;time-rapper;89
time;pill;time-pill;68
time;anymore;time-anymore;58
time;bill;time-bill;78
time;back;time-back;992
time;think;time-think;856
time;need;time-need;803
time;look;time-look;791
time;good;time-good;755
time;girl;time-girl;764
time;give;time-give;763
time;leave;time-leave;587
time;fuck;time-fuck;605
time;shit;time-shit;613
time;bitch;time-bitch;551
time;man;time-man;581
time;still;time-still;597
time;heart;time-heart;507
time;even;time-even;553
time;run;time-run;455
time;hold;time-hold;445
time;hear;time-hear;460
time;wo;time-wo;421
time;away;time-away;395
time;friend;time-friend;338
time;much;time-much;365
time;walk;time-walk;338
time;mean;time-mean;336
time;move;time-move;317
time;die;time-die;301
time;catch;time-catch;275
time;best;time-best;272
time;side;time-side;259
time;place;time-place;259
time;people;time-people;253
time;though;time-though;253
time;miss;time-miss;239
time;fuckin;time-fuckin;240
time;guess;time-guess;234
time;maybe;time-maybe;208
time;cry;time-cry;207
time;straight;time-straight;176
time;stick;time-stick;189
time;many;time-many;204
time;spend;time-spend;196
time;nothin;time-nothin;176
time;else;time-else;178
time;pain;time-pain;170
time;lay;time-lay;165
time;eat;time-eat;160
time;set;time-set;126
time;already;time-already;152
time;comin;time-comin;147
time;hop;time-hop;116
time;step;time-step;132
time;rap;time-rap;140
time;dress;time-dress;114
time;laugh;time-laugh;108
time;sorry;time-sorry;122
time;half;time-half;107
time;speak;time-speak;106
time;waste;time-waste;152
time;treat;time-treat;91
time;breath;time-breath;90
time;mess;time-mess;84
time;fell;time-fell;89
time;chase;time-chase;84
time;yet;time-yet;87
time;paper;time-paper;88
time;outside;time-outside;79
time;funny;time-funny;100
time;bos;time-bos;76
time;left;time-left;61
time;till;time-till;56
time;respect;time-respect;70
time;deserve;time-deserve;69
time;less;time-less;65
time;bless;time-bless;68
time;spit;time-spit;64
time;sweat;time-sweat;57
time;hip;time-hip;61
time;goddamn;time-goddamn;55
time;rush;time-rush;52
time;list;time-list;54
time;boy;time-boy;429
time;show;time-show;428
time;roll;time-roll;268
time;word;time-word;260
time;hell;time-hell;211
time;road;time-road;180
time;somebody;time-somebody;189
time;room;time-room;178
time;slow;time-slow;167
time;ready;time-ready;151
time;pick;time-pick;175
time;save;time-save;143
time;sometimes;time-sometimes;131
time;minute;time-minute;132
time;sign;time-sign;142
time;must;time-must;126
time;grab;time-grab;76
time;least;time-least;72
time;bout;time-bout;50
time;handle;time-handle;51
time;night;time-night;648
time;call;time-call;582
time;nigga;time-nigga;544
time;would;time-would;508
time;little;time-little;451
time;us;time-us;454
time;really;time-really;448
time;head;time-head;405
time;everything;time-everything;352
time;fall;time-fall;327
time;two;time-two;355
time;ya;time-ya;291
time;old;time-old;290
time;damn;time-damn;299
time;bring;time-bring;303
time;another;time-another;285
time;game;time-game;278
time;first;time-first;299
time;car;time-car;234
time;fly;time-fly;240
time;ask;time-ask;255
time;meet;time-meet;246
time;throw;time-throw;249
time;kill;time-kill;254
time;pay;time-pay;256
time;hope;time-hope;241
time;without;time-without;226
time;next;time-next;229
time;city;time-city;216
time;smoke;time-smoke;177
time;hoe;time-hoe;169
time;pussy;time-pussy;177
time;black;time-black;170
time;club;time-club;179
time;sure;time-sure;173
time;low;time-low;166
time;kid;time-kid;178
time;feeling;time-feeling;160
time;million;time-million;141
time;music;time-music;164
time;woman;time-woman;153
time;scar;time-scar;145
time;fine;time-fine;156
time;trust;time-trust;144
time;write;time-write;141
time;number;time-number;148
time;shake;time-shake;116
time;second;time-second;128
time;whatever;time-whatever;118
time;hood;time-hood;92
time;pour;time-pour;93
time;fact;time-fact;104
time;glass;time-glass;90
time;seat;time-seat;86
time;pass;time-pass;86
time;brother;time-brother;97
time;single;time-single;106
time;cover;time-cover;82
time;team;time-team;83
time;thank;time-thank;77
time;stack;time-stack;78
time;smell;time-smell;71
time;crib;time-crib;79
time;favorite;time-favorite;74
time;thats;time-thats;70
time;weed;time-weed;72
time;question;time-question;75
time;mirror;time-mirror;70
time;wine;time-wine;81
time;later;time-later;75
time;champagne;time-champagne;57
time;book;time-book;54
time;judge;time-judge;56
time;message;time-message;51
time;stop;time-stop;364
time;home;time-home;369
time;alone;time-alone;255
time;please;time-please;192
time;house;time-house;187
time;sit;time-sit;195
time;since;time-since;198
time;ring;time-ring;133
time;happy;time-happy;110
time;key;time-key;89
time;empty;time-empty;55
time;answer;time-answer;67
time;play;time-play;466
time;song;time-song;264
time;town;time-town;177
time;front;time-front;172
time;three;time-three;155
time;full;time-full;153
time;strong;time-strong;141
time;picture;time-picture;153
time;kind;time-kind;125
time;behind;time-behind;131
time;lock;time-lock;107
time;school;time-school;110
time;bank;time-bank;90
time;track;time-track;80
time;lover;time-lover;66
time;chill;time-chill;69
time;fat;time-fat;52
time;small;time-small;73
time;hat;time-hat;62
time;brick;time-brick;52
time;men;time-men;56
time;around;time-around;509
time;face;time-face;337
time;star;time-star;230
time;year;time-year;230
time;foot;time-foot;180
time;help;time-help;174
time;rain;time-rain;140
time;wonder;time-wonder;146
time;runnin;time-runnin;136
time;whoa;time-whoa;104
time;ground;time-ground;102
time;oh-oh;time-oh-oh;79
time;thousand;time-thousand;90
time;voice;time-voice;81
time;callin;time-callin;62
time;put;time-put;648
time;bad;time-bad;427
time;change;time-change;342
time;forever;time-forever;155
time;beautiful;time-beautiful;106
time;suck;time-suck;76
time;stupid;time-stupid;74
time;attention;time-attention;63
time;joke;time-joke;51
time;name;time-name;324
time;ride;time-ride;252
time;ayy;time-ayy;219
time;gettin;time-gettin;229
time;line;time-line;270
time;care;time-care;217
time;goin;time-goin;214
time;cut;time-cut;178
time;together;time-together;175
time;feelin;time-feelin;156
time;lip;time-lip;126
time;doin;time-doin;138
time;cup;time-cup;104
time;thinkin;time-thinkin;123
time;shawty;time-shawty;90
time;fill;time-fill;101
time;round;time-round;97
time;outta;time-outta;93
time;sip;time-sip;68
time;wet;time-wet;73
time;tryin;time-tryin;92
time;shut;time-shut;73
time;fame;time-fame;77
time;somewhere;time-somewhere;64
time;slip;time-slip;76
time;doubt;time-doubt;60
time;fan;time-fan;65
time;movin;time-movin;59
time;conversation;time-conversation;55
time;tryna;time-tryna;392
time;use;time-use;351
time;dream;time-dream;281
time;close;time-close;251
time;nobody;time-nobody;240
time;wish;time-wish;243
time;sky;time-sky;175
time;phone;time-phone;215
time;listen;time-listen;169
time;shoot;time-shoot;149
time;chance;time-chance;126
time;soon;time-soon;121
time;plan;time-plan;108
time;fade;time-fade;100
time;story;time-story;89
time;switch;time-switch;92
time;pretend;time-pretend;66
time;job;time-job;71
time;flight;time-flight;60
time;break;time-break;397
time;everybody;time-everybody;286
time;dance;time-dance;205
time;rock;time-rock;172
time;red;time-red;157
time;pretty;time-pretty;130
time;bed;time-bed;147
time;couple;time-couple;159
time;morning;time-morning;142
time;bar;time-bar;130
time;moment;time-moment;134
time;worry;time-worry;124
time;band;time-band;99
time;wild;time-wild;91
time;spot;time-spot;84
time;tomorrow;time-tomorrow;68
time;slide;time-slide;76
time;rule;time-rule;59
time;hit;time-hit;463
time;pull;time-pull;274
time;woo;time-woo;196
time;water;time-water;131
time;air;time-air;129
time;jump;time-jump;112
time;count;time-count;124
time;sell;time-sell;110
time;win;time-win;105
time;sayin;time-sayin;104
time;bust;time-bust;95
time;dope;time-dope;82
time;tight;time-tight;72
time;dirty;time-dirty;77
time;trap;time-trap;79
time;blame;time-blame;84
time;cross;time-cross;83
time;sippin;time-sippin;66
time;dj;time-dj;66
time;heat;time-heat;68
time;clean;time-clean;66
time;kitchen;time-kitchen;53
time;nowhere;time-nowhere;51
