Id;Label;Name;Size
minute;minute;minute;68
hide;hide;hide;68
hate;hate;hate;68
count;count;count;68
cool;cool;cool;68
shall;shall;shall;67
rather;rather;rather;67
mouth;mouth;mouth;67
hat;hat;hat;67
hang;hang;hang;67
guy;guy;guy;67
gold;gold;gold;67
ear;ear;ear;67
ya;ya;ya;66
wife;wife;wife;66
ten;ten;ten;66
sign;sign;sign;66
reach;reach;reach;66
nice;nice;nice;66
lyricsi;lyricsi;lyricsi;66
im;im;im;66
family;family;family;66
cat;cat;cat;66
truth;truth;truth;65
thousand;thousand;thousand;65
shake;shake;shake;65
second;second;second;65
party;party;party;65
fact;fact;fact;65
deal;deal;deal;65
course;course;course;65
case;case;case;65
bed;bed;bed;65
war;war;war;64
trouble;trouble;trouble;64
state;state;state;64
moon;moon;moon;64
living;living;living;64
force;force;force;64
exist;exist;exist;64
easy;easy;easy;64
corner;corner;corner;64
blood;blood;blood;64
sorry;sorry;sorry;63
sometimes;sometimes;sometimes;63
maybe;maybe;maybe;63
less;less;less;63
jump;jump;jump;63
finger;finger;finger;63
crazy;crazy;crazy;63
clear;clear;clear;63
build;build;build;63
bell;bell;bell;63
almost;almost;almost;63
across;across;across;63
soft;soft;soft;62
sight;sight;sight;62
share;share;share;62
form;form;form;62
flow;flow;flow;62
figure;figure;figure;62
draw;draw;draw;62
doubt;doubt;doubt;62
certain;certain;certain;62
whatever;whatever;whatever;61
treat;treat;treat;61
stone;stone;stone;61
short;short;short;61
secret;secret;secret;61
road;road;road;61
rich;rich;rich;61
raise;raise;raise;61
plan;plan;plan;61
order;order;order;61
mountain;mountain;mountain;61
dress;dress;dress;61
dont;dont;dont;61
check;check;check;61
age;age;age;61
window;window;window;60
warm;warm;warm;60
teach;teach;teach;60
six;six;six;60
shine;shine;shine;60
picture;picture;picture;60
note;note;note;60
lover;lover;lover;60
least;least;least;60
hill;hill;hill;60
fun;fun;fun;60
date;date;date;60
brain;brain;brain;60
wide;wide;wide;59
suppose;suppose;suppose;59
style;style;style;59
sense;sense;sense;59
question;question;question;59
mark;mark;mark;59
la;la;la;59
future;future;future;59
business;business;business;59
bit;bit;bit;59
band;band;band;59
wall;wall;wall;58
trust;trust;trust;58
table;table;table;58
spend;spend;spend;58
somebody;somebody;somebody;58
piece;piece;piece;58
none;none;none;58
magic;magic;magic;58
fair;fair;fair;58
country;country;country;58
breath;breath;breath;58
week;week;week;57
slow;slow;slow;57
shoe;shoe;shoe;57
river;river;river;57
push;push;push;57
person;person;person;57
paper;paper;paper;57
outside;outside;outside;57
month;month;month;57
master;master;master;57
loose;loose;loose;57
desire;desire;desire;57
art;art;art;57
uh;uh;uh;56
shot;shot;shot;56
pop;pop;pop;56
knee;knee;knee;56
human;human;human;56
early;early;early;56
damn;damn;damn;56
brown;brown;brown;56
bill;bill;bill;56
whose;whose;whose;55
view;view;view;55
summer;summer;summer;55
sister;sister;sister;55
loud;loud;loud;55
left;left;left;55
horse;horse;horse;55
fit;fit;fit;55
fade;fade;fade;55
either;either;either;55
bird;bird;bird;55
bag;bag;bag;55
alive;alive;alive;55
ago;ago;ago;55
yo;yo;yo;54
track;track;track;54
thank;thank;thank;54
suit;suit;suit;54
seven;seven;seven;54
sell;sell;sell;54
sad;sad;sad;54
press;press;press;54
nigga;nigga;nigga;54
neck;neck;neck;54
mile;mile;mile;54
memory;memory;memory;54
marry;marry;marry;54
instead;instead;instead;54
golden;golden;golden;54
dry;dry;dry;54
angel;angel;angel;54
worth;worth;worth;53
worry;worry;worry;53
wood;wood;wood;53
whisper;whisper;whisper;53
skin;skin;skin;53
shut;shut;shut;53
search;search;search;53
race;race;race;53
prove;prove;prove;53
notice;notice;notice;53
lock;lock;lock;53
letter;letter;letter;53
joy;joy;joy;53
ill;ill;ill;53
eight;eight;eight;53
devil;devil;devil;53
couple;couple;couple;53
chain;chain;chain;53
appear;appear;appear;53
youyou;youyou;youyou;52
steal;steal;steal;52
shout;shout;shout;52
scene;scene;scene;52
quite;quite;quite;52
quick;quick;quick;52
queen;queen;queen;52
probably;probably;probably;52
present;present;present;52
perfect;perfect;perfect;52
nature;nature;nature;52
knock;knock;knock;52
kick;kick;kick;52
goodbye;goodbye;goodbye;52
enjoy;enjoy;enjoy;52
cover;cover;cover;52
clothes;clothes;clothes;52
charm;charm;charm;52
bless;bless;bless;52
bar;bar;bar;52
wonderful;wonderful;wonderful;51
within;within;within;51
whether;whether;whether;51
wheel;wheel;wheel;51
taste;taste;taste;51
swear;swear;swear;51
strange;strange;strange;51
store;store;store;51
rule;rule;rule;51
remain;remain;remain;51
pride;pride;pride;51
often;often;often;51
nine;nine;nine;51
million;million;million;51
large;large;large;51
join;join;join;51
history;history;history;51
heat;heat;heat;51
glad;glad;glad;51
daughter;daughter;daughter;51
crowd;crowd;crowd;51
choose;choose;choose;51
bone;bone;bone;51
wave;wave;wave;50
tongue;tongue;tongue;50
tie;tie;tie;50
thrill;thrill;thrill;50
swing;swing;swing;50
surprise;surprise;surprise;50
strike;strike;strike;50
single;single;single;50
prayer;prayer;prayer;50
peace;peace;peace;50
key;key;key;50
glass;glass;glass;50
fresh;fresh;fresh;50
finally;finally;finally;50
evil;evil;evil;50
enter;enter;enter;50
cloud;cloud;cloud;50
belong;belong;belong;50
battle;battle;battle;50
apart;apart;apart;50
allow;allow;allow;50
add;add;add;50
