Id;Label;Name;Size
lie;lie;lie;252
first;first;first;252
fall;fall;fall;252
old;old;old;251
huh;huh;huh;251
stick;stick;stick;250
hate;hate;hate;250
bring;bring;bring;249
another;another;another;248
hoe;hoe;hoe;247
bag;bag;bag;246
ya;ya;ya;244
best;best;best;244
okay;okay;okay;243
wrong;wrong;wrong;238
woo;woo;woo;238
street;street;street;236
rich;rich;rich;235
lookin;lookin;lookin;235
house;house;house;234
nobody;nobody;nobody;233
crazy;crazy;crazy;233
work;work;work;232
song;song;song;231
three;three;three;229
side;side;side;228
game;game;game;228
phone;phone;phone;227
lot;lot;lot;227
inside;inside;inside;227
throw;throw;throw;226
shoot;shoot;shoot;223
meet;meet;meet;223
ride;ride;ride;222
dream;dream;dream;220
yo;yo;yo;219
close;close;close;218
block;block;block;218
alone;alone;alone;216
line;line;line;215
city;city;city;214
hope;hope;hope;213
believe;believe;believe;213
gang;gang;gang;212
door;door;door;212
doin;doin;doin;212
smoke;smoke;smoke;211
mine;mine;mine;211
straight;straight;straight;209
sleep;sleep;sleep;209
fly;fly;fly;208
ho;ho;ho;207
care;care;care;206
roll;roll;roll;205
since;since;since;204
touch;touch;touch;203
everybody;everybody;everybody;203
please;please;please;202
pain;pain;pain;200
diamond;diamond;diamond;200
send;send;send;199
nah;nah;nah;198
people;people;people;197
blue;blue;blue;194
though;though;though;193
shot;shot;shot;193
check;check;check;193
year;year;year;192
runnin;runnin;runnin;192
many;many;many;192
hell;hell;hell;192
wish;wish;wish;191
swear;swear;swear;191
million;million;million;191
gun;gun;gun;189
dick;dick;dick;188
stand;stand;stand;187
feeling;feeling;feeling;187
kid;kid;kid;186
star;star;star;185
sure;sure;sure;184
deep;deep;deep;184
eat;eat;eat;182
ten;ten;ten;181
spend;spend;spend;181
free;free;free;181
sit;sit;sit;180
enough;enough;enough;180
somethin;somethin;somethin;178
somebody;somebody;somebody;178
hot;hot;hot;178
different;different;different;178
trust;trust;trust;177
mad;mad;mad;177
cry;cry;cry;177
red;red;red;176
word;word;word;175
something;something;something;175
wake;wake;wake;174
remember;remember;remember;174
without;without;without;171
place;place;place;171
hurt;hurt;hurt;171
cut;cut;cut;171
comin;comin;comin;171
pick;pick;pick;170
next;next;next;170
road;road;road;169
tonight;tonight;tonight;168
cold;cold;cold;168
fire;fire;fire;167
nothing;nothing;nothing;166
act;act;act;166
someone;someone;someone;164
room;room;room;164
dead;dead;dead;164
help;help;help;163
drink;drink;drink;163
thinkin;thinkin;thinkin;162
feelin;feelin;feelin;162
five;five;five;161
playin;playin;playin;160
couple;couple;couple;160
guess;guess;guess;159
fast;fast;fast;159
dance;dance;dance;159
open;open;open;158
four;four;four;158
drive;drive;drive;158
probably;probably;probably;157
maybe;maybe;maybe;157
blow;blow;blow;156
ready;ready;ready;154
pray;pray;pray;154
full;full;full;154
black;black;black;154
water;water;water;153
kiss;kiss;kiss;153
rock;rock;rock;152
problem;problem;problem;152
cash;cash;cash;151
brother;brother;brother;151
la;la;la;150
white;white;white;149
soul;soul;soul;149
fight;fight;fight;149
chain;chain;chain;149
switch;switch;switch;148
outside;outside;outside;148
whip;whip;whip;147
ice;ice;ice;146
hood;hood;hood;146
reason;reason;reason;145
rack;rack;rack;145
else;else;else;145
save;save;save;144
forever;forever;forever;144
bet;bet;bet;144
town;town;town;143
sayin;sayin;sayin;143
grow;grow;grow;143
party;party;party;142
hop;hop;hop;142
slide;slide;slide;140
foot;foot;foot;139
saw;saw;saw;138
business;business;business;138
bro;bro;bro;138
skrrt;skrrt;skrrt;137
neck;neck;neck;137
makin;makin;makin;137
sound;sound;sound;136
front;front;front;136
forget;forget;forget;136
count;count;count;136
late;late;late;134
type;type;type;133
treat;treat;treat;133
tear;tear;tear;133
low;low;low;133
cool;cool;cool;133
truth;truth;truth;132
scar;scar;scar;132
ridin;ridin;ridin;132
pocket;pocket;pocket;132
far;far;far;132
fine;fine;fine;131
fact;fact;fact;131
dark;dark;dark;131
already;already;already;131
takin;takin;takin;130
number;number;number;130
band;band;band;130
step;step;step;129
truck;truck;truck;128
sky;sky;sky;128
lay;lay;lay;127
wrist;wrist;wrist;126
livin;livin;livin;126
bust;bust;bust;126
soon;soon;soon;125
past;past;past;125
family;family;family;125
drug;drug;drug;125
sell;sell;sell;124
pretty;pretty;pretty;124
kick;kick;kick;124
hang;hang;hang;124
oh-oh;oh-oh;oh-oh;122
shawty;shawty;shawty;121
matter;matter;matter;121
glock;glock;glock;121
fake;fake;fake;121
bed;bed;bed;121
yes;yes;yes;120
sign;sign;sign;120
plan;plan;plan;120
opps;opps;opps;120
thousand;thousand;thousand;119
mmm;mmm;mmm;119
listen;listen;listen;119
daddy;daddy;daddy;119
win;win;win;118
true;true;true;118
trap;trap;trap;118
spot;spot;spot;118
fell;fell;fell;118
speak;speak;speak;117
sometimes;sometimes;sometimes;117
ring;ring;ring;117
thought;thought;thought;116
hide;hide;hide;116
ball;ball;ball;116
wear;wear;wear;115
smile;smile;smile;115
seem;seem;seem;115
school;school;school;115
lock;lock;lock;115
dollar;dollar;dollar;115
slow;slow;slow;114
minute;minute;minute;114
guy;guy;guy;114
behind;behind;behind;114
anything;anything;anything;114
son;son;son;113
six;six;six;113
mouth;mouth;mouth;113
jump;jump;jump;113
set;set;set;112
rain;rain;rain;112
happen;happen;happen;112
e;e;e;111
demon;demon;demon;111
th;th;th;110
rap;rap;rap;110
burn;burn;burn;110
wonder;wonder;wonder;109
sorry;sorry;sorry;109
sing;sing;sing;109
floor;floor;floor;109
together;together;together;108
dawg;dawg;dawg;108
sun;sun;sun;107
music;music;music;107
worry;worry;worry;106
week;week;week;105
poppin;poppin;poppin;105
picture;picture;picture;105
none;none;none;105
happy;happy;happy;105
sweet;sweet;sweet;104
jet;jet;jet;104
promise;promise;promise;103
pill;pill;pill;103
hair;hair;hair;103
de;de;de;103
piece;piece;piece;102
brain;brain;brain;102
pack;pack;pack;101
must;must;must;101
en;en;en;101
air;air;air;101
actin;actin;actin;101
spin;spin;spin;99
pour;pour;pour;99
knock;knock;knock;99
killer;killer;killer;99
blood;blood;blood;99
track;track;track;98
que;que;que;98
outta;outta;outta;98
cross;cross;cross;98
whatever;whatever;whatever;97
woman;woman;woman;96
uh-huh;uh-huh;uh-huh;96
motherfuckin;motherfuckin;motherfuckin;96
half;half;half;96
crib;crib;crib;96
window;window;window;95
toe;toe;toe;95
rapper;rapper;rapper;95
felt;felt;felt;95
el;el;el;95
chance;chance;chance;95
case;case;case;95
write;write;write;94
lo;lo;lo;94
learn;learn;learn;94
g;g;g;94
fit;fit;fit;94
club;club;club;94
child;child;child;94
si;si;si;93
ha;ha;ha;93
drip;drip;drip;93
double;double;double;93
cap;cap;cap;93
bar;bar;bar;93
alright;alright;alright;93
story;story;story;92
post;post;post;92
nice;nice;nice;92
kinda;kinda;kinda;92
trench;trench;trench;91
te;te;te;91
safe;safe;safe;91
part;part;part;91
kind;kind;kind;91
im;im;im;91
babe;babe;babe;91
taste;taste;taste;90
se;se;se;90
lord;lord;lord;90
dress;dress;dress;90
deal;deal;deal;90
tu;tu;tu;89
today;today;today;89
mi;mi;mi;89
follow;follow;follow;89
easy;easy;easy;89
dope;dope;dope;89
cop;cop;cop;89
bein;bein;bein;89
worth;worth;worth;88
suck;suck;suck;88
second;second;second;88
reach;reach;reach;88
murder;murder;murder;88
understand;understand;understand;87
peace;peace;peace;87
lean;lean;lean;87
dog;dog;dog;87
arm;arm;arm;87
trip;trip;trip;86
morning;morning;morning;86
knee;knee;knee;86
gas;gas;gas;86
dumb;dumb;dumb;86
twenty;twenty;twenty;85
summer;summer;summer;85
lit;lit;lit;85
devil;devil;devil;85
chopper;chopper;chopper;85
brand;brand;brand;85
k;k;k;84
fun;fun;fun;84
chase;chase;chase;84
wet;wet;wet;83
wave;wave;wave;83
wall;wall;wall;83
vibe;vibe;vibe;83
tellin;tellin;tellin;83
rather;rather;rather;83
great;great;great;83
fill;fill;fill;83
favorite;favorite;favorite;83
bottom;bottom;bottom;83
tree;tree;tree;82
seat;seat;seat;82
point;point;point;82
key;key;key;82
heaven;heaven;heaven;82
havin;havin;havin;82
funny;funny;funny;82
figure;figure;figure;82
choose;choose;choose;82
strong;strong;strong;81
movin;movin;movin;81
king;king;king;81
gold;gold;gold;81
fool;fool;fool;81
clean;clean;clean;81
b;b;b;81
shake;shake;shake;80
opp;opp;opp;80
mm;mm;mm;80
beef;beef;beef;80
yeahembed;yeahembed;yeahembed;79
tire;tire;tire;79
slime;slime;slime;79
sittin;sittin;sittin;79
green;green;green;79
control;control;control;79
bottle;bottle;bottle;79
un;un;un;78
pero;pero;pero;78
perfect;perfect;perfect;78
lonely;lonely;lonely;78
con;con;con;78
watchin;watchin;watchin;77
text;text;text;77
team;team;team;77
shine;shine;shine;77
round;round;round;77
sick;sick;sick;76
sad;sad;sad;76
dirty;dirty;dirty;76
dime;dime;dime;76
cost;cost;cost;76
build;build;build;76
waitin;waitin;waitin;75
stack;stack;stack;75
month;month;month;75
middle;middle;middle;75
land;land;land;75
jean;jean;jean;75
haha;haha;haha;75
ground;ground;ground;75
flow;flow;flow;75
fan;fan;fan;75
everyone;everyone;everyone;75
dont;dont;dont;75
weed;weed;weed;74
store;store;store;74
sex;sex;sex;74
push;push;push;74
police;police;police;74
pa;pa;pa;74
moment;moment;moment;74
lip;lip;lip;74
cup;cup;cup;74
chill;chill;chill;74
wild;wild;wild;73
walkin;walkin;walkin;73
trippin;trippin;trippin;73
sippin;sippin;sippin;73
heat;heat;heat;73
fifty;fifty;fifty;73
coupe;coupe;coupe;73
tie;tie;tie;72
sin;sin;sin;72
shooter;shooter;shooter;72
pass;pass;pass;72
hmm;hmm;hmm;72
como;como;como;72
blame;blame;blame;72
benz;benz;benz;72
war;war;war;71
paper;paper;paper;71
tryin;tryin;tryin;70
smokin;smokin;smokin;70
memory;memory;memory;70
laugh;laugh;laugh;70
clip;clip;clip;70
clear;clear;clear;70
tight;tight;tight;69
stupid;stupid;stupid;69
read;read;read;69
quick;quick;quick;69
por;por;por;69
maybach;maybach;maybach;69
l;l;l;69
callin;callin;callin;69
bank;bank;bank;69
thirty;thirty;thirty;68
teach;teach;teach;68
strap;strap;strap;68
loud;loud;loud;68
givin;givin;givin;68
christmas;christmas;christmas;68
broke;broke;broke;68
alive;alive;alive;68
youembed;youembed;youembed;67
una;una;una;67
stone;stone;stone;67
single;single;single;67
shoe;shoe;shoe;67
rest;rest;rest;67
lotta;lotta;lotta;67
le;le;le;67
glass;glass;glass;67
finally;finally;finally;67
cover;cover;cover;67
clothes;clothes;clothes;67
space;space;space;66
motherfucker;motherfucker;motherfucker;66
jail;jail;jail;66
hater;hater;hater;66
brick;brick;brick;66
boom;boom;boom;66
voice;voice;voice;65
thank;thank;thank;65
raise;raise;raise;65
pipe;pipe;pipe;65
lead;lead;lead;65
finish;finish;finish;65
breathe;breathe;breathe;65
bleed;bleed;bleed;65
yet;yet;yet;64
rockin;rockin;rockin;64
grab;grab;grab;64
fix;fix;fix;64
finna;finna;finna;64
waste;waste;waste;63
tough;tough;tough;63
scene;scene;scene;63
rise;rise;rise;63
pullin;pullin;pullin;63
esta;esta;esta;63
crack;crack;crack;63
brr;brr;brr;63
mirror;mirror;mirror;62
lick;lick;lick;62
fresh;fresh;fresh;62
freak;freak;freak;62
flight;flight;flight;62
steal;steal;steal;61
skin;skin;skin;61
park;park;park;61
paint;paint;paint;61
near;near;near;61
movie;movie;movie;61
finger;finger;finger;61
fed;fed;fed;61
bentley;bentley;bentley;61
bear;bear;bear;61
bang;bang;bang;61
almost;almost;almost;61
pole;pole;pole;60
ooh-ooh;ooh-ooh;ooh-ooh;60
news;news;news;60
heard;heard;heard;60
hat;hat;hat;60
country;country;country;60
chest;chest;chest;60
cake;cake;cake;60
box;box;box;60
bit;bit;bit;60
attention;attention;attention;60
angel;angel;angel;60
proud;proud;proud;59
pant;pant;pant;59
nine;nine;nine;59
lately;lately;lately;59
hour;hour;hour;59
hatin;hatin;hatin;59
ey;ey;ey;59
bread;bread;bread;59
sip;sip;sip;58
seven;seven;seven;58
screamin;screamin;screamin;58
scream;scream;scream;58
patek;patek;patek;58
lovin;lovin;lovin;58
handle;handle;handle;58
goodbye;goodbye;goodbye;58
date;date;date;58
crowd;crowd;crowd;58
book;book;book;58
bae;bae;bae;58
spit;spit;spit;57
price;price;price;57
mother;mother;mother;57
mom;mom;mom;57
flex;flex;flex;57
fade;fade;fade;57
eh;eh;eh;57
dj;dj;dj;57
bos;bos;bos;57
al;al;al;57
whenever;whenever;whenever;56
uh-uh;uh-uh;uh-uh;56
smell;smell;smell;56
shoulder;shoulder;shoulder;56
shorty;shorty;shorty;56
moon;moon;moon;56
louis;louis;louis;56
least;least;least;56
holdin;holdin;holdin;56
hittin;hittin;hittin;56
ex;ex;ex;56
drum;drum;drum;56
cousin;cousin;cousin;56
color;color;color;56
busy;busy;busy;56
beautiful;beautiful;beautiful;56
answer;answer;answer;56
twice;twice;twice;55
throwin;throwin;throwin;55
somewhere;somewhere;somewhere;55
sense;sense;sense;55
nowhere;nowhere;nowhere;55
los;los;los;55
load;load;load;55
lady;lady;lady;55
gucci;gucci;gucci;55
ghost;ghost;ghost;55
flip;flip;flip;55
field;field;field;55
drinkin;drinkin;drinkin;55
broken;broken;broken;55
wow;wow;wow;54
regret;regret;regret;54
quit;quit;quit;54
private;private;private;54
plus;plus;plus;54
plenty;plenty;plenty;54
pistol;pistol;pistol;54
mistake;mistake;mistake;54
mess;mess;mess;54
kitchen;kitchen;kitchen;54
homie;homie;homie;54
foreign;foreign;foreign;54
focus;focus;focus;54
fear;fear;fear;54
drown;drown;drown;54
dirt;dirt;dirt;54
bless;bless;bless;54
along;along;along;54
workin;workin;workin;53
snow;snow;snow;53
shh;shh;shh;53
respect;respect;respect;53
prayin;prayin;prayin;53
nut;nut;nut;53
mud;mud;mud;53
mile;mile;mile;53
mil;mil;mil;53
flame;flame;flame;53
fame;fame;fame;53
energy;energy;energy;53
yeah-yeah;yeah-yeah;yeah-yeah;52
wine;wine;wine;52
stuff;stuff;stuff;52
standin;standin;standin;52
sister;sister;sister;52
shut;shut;shut;52
question;question;question;52
oh-oh-oh;oh-oh-oh;oh-oh-oh;52
less;less;less;52
joke;joke;joke;52
heavy;heavy;heavy;52
goddamn;goddamn;goddamn;52
corner;corner;corner;52
bullet;bullet;bullet;52
twin;twin;twin;51
solo;solo;solo;51
rollin;rollin;rollin;51
quiero;quiero;quiero;51
puttin;puttin;puttin;51
power;power;power;51
nose;nose;nose;51
lyin;lyin;lyin;51
fallin;fallin;fallin;51
everywhere;everywhere;everywhere;51
death;death;death;51
church;church;church;51
thick;thick;thick;50
share;share;share;50
sellin;sellin;sellin;50
savage;savage;savage;50
race;race;race;50
player;player;player;50
killin;killin;killin;50
job;job;job;50
gangster;gangster;gangster;50
extra;extra;extra;50
bus;bus;bus;50
blind;blind;blind;50
bite;bite;bite;50
barely;barely;barely;50
