Source;Target;Label;Weight
love;apart;love-apart;211
love;likei;love-likei;114
love;anymore;love-anymore;107
love;youembed;love-youembed;103
love;la;love-la;81
love;girl;love-girl;693
love;nothing;love-nothing;403
love;friend;love-friend;333
love;mine;love-mine;353
love;name;love-name;301
love;meet;love-meet;258
love;anything;love-anything;182
love;wake;love-wake;149
love;afraid;love-afraid;117
love;certain;love-certain;68
love;someday;love-someday;66
love;reveal;love-reveal;52
love;baby;love-baby;1043
love;around;love-around;562
love;change;love-change;404
love;fire;love-fire;312
love;maybe;love-maybe;257
love;kind;love-kind;247
love;hope;love-hope;235
love;somebody;love-somebody;181
love;doubt;love-doubt;136
love;knock;love-knock;79
love;goin;love-goin;65
love;better;love-better;50
love;lesson;love-lesson;55
love;sort;love-sort;51
love;thinkin;love-thinkin;50
love;little;love-little;461
love;true;love-true;415
love;someone;love-someone;363
love;understand;love-understand;294
love;help;love-help;232
love;happy;love-happy;160
love;fun;love-fun;130
love;strange;love-strange;103
love;ought;love-ought;64
love;wo;love-wo;532
love;face;love-face;370
love;seem;love-seem;367
love;head;love-head;295
love;people;love-people;292
love;care;love-care;341
love;line;love-line;243
love;high;love-high;264
love;smile;love-smile;260
love;catch;love-catch;178
love;wind;love-wind;158
love;hang;love-hang;163
love;clear;love-clear;144
love;heaven;love-heaven;152
love;pass;love-pass;130
love;second;love-second;138
love;waste;love-waste;108
love;sea;love-sea;101
love;steal;love-steal;108
love;piece;love-piece;102
love;pretend;love-pretend;101
love;tough;love-tough;80
love;sense;love-sense;78
love;diamond;love-diamond;78
love;rough;love-rough;51
love;common;love-common;59
love;match;love-match;54
love;continue;love-continue;50
love;right;love-right;847
love;mind;love-mind;569
love;play;love-play;431
love;stop;love-stop;332
love;end;love-end;338
love;miss;love-miss;234
love;wonder;love-wonder;218
love;sight;love-sight;96
love;yet;love-yet;120
love;desire;love-desire;127
love;run;love-run;441
love;walk;love-walk;454
love;two;love-two;327
love;everything;love-everything;303
love;please;love-please;319
love;big;love-big;202
love;reason;love-reason;194
love;begin;love-begin;195
love;promise;love-promise;172
love;rise;love-rise;139
love;ring;love-ring;143
love;three;love-three;125
love;worry;love-worry;126
love;fade;love-fade;117
love;shadow;love-shadow;104
love;state;love-state;82
love;sister;love-sister;71
love;poor;love-poor;75
love;table;love-table;67
love;probably;love-probably;70
love;box;love-box;64
love;none;love-none;68
love;really;love-really;459
love;hard;love-hard;434
love;feeling;love-feeling;353
love;without;love-without;337
love;else;love-else;250
love;lonely;love-lonely;228
love;late;love-late;208
love;reach;love-reach;179
love;today;love-today;166
love;till;love-till;133
love;low;love-low;118
love;tomorrow;love-tomorrow;122
love;carry;love-carry;120
love;always;love-always;517
love;something;love-something;442
love;last;love-last;374
love;new;love-new;348
love;real;love-real;329
love;strong;love-strong;300
love;song;love-song;244
love;sound;love-sound;213
love;blue;love-blue;189
love;foot;love-foot;169
love;nobody;love-nobody;201
love;music;love-music;165
love;win;love-win;165
love;fill;love-fill;158
love;woo;love-woo;86
love;hate;love-hate;91
love;simple;love-simple;86
love;weather;love-weather;58
love;hip;love-hip;50
love;hey;love-hey;322
love;boy;love-boy;313
love;cause;love-cause;308
love;ride;love-ride;139
love;babe;love-babe;148
love;outside;love-outside;111
love;angel;love-angel;110
love;already;love-already;85
love;world;love-world;548
love;game;love-game;257
love;along;love-along;173
love;city;love-city;141
love;pretty;love-pretty;140
love;whoa;love-whoa;137
love;search;love-search;138
love;living;love-living;108
love;bright;love-bright;98
love;broken;love-broken;109
love;mama;love-mama;74
love;damn;love-damn;75
love;midnight;love-midnight;70
love;queen;love-queen;75
love;hundred;love-hundred;70
love;kinda;love-kinda;53
love;silver;love-silver;63
love;anybody;love-anybody;51
love;every;love-every;567
love;sing;love-sing;195
love;tight;love-tight;178
love;laugh;love-laugh;145
love;loving;love-loving;84
love;street;love-street;233
love;crazy;love-crazy;230
love;burn;love-burn;220
love;hide;love-hide;201
love;morning;love-morning;208
love;town;love-town;159
love;moment;love-moment;185
love;lay;love-lay;147
love;full;love-full;141
love;wild;love-wild;151
love;past;love-past;130
love;memory;love-memory;134
love;chorus;love-chorus;84
love;teach;love-teach;85
love;pleasure;love-pleasure;76
love;hurry;love-hurry;61
love;cry;love-cry;356
love;close;love-close;329
love;die;love-die;232
love;shine;love-shine;131
love;almost;love-almost;105
love;swear;love-swear;94
love;peace;love-peace;90
love;meembed;love-meembed;73
love;prayer;love-prayer;62
love;must;love-must;300
love;forget;love-forget;265
love;near;love-near;143
love;somehow;love-somehow;89
love;draw;love-draw;78
love;whenever;love-whenever;73
love;strength;love-strength;62
love;door;love-door;285
love;beg;love-beg;91
love;huh;love-huh;74
love;bridge;love-bridge;60
love;fine;love-fine;199
love;whole;love-whole;187
love;roll;love-roll;150
love;lady;love-lady;170
love;cool;love-cool;153
love;control;love-control;142
love;honey;love-honey;156
love;secret;love-secret;129
love;uh;love-uh;98
love;school;love-school;87
love;lyricsyou;love-lyricsyou;88
love;mouth;love-mouth;82
love;dirty;love-dirty;56
love;hat;love-hat;67
love;yes;love-yes;304
love;sky;love-sky;190
love;black;love-black;140
love;power;love-power;131
love;push;love-push;92
love;glad;love-glad;109
love;pack;love-pack;62
love;loose;love-loose;59
love;cat;love-cat;57
love;luck;love-luck;60
love;nine;love-nine;56
love;tonight;love-tonight;314
love;lyricsi;love-lyricsi;219
love;felt;love-felt;150
love;count;love-count;96
love;corner;love-corner;88
love;surprise;love-surprise;95
love;joke;love-joke;57
love;sorrow;love-sorrow;51
love;drown;love-drown;50
love;stay;love-stay;422
love;young;love-young;186
love;share;love-share;213
love;problem;love-problem;70
love;joy;love-joy;99
love;silence;love-silence;72
love;spin;love-spin;56
love;circle;love-circle;61
love;wise;love-wise;51
love;inside;love-inside;387
love;sometimes;love-sometimes;222
love;next;love-next;183
love;floor;love-floor;114
love;read;love-read;134
love;dry;love-dry;73
love;fate;love-fate;62
love;wash;love-wash;53
love;old;love-old;273
love;may;love-may;219
love;part;love-part;204
love;fear;love-fear;126
love;rest;love-rest;140
love;realize;love-realize;119
love;nothin;love-nothin;79
love;finally;love-finally;87
love;flow;love-flow;89
love;beside;love-beside;100
love;river;love-river;84
love;feelin;love-feelin;83
love;lovin;love-lovin;93
love;shoulder;love-shoulder;76
love;mmm;love-mmm;63
love;guide;love-guide;57
love;list;love-list;52
love;grand;love-grand;52
love;rule;love-rule;110
love;sorry;love-sorry;106
love;pocket;love-pocket;67
love;x;love-x;53
love;us;love-us;399
love;ta;love-ta;280
love;free;love-free;253
love;deep;love-deep;255
love;year;love-year;242
love;arm;love-arm;285
love;first;love-first;253
love;star;love-star;221
love;fool;love-fool;231
love;many;love-many;249
love;everybody;love-everybody;198
love;drive;love-drive;180
love;hot;love-hot;170
love;blow;love-blow;169
love;lot;love-lot;168
love;voice;love-voice;152
love;ready;love-ready;150
love;fast;love-fast;151
love;pull;love-pull;135
love;car;love-car;124
love;throw;love-throw;141
love;white;love-white;141
love;alright;love-alright;131
love;plan;love-plan;142
love;air;love-air;134
love;write;love-write;135
love;great;love-great;140
love;cut;love-cut;134
love;shake;love-shake;123
love;alive;love-alive;128
love;hair;love-hair;118
love;dead;love-dead;109
love;party;love-party;97
love;drop;love-drop;120
love;act;love-act;116
love;point;love-point;116
love;kid;love-kid;101
love;half;love-half;122
love;bit;love-bit;108
love;land;love-land;98
love;picture;love-picture;113
love;mother;love-mother;105
love;window;love-window;91
love;scream;love-scream;90
love;cover;love-cover;107
love;whatever;love-whatever;107
love;dress;love-dress;97
love;finger;love-finger;89
love;cross;love-cross;90
love;whisper;love-whisper;94
love;small;love-small;87
love;lock;love-lock;87
love;check;love-check;80
love;jump;love-jump;81
love;suppose;love-suppose;91
love;wave;love-wave;87
love;front;love-front;85
love;five;love-five;86
love;funny;love-funny;85
love;later;love-later;81
love;ear;love-ear;82
love;brain;love-brain;66
love;skin;love-skin;82
love;breath;love-breath;81
love;job;love-job;69
love;ha;love-ha;76
love;glass;love-glass;74
love;green;love-green;85
love;figure;love-figure;76
love;short;love-short;80
love;age;love-age;79
love;okay;love-okay;67
love;dog;love-dog;80
love;seat;love-seat;71
love;scar;love-scar;67
love;left;love-left;66
love;ice;love-ice;68
love;chill;love-chill;76
love;clothes;love-clothes;65
love;bet;love-bet;71
love;bag;love-bag;62
love;shut;love-shut;72
love;dawn;love-dawn;66
love;course;love-course;72
love;bone;love-bone;66
love;stuff;love-stuff;72
love;quick;love-quick;62
love;person;love-person;75
love;movie;love-movie;54
love;double;love-double;64
love;wide;love-wide;65
love;machine;love-machine;55
love;disappear;love-disappear;64
love;color;love-color;58
love;store;love-store;66
love;climb;love-climb;56
love;telephone;love-telephone;57
love;decide;love-decide;53
love;pop;love-pop;53
love;history;love-history;63
love;dare;love-dare;61
love;slowly;love-slowly;63
love;mystery;love-mystery;64
love;pour;love-pour;66
love;leg;love-leg;62
love;imagine;love-imagine;61
love;appear;love-appear;66
love;welcome;love-welcome;66
love;stare;love-stare;53
love;spot;love-spot;61
love;food;love-food;64
love;idea;love-idea;56
love;serious;love-serious;59
love;couple;love-couple;59
love;tune;love-tune;56
love;trick;love-trick;60
love;twist;love-twist;55
love;forward;love-forward;60
love;evil;love-evil;54
love;except;love-except;50
love;dust;love-dust;53
love;haunt;love-haunt;50
love;tone;love-tone;51
love;lover;love-lover;281
love;scene;love-scene;77
love;emotion;love-emotion;93
love;wine;love-wine;70
love;anywhere;love-anywhere;60
love;arrive;love-arrive;54
love;language;love-language;52
love;live;love-live;472
love;pay;love-pay;162
love;buy;love-buy;112
love;gold;love-gold;100
love;pride;love-pride;101
love;pray;love-pray;94
love;price;love-price;62
love;cant;love-cant;71
love;pain;love-pain;207
love;soon;love-soon;143
love;lead;love-lead;144
love;goodbye;love-goodbye;155
love;bear;love-bear;128
love;hell;love-hell;104
love;least;love-least;86
love;survive;love-survive;77
love;suddenly;love-suddenly;80
love;yesterday;love-yesterday;74
love;god;love-god;172
love;top;love-top;125
love;worth;love-worth;109
love;hop;love-hop;94
love;knee;love-knee;98
love;summer;love-summer;99
love;lookin;love-lookin;87
love;fact;love-fact;90
love;less;love-less;94
love;bar;love-bar;77
love;choose;love-choose;78
love;shit;love-shit;69
love;prove;love-prove;90
love;paper;love-paper;75
love;fuck;love-fuck;69
love;ball;love-ball;63
love;paint;love-paint;63
love;travel;love-travel;57
love;daddy;love-daddy;53
love;sugar;love-sugar;67
love;third;love-third;55
love;master;love-master;58
love;deserve;love-deserve;60
love;spring;love-spring;57
love;unless;love-unless;50
love;shin;love-shin;89
love;deny;love-deny;69
love;quiet;love-quiet;54
love;shot;love-shot;99
love;tired;love-tired;58
love;foolish;love-foolish;55
love;cruel;love-cruel;57
love;remember;love-remember;263
love;blind;love-blind;141
love;slip;love-slip;109
love;letter;love-letter;79
love;season;love-season;62
love;answer;love-answer;130
love;hour;love-hour;132
love;flower;love-flower;73
love;company;love-company;60
love;magic;love-magic;114
love;fell;love-fell;116
love;room;love-room;183
love;brother;love-brother;109
love;son;love-son;92
love;ten;love-ten;74
love;single;love-single;80
love;weak;love-weak;75
love;final;love-final;51
love;yellow;love-yellow;54
love;recall;love-recall;52
love;fever;love-fever;54
love;ow;love-ow;51
love;stranger;love-stranger;101
love;danger;love-danger;76
love;road;love-road;134
love;livin;love-livin;59
love;string;love-string;54
love;storm;love-storm;73
love;fix;love-fix;54
love;happiness;love-happiness;56
love;sleep;love-sleep;194
love;stone;love-stone;94
love;tie;love-tie;75
love;youyou;love-youyou;56
love;space;love-space;98
love;empty;love-empty;101
love;loud;love-loud;81
love;mountain;love-mountain;91
love;heat;love-heat;106
love;minute;love-minute;110
love;thank;love-thank;94
love;wheel;love-wheel;77
love;view;love-view;75
love;tire;love-tire;76
love;park;love-park;64
love;sin;love-sin;61
love;different;love-different;108
love;ago;love-ago;95
love;hello;love-hello;52
love;golden;love-golden;61
love;save;love-save;144
love;flame;love-flame;96
love;edge;love-edge;78
love;race;love-race;71
love;beyond;love-beyond;58
love;cure;love-cure;52
love;listen;love-listen;212
love;child;love-child;162
love;step;love-step;148
love;house;love-house;141
love;follow;love-follow;135
love;thought;love-thought;125
love;send;love-send;128
love;red;love-red;119
love;kill;love-kill;115
love;across;love-across;106
love;moon;love-moon;127
love;warm;love-warm;127
love;upon;love-upon;110
love;build;love-build;120
love;four;love-four;101
love;men;love-men;109
love;become;love-become;108
love;everywhere;love-everywhere;91
love;question;love-question;107
love;anyone;love-anyone;103
love;treat;love-treat;106
love;book;love-book;109
love;thousand;love-thousand;93
love;deal;love-deal;89
love;beautiful;love-beautiful;107
love;passion;love-passion;118
love;war;love-war;88
love;key;love-key;94
love;shoe;love-shoe;69
love;middle;love-middle;78
love;lord;love-lord;87
love;romance;love-romance;99
love;father;love-father;91
love;style;love-style;83
love;raise;love-raise;81
love;twice;love-twice;87
love;human;love-human;87
love;explain;love-explain;90
love;fit;love-fit;87
love;return;love-return;91
love;bird;love-bird;81
love;rather;love-rather;90
love;week;love-week;73
love;band;love-band;75
love;within;love-within;82
love;family;love-family;78
love;shout;love-shout;59
love;others;love-others;79
love;strike;love-strike;71
love;fair;love-fair;70
love;death;love-death;75
love;mirror;love-mirror;62
love;action;love-action;67
love;six;love-six;62
love;wife;love-wife;73
love;lift;love-lift;77
love;hill;love-hill;67
love;tall;love-tall;62
love;soft;love-soft;73
love;country;love-country;64
love;situation;love-situation;66
love;proud;love-proud;66
love;expect;love-expect;72
love;seven;love-seven;72
love;safe;love-safe;57
love;rich;love-rich;72
love;devil;love-devil;68
love;bitch;love-bitch;58
love;notice;love-notice;71
love;either;love-either;68
love;bill;love-bill;69
love;choice;love-choice;56
love;business;love-business;60
love;thrill;love-thrill;69
love;order;love-order;65
love;fail;love-fail;67
love;brown;love-brown;64
love;fresh;love-fresh;64
love;thunder;love-thunder;60
love;stage;love-stage;63
love;bell;love-bell;60
love;shy;love-shy;69
love;page;love-page;59
love;nature;love-nature;69
love;law;love-law;57
love;join;love-join;50
love;hall;love-hall;58
love;moonlight;love-moonlight;55
love;marry;love-marry;64
love;longer;love-longer;61
love;wet;love-wet;53
love;west;love-west;54
love;hole;love-hole;58
love;daughter;love-daughter;64
love;beauty;love-beauty;64
love;attention;love-attention;56
love;fame;love-fame;57
love;cup;love-cup;62
love;note;love-note;56
love;sail;love-sail;54
love;rid;love-rid;54
love;mark;love-mark;64
love;card;love-card;55
love;pure;love-pure;61
love;present;love-present;64
love;fat;love-fat;52
love;enter;love-enter;58
love;eight;love-eight;51
love;easily;love-easily;59
love;excuse;love-excuse;50
love;add;love-add;56
love;remind;love-remind;55
love;receive;love-receive;56
love;noise;love-noise;50
love;heard;love-heard;54
love;weight;love-weight;58
love;silent;love-silent;54
love;natural;love-natural;59
love;charm;love-charm;59
love;hardly;love-hardly;54
love;gift;love-gift;58
love;difference;love-difference;52
love;among;love-among;54
love;aim;love-aim;50
love;laughter;love-laughter;52
love;smooth;love-smooth;53
love;shall;love-shall;55
love;animal;love-animal;55
love;wonderful;love-wonderful;52
love;press;love-press;54
love;lovely;love-lovely;54
love;john;love-john;50
love;agree;love-agree;52
love;delight;love-delight;60
love;thanks;love-thanks;51
love;accept;love-accept;50
love;gentle;love-gentle;53
love;perfect;love-perfect;103
love;bottom;love-bottom;56
love;shame;love-shame;67
love;spend;love-spend;158
love;matter;love-matter;200
love;crowd;love-crowd;81
love;message;love-message;83
love;cloud;love-cloud;78
love;tender;love-tender;93
love;heavy;love-heavy;72
love;brand;love-brand;66
love;remain;love-remain;74
love;chain;love-chain;70
love;lucky;love-lucky;75
love;youre;love-youre;66
love;record;love-record;63
love;force;love-force;66
love;escape;love-escape;60
love;month;love-month;66
love;drag;love-drag;51
love;evening;love-evening;53
love;spell;love-spell;53
love;class;love-class;58
love;finish;love-finish;60
love;plain;love-plain;58
love;horse;love-horse;58
love;field;love-field;53
love;whose;love-whose;55
love;battle;love-battle;58
love;south;love-south;50
love;claim;love-claim;52
love;respect;love-respect;55
love;art;love-art;61
love;guard;love-guard;54
love;discover;love-discover;58
love;private;love-private;55
love;large;love-large;52
love;date;love-date;50
love;lifetime;love-lifetime;52
love;lean;love-lean;54
love;experience;love-experience;52
love;whether;love-whether;53
love;church;love-church;50
love;wood;love-wood;50
love;express;love-express;50
love;million;love-million;93
love;surely;love-surely;63
love;mistake;love-mistake;105
love;shoot;love-shoot;91
love;radio;love-radio;64
love;nowhere;love-nowhere;78
love;news;love-news;73
love;fantasy;love-fantasy;85
love;mad;love-mad;76
love;rush;love-rush;72
love;flash;love-flash;58
love;sand;love-sand;59
love;distance;love-distance;67
love;hungry;love-hungry;65
love;freedom;love-freedom;52
love;direction;love-direction;59
love;--;love---;51
love;glory;love-glory;57
love;disguise;love-disguise;56
love;winter;love-winter;55
love;offer;love-offer;63
love;affair;love-affair;65
love;sex;love-sex;54
love;separate;love-separate;53
love;chase;love-chase;70
love;mess;love-mess;63
love;block;love-block;63
love;belong;love-belong;120
love;paradise;love-paradise;53
love;forgive;love-forgive;66
love;crime;love-crime;67
love;darkness;love-darkness;65
love;repeat;love-repeat;77
love;anyway;love-anyway;60
love;instead;love-instead;62
love;drift;love-drift;62
love;mile;love-mile;87
love;comin;love-comin;58
love;meaning;love-meaning;50
love;talkin;love-talkin;64
love;wrap;love-wrap;54
love;resist;love-resist;55
love;satisfy;love-satisfy;70
love;loveembed;love-loveembed;99
love;affection;love-affection;52
time;want;time-want;809
time;feel;time-feel;822
time;way;time-way;789
time;heart;time-heart;766
time;night;time-night;708
time;think;time-think;742
time;need;time-need;716
time;look;time-look;665
time;could;time-could;668
time;give;time-give;678
time;good;time-good;653
time;thing;time-thing;603
time;find;time-find;634
time;eye;time-eye;552
time;life;time-life;627
time;back;time-back;586
time;keep;time-keep;578
time;leave;time-leave;555
time;try;time-try;570
time;turn;time-turn;463
time;hear;time-hear;456
time;dream;time-dream;445
time;would;time-would;496
time;man;time-man;434
time;much;time-much;475
time;lose;time-lose;463
time;ever;time-ever;437
time;call;time-call;411
time;light;time-light;349
time;stand;time-stand;365
time;believe;time-believe;357
time;start;time-start;375
time;show;time-show;365
time;talk;time-talk;354
time;home;time-home;310
time;place;time-place;330
time;put;time-put;343
time;mean;time-mean;338
time;move;time-move;317
time;word;time-word;315
time;even;time-even;319
time;touch;time-touch;286
time;lie;time-lie;283
time;dance;time-dance;239
time;bad;time-bad;254
time;best;time-best;242
time;forever;time-forever;235
time;sweet;time-sweet;226
time;enough;time-enough;235
time;ask;time-ask;251
time;tear;time-tear;214
time;watch;time-watch;221
time;side;time-side;222
time;bring;time-bring;243
time;kiss;time-kiss;206
time;beat;time-beat;226
time;sun;time-sun;190
time;fight;time-fight;210
time;soul;time-soul;205
time;cold;time-cold;197
time;body;time-body;216
time;open;time-open;212
time;though;time-though;218
time;woman;time-woman;198
time;behind;time-behind;221
time;wish;time-wish;193
time;rock;time-rock;185
time;set;time-set;179
time;money;time-money;175
time;guess;time-guess;187
time;learn;time-learn;180
time;fly;time-fly;167
time;dark;time-dark;166
time;wall;time-wall;160
time;rain;time-rain;141
time;sit;time-sit;182
time;ah;time-ah;144
time;saw;time-saw;158
time;grow;time-grow;174
time;hit;time-hit;158
time;dont;time-dont;148
time;truth;time-truth;157
time;ya;time-ya;126
time;speak;time-speak;147
time;guy;time-guy;113
time;slow;time-slow;139
time;phone;time-phone;116
time;wear;time-wear;132
time;number;time-number;136
time;sad;time-sad;113
time;ground;time-ground;116
time;straight;time-straight;126
time;pick;time-pick;128
time;bed;time-bed;101
time;trouble;time-trouble;112
time;nice;time-nice;121
time;story;time-story;119
time;sign;time-sign;134
time;everyone;time-everyone;100
time;lip;time-lip;98
time;round;time-round;105
time;water;time-water;118
time;im;time-im;100
time;blood;time-blood;108
time;trust;time-trust;106
time;eat;time-eat;104
time;stick;time-stick;105
time;gun;time-gun;94
time;drink;time-drink;100
time;king;time-king;101
time;future;time-future;110
time;taste;time-taste;87
time;earth;time-earth;102
time;ill;time-ill;91
time;case;time-case;100
time;sell;time-sell;79
time;train;time-train;77
time;tree;time-tree;79
time;smoke;time-smoke;84
time;rhythm;time-rhythm;73
time;quite;time-quite;85
time;kick;time-kick;73
time;spirit;time-spirit;85
time;dear;time-dear;82
time;ocean;time-ocean;75
time;ahead;time-ahead;76
time;track;time-track;73
time;breathe;time-breathe;64
time;clean;time-clean;67
time;rap;time-rap;72
time;often;time-often;76
time;faith;time-faith;69
time;clock;time-clock;71
time;yo;time-yo;58
time;motion;time-motion;67
time;mr.;time-mr.;73
time;doctor;time-doctor;66
time;wing;time-wing;53
time;thinking;time-thinking;56
time;smell;time-smell;60
time;test;time-test;65
time;sick;time-sick;64
time;hero;time-hero;58
time;form;time-form;71
time;ship;time-ship;52
time;vision;time-vision;54
time;suit;time-suit;56
time;bite;time-bite;53
time;bank;time-bank;60
time;shape;time-shape;59
time;tongue;time-tongue;50
time;type;time-type;54
time;admit;time-admit;53
time;bottle;time-bottle;52
time;ghost;time-ghost;51
time;thick;time-thick;55
time;settle;time-settle;52
time;sir;time-sir;50
time;away;time-away;620
time;day;time-day;637
time;long;time-long;503
time;still;time-still;473
time;alone;time-alone;367
time;fall;time-fall;328
time;another;time-another;328
time;use;time-use;322
time;together;time-together;317
time;far;time-far;255
time;chance;time-chance;245
time;easy;time-easy;213
time;since;time-since;165
time;somewhere;time-somewhere;103
time;special;time-special;109
time;darling;time-darling;99
time;blame;time-blame;68
time;early;time-early;84
time;trip;time-trip;64
time;spread;time-spread;58
time;everyday;time-everyday;50
time;precious;time-precious;57
time;girl;time-girl;531
time;nothing;time-nothing;384
time;friend;time-friend;308
time;mine;time-mine;319
time;name;time-name;244
time;meet;time-meet;226
time;anything;time-anything;167
time;wake;time-wake;140
time;afraid;time-afraid;107
time;certain;time-certain;77
time;someday;time-someday;54
time;reveal;time-reveal;57
time;never;time-never;834
time;wo;time-wo;459
time;little;time-little;402
time;face;time-face;338
time;break;time-break;348
time;seem;time-seem;348
time;true;time-true;328
time;head;time-head;291
time;people;time-people;290
time;care;time-care;280
time;line;time-line;293
time;high;time-high;241
time;smile;time-smile;197
time;catch;time-catch;192
time;wind;time-wind;162
time;hang;time-hang;155
time;clear;time-clear;148
time;heaven;time-heaven;121
time;pass;time-pass;153
time;second;time-second;149
time;waste;time-waste;136
time;sea;time-sea;84
time;steal;time-steal;90
time;piece;time-piece;94
time;pretend;time-pretend;87
time;tough;time-tough;65
time;sense;time-sense;82
time;diamond;time-diamond;70
time;rough;time-rough;59
time;common;time-common;60
time;match;time-match;55
time;continue;time-continue;55
time;hold;time-hold;522
time;live;time-live;427
time;run;time-run;384
time;end;time-end;335
time;old;time-old;270
time;remember;time-remember;246
time;strong;time-strong;220
time;year;time-year;242
time;many;time-many;226
time;burn;time-burn;172
time;young;time-young;201
time;begin;time-begin;180
time;share;time-share;175
time;tight;time-tight;134
time;roll;time-roll;162
time;ride;time-ride;146
time;road;time-road;126
time;control;time-control;130
time;past;time-past;135
time;worry;time-worry;115
time;low;time-low;128
time;secret;time-secret;111
time;minute;time-minute;123
time;rule;time-rule;114
time;stranger;time-stranger;92
time;ago;time-ago;110
time;mile;time-mile;80
time;swear;time-swear;93
time;radio;time-radio;64
time;mountain;time-mountain;90
time;prove;time-prove;80
time;darkness;time-darkness;65
time;yesterday;time-yesterday;73
time;livin;time-livin;60
time;queen;time-queen;74
time;month;time-month;74
time;slowly;time-slowly;63
time;eight;time-eight;61
time;baby;time-baby;746
time;right;time-right;719
time;mind;time-mind;549
time;play;time-play;390
